TimeStamp,X,Y,Z
565,-0.11,0.09,10.01
567,-0.04,0.19,10.06
569,-0.12,0.02,9.98
571,-0.02,-0.01,10.07
573,0.04,0.01,10.01
575,-0.18,0.2,10.06
577,-0.1,0.08,9.99
579,-0.09,-0.06,9.86
581,-0.1,0.11,9.97
583,-0.37,0.14,9.93
585,0.05,0.12,10.05
587,-0.03,-0.1,9.89
589,-0.35,-0.1,9.97
591,-0.03,0.07,9.85
593,-0.1,0.22,9.92
595,-0.17,0.0,9.95
597,0.05,-0.06,9.92
599,-0.06,0.04,10.02
601,-0.18,0.24,10.04
603,0.04,0.03,10.06
605,0.04,-0.06,9.96
607,-0.16,0.04,10.1
609,-0.15,0.05,10.01
611,0.12,0.25,10.01
613,-0.13,-0.09,10.07
615,-0.16,-0.07,10.08
617,0.07,0.14,10.0
619,-0.22,0.24,9.98
621,-0.16,0.05,10.09
623,0.1,-0.02,9.84
625,-0.23,0.03,10.11
627,-0.17,0.16,9.94
629,-0.01,0.15,9.9
631,-0.14,-0.07,9.9
633,-0.3,-0.03,9.96
635,-0.09,0.06,9.83
637,-0.05,0.26,9.83
639,-0.24,-0.04,10.1
641,0.02,-0.04,9.96
643,-0.08,0.02,10.01
645,-0.18,0.19,9.96
647,-0.07,0.1,10.0
649,0.03,0.0,10.07
651,-0.19,-0.01,10.12
653,0.02,0.17,10.11
655,0.02,0.16,10.02
657,-0.17,-0.08,10.02
659,-0.03,-0.07,10.05
661,0.01,0.16,9.96
663,-0.16,0.15,10.02
665,-0.06,0.01,10.12
667,0.09,-0.09,9.95
669,-0.22,0.0,9.92
671,-0.16,0.17,9.88
673,-0.08,0.2,9.86
675,-0.17,-0.05,9.97
677,-0.06,0.06,9.96
679,0.01,0.15,9.96
681,-0.2,0.25,9.89
683,-0.16,-0.0,9.96
685,-0.05,-0.1,9.92
687,-0.11,0.12,9.93
689,-0.28,0.1,10.04
691,0.11,0.12,10.0
693,0.07,-0.14,9.97
695,-0.28,-0.02,10.11
697,0.06,0.13,9.98
699,-0.06,0.21,10.01
701,-0.13,0.06,10.08
703,0.12,-0.02,10.0
705,0.03,0.03,10.08
707,-0.28,0.22,10.06
709,0.03,0.07,10.09
711,-0.06,-0.11,9.96
713,-0.2,0.12,9.97
715,-0.17,0.08,10.01
717,0.04,0.2,9.91
719,-0.12,-0.07,10.09
721,-0.23,-0.1,10.01
723,0.05,0.07,9.89
725,-0.16,0.21,9.85
727,-0.22,0.1,9.91
729,0.08,-0.01,9.9
731,-0.22,0.02,10.01
733,-0.11,0.16,9.96
735,0.02,0.12,10.06
737,-0.09,-0.04,9.88
739,-0.12,0.03,10.02
741,-0.04,0.07,9.9
743,0.08,0.2,10.07
745,-0.17,0.02,10.13
747,0.04,-0.08,9.95
749,0.08,0.05,10.09
751,-0.11,0.18,10.01
753,-0.15,0.13,9.97
755,0.01,0.03,9.94
757,-0.2,-0.01,10.07
759,-0.1,0.03,10.01
761,-0.02,0.16,9.99
763,-0.17,0.05,9.97
765,-0.14,-0.05,9.99
767,-0.11,0.13,9.91
769,-0.15,0.21,9.96
771,-0.15,0.11,10.13
773,0.02,-0.09,9.94
775,-0.17,-0.07,10.04
777,-0.18,0.14,9.97
779,-0.11,0.25,9.89
781,-0.02,-0.06,9.9
783,-0.09,-0.03,9.93
785,0.06,0.07,10.03
787,-0.11,0.27,10.07
789,-0.08,0.01,10.03
791,0.02,-0.1,10.06
793,0.01,0.14,9.96
795,-0.26,0.11,10.0
797,0.1,0.07,10.11
799,0.11,-0.11,9.95
801,-0.3,-0.06,10.13
803,-0.04,0.1,9.96
805,-0.07,0.2,9.91
807,-0.21,0.0,9.94
809,-0.02,0.02,9.88
811,-0.08,0.05,10.0
813,-0.26,0.22,9.91
815,-0.03,0.02,9.97
817,-0.06,-0.06,9.86
819,-0.18,0.11,9.86
821,-0.2,0.0,9.88
823,0.03,0.27,9.95
825,-0.07,0.01,10.06
827,-0.26,-0.11,10.08
829,0.1,0.07,9.9
831,-0.04,0.2,9.96
833,-0.22,-0.02,10.04
835,0.14,0.03,9.9
837,-0.19,0.0,10.12
839,-0.11,0.14,10.06
841,0.14,0.07,10.06
843,-0.07,-0.13,10.06
845,-0.14,0.0,10.02
847,-0.04,0.05,10.0
849,0.11,0.22,10.05
851,-0.29,-0.02,10.14
853,-0.08,-0.05,10.0
855,-0.09,-0.02,9.93
857,-0.22,0.15,9.95
859,-0.22,0.11,9.8
861,0.01,0.02,9.87
863,-0.23,0.05,10.08
865,-0.15,0.15,9.96
867,-0.05,0.17,10.0
869,-0.23,0.03,9.93
871,-0.07,0.0,9.95
873,-0.01,0.07,9.98
875,-0.13,0.24,9.91
877,-0.07,0.05,10.13
879,0.11,-0.1,9.88
881,-0.1,-0.05,10.05
883,-0.17,0.16,9.99
885,-0.01,0.19,9.98
887,-0.04,0.0,10.02
889,-0.06,-0.08,10.06
891,0.02,0.1,10.01
893,-0.14,0.21,10.12
895,-0.14,0.0,10.03
897,-0.05,-0.12,9.86
899,-0.04,0.11,9.87
901,-0.31,0.09,9.95
903,-0.02,0.08,9.99
905,0.04,-0.11,9.89
907,-0.32,-0.07,9.99
909,-0.13,0.11,9.96
911,-0.08,0.2,9.81
913,-0.17,0.03,9.94
915,-0.03,0.01,10.01
917,-0.03,-0.01,10.02
919,-0.15,0.22,9.96
921,-0.01,0.05,9.98
923,-0.01,-0.07,9.89
925,-0.14,0.15,9.97
927,-0.15,0.05,10.03
929,0.15,0.14,10.11
931,-0.01,0.01,10.04
933,-0.23,-0.08,10.16
935,0.1,0.07,10.05
937,-0.07,0.24,9.93
939,-0.25,0.05,10.07
941,0.1,-0.0,9.92
943,-0.1,0.03,10.19
945,-0.22,0.17,9.99
947,0.03,0.07,10.03
949,-0.22,-0.09,9.89
951,-0.27,0.05,9.96
953,-0.18,0.07,9.91
955,0.03,0.23,9.92
957,-0.24,-0.01,10.08
959,-0.13,-0.11,9.94
961,0.0,0.05,9.85
963,-0.17,0.17,9.83
965,-0.14,0.07,10.0
967,0.17,-0.01,9.91
969,-0.13,0.0,10.05
971,-0.01,0.14,10.01
973,0.06,0.14,10.03
975,-0.17,-0.02,10.02
977,-0.04,-0.04,9.95
979,0.04,0.09,10.01
981,-0.01,0.22,9.98
983,-0.07,0.07,10.19
985,0.09,-0.12,9.97
987,-0.04,-0.08,10.02
989,-0.27,0.16,9.91
991,-0.12,0.12,9.92
993,-0.12,-0.06,10.05
995,-0.15,-0.03,9.9
997,0.0,0.08,9.97
999,-0.17,0.16,10.0
1001,-0.27,-0.02,9.92
1003,-0.07,-0.06,9.72
1005,-0.08,0.16,9.89
1007,-0.29,0.23,9.99
1009,-0.01,0.14,9.97
1011,0.05,-0.12,9.92
1013,-0.28,-0.0,9.99
1015,0.02,0.15,9.97
1017,-0.06,0.21,10.02
1019,-0.07,0.04,10.08
1021,-0.06,-0.04,10.1
1023,0.1,0.07,10.08
1025,-0.19,0.17,10.13
1027,-0.07,0.06,10.05
1029,0.09,-0.1,9.96
1031,-0.05,0.05,9.94
1033,-0.23,0.04,9.94
1035,0.07,0.21,9.97
1037,-0.15,0.08,10.03
1039,0.04,-0.13,9.97
1041,-0.1,-0.0,9.94
1043,-0.23,0.17,9.9
1045,-0.16,0.2,9.85
1047,-0.04,0.06,10.0
1049,-0.21,-0.01,10.0
1051,0.06,0.09,9.94
1053,-0.09,0.23,9.99
1055,-0.15,0.0,9.96
1057,-0.09,-0.1,9.96
1059,0.01,0.14,9.95
1061,-0.19,0.08,9.91
1063,0.03,0.1,10.17
1065,0.17,-0.02,9.96
1067,-0.29,-0.08,10.16
1069,0.0,0.04,9.9
1071,-0.04,0.23,9.84
1073,-0.13,0.03,10.09
1075,0.02,-0.05,10.01
1077,0.16,-0.01,10.12
1079,-0.16,0.25,10.03
1081,-0.08,0.02,10.0
1083,-0.02,-0.09,9.92
1085,-0.13,0.1,9.89
1087,-0.27,0.1,9.92
1089,0.09,0.21,9.94
1091,-0.02,0.0,9.96
1093,-0.37,-0.08,10.02
1095,0.0,0.11,9.82
1097,-0.09,0.29,9.81
1099,-0.34,0.1,10.05
1101,0.06,0.02,9.93
1103,-0.04,0.05,10.02
1105,-0.29,0.21,9.99
1107,0.08,0.06,10.02
1109,-0.01,-0.11,9.93
1111,-0.25,0.04,10.11
1113,-0.08,0.08,10.03
1115,0.16,0.24,10.07
1117,-0.21,-0.04,10.15
1119,-0.04,-0.11,10.04
1121,0.09,0.04,9.92
1123,-0.14,0.2,9.97
1125,-0.23,0.08,10.15
1127,0.13,0.02,9.87
1129,-0.21,0.03,9.95
1131,-0.15,0.14,10.01
1133,0.01,0.12,9.99
1135,-0.19,-0.02,9.87
1137,-0.23,-0.05,10.04
1139,0.01,0.12,9.87
1141,-0.13,0.25,9.94
1143,-0.19,0.03,10.04
1145,0.05,-0.18,9.99
1147,-0.11,-0.02,9.84
1149,-0.21,0.24,9.89
1151,-0.09,0.22,9.97
1153,0.03,-0.02,9.98
1155,-0.09,-0.01,10.05
1157,0.09,0.06,9.99
1159,0.03,0.21,10.02
1161,-0.12,-0.07,10.08
1163,0.0,-0.07,9.99
1165,0.02,0.13,9.9
1167,-0.23,0.18,10.03
1169,-0.0,0.02,10.12
1171,0.11,-0.1,9.94
1173,-0.34,-0.1,10.07
1175,-0.14,0.15,9.96
1177,-0.07,0.2,9.79
1179,-0.23,-0.09,9.97
1181,-0.06,0.05,9.96
1183,-0.04,0.07,9.96
1185,-0.33,0.26,9.93
1187,-0.11,0.04,9.96
1189,-0.08,-0.03,9.77
1191,-0.19,0.13,9.93
1193,-0.3,0.09,9.86
1195,0.1,0.18,9.89
1197,0.03,-0.06,9.97
1199,-0.34,-0.12,10.12
1201,0.07,0.09,9.93
1203,0.02,0.19,9.95
1205,-0.18,-0.02,10.05
1207,0.19,-0.02,9.95
1209,-0.06,0.09,10.11
1211,-0.15,0.17,10.11
1213,0.15,0.11,9.96
1215,-0.09,-0.1,9.96
1217,-0.25,0.03,10.1
1219,-0.14,0.01,10.0
1221,0.1,0.27,9.87
1223,-0.24,-0.04,10.02
1225,-0.14,-0.09,9.95
1227,-0.03,-0.03,9.88
1229,-0.16,0.22,9.96
1231,-0.23,0.08,10.0
1233,0.08,0.02,9.91
1235,-0.27,0.01,10.01
1237,-0.13,0.19,9.96
1239,0.06,0.14,9.96
1241,-0.17,-0.02,9.97
1243,-0.12,-0.08,10.05
1245,0.03,0.04,9.89
1247,-0.04,0.24,10.06
1249,-0.06,0.05,10.09
1251,0.07,-0.15,10.07
1253,0.01,-0.02,10.0
1255,-0.1,0.18,9.95
1257,-0.06,0.18,10.05
1259,-0.0,0.01,9.97
1261,-0.14,-0.08,10.07
1263,0.0,0.1,9.99
1265,-0.04,0.24,9.98
1267,-0.21,-0.03,10.02
1269,-0.06,-0.11,9.87
1271,-0.01,0.19,9.96
1273,-0.24,0.29,9.84
1275,-0.1,0.03,10.02
1277,0.09,-0.11,9.84
1279,-0.33,-0.02,9.95
1281,-0.18,0.24,9.96
1283,0.32,0.05,9.86
1285,-0.45,0.06,9.89
1287,0.03,0.07,10.13
1289,0.13,0.19,9.95
1291,0.01,0.03,9.97
1293,-0.03,0.03,10.13
1295,-0.12,0.08,9.9
1297,-0.07,0.19,10.01
1299,-0.17,-0.02,10.13
1301,0.11,-0.05,10.06
1303,0.05,0.12,10.06
1305,-0.29,-0.21,10.03
1307,-0.05,-0.01,9.97
1309,0.03,0.11,9.87
1311,-0.23,0.24,10.0
1313,-0.18,-0.0,10.12
1315,0.09,0.12,9.87
1317,-0.12,0.07,9.95
1319,-0.17,0.07,9.91
1321,-0.02,-0.12,9.84
1323,-0.22,0.28,9.95
1325,-0.23,0.09,10.07
1327,0.14,0.07,9.94
1329,-0.16,0.06,10.0
1331,-0.01,-0.19,10.0
1333,-0.06,0.02,9.9
1335,-0.09,0.2,9.93
1337,-0.27,0.03,10.11
1339,0.1,0.21,9.95
1341,0.08,-0.05,9.99
1343,0.0,0.11,10.08
1345,0.03,0.07,10.06
1347,0.01,-0.16,10.1
1349,-0.6,0.26,9.99
1351,0.4,0.23,10.12
1353,-0.17,0.08,9.88
1355,-0.09,-0.17,10.01
1357,0.1,-0.06,10.01
1359,-0.2,0.17,9.86
1361,0.13,-0.09,10.15
1363,-0.42,0.12,10.01
1365,-0.1,0.22,9.86
1367,-0.19,0.2,9.96
1369,0.04,-0.1,9.89
1371,0.05,0.11,10.06
1373,-0.42,0.22,9.97
1375,-0.05,0.12,9.95
1377,-0.19,-0.21,10.04
1379,0.33,0.12,9.73
1381,0.04,0.26,10.1
1383,-0.62,0.16,10.12
1385,0.18,-0.21,10.01
1387,0.35,0.09,9.89
1389,-0.49,0.08,10.03
1391,0.29,-0.04,10.11
1393,-0.42,-0.1,9.99
1395,0.15,0.03,9.96
1397,0.11,0.21,10.08
1399,-0.39,0.16,10.07
1401,0.09,-0.23,10.06
1403,-0.1,0.08,9.98
1405,-0.06,0.19,10.0
1407,-0.08,-0.02,9.88
1409,-0.18,0.01,10.02
1411,0.04,-0.12,9.9
1413,-0.2,0.11,9.82
1415,-0.23,0.3,9.98
1417,-0.22,0.01,9.92
1419,0.05,-0.08,9.96
1421,-0.04,0.01,9.91
1423,-0.28,0.15,10.01
1425,-0.06,0.11,9.91
1427,-0.23,-0.01,10.02
1429,0.05,-0.16,9.92
1431,-0.03,0.25,9.93
1433,-0.1,0.15,10.05
1435,-0.07,-0.02,10.07
1437,0.02,-0.04,10.15
1439,-0.04,-0.05,10.0
1441,-0.25,0.2,10.2
1443,0.19,0.14,10.04
1445,0.02,-0.01,10.07
1447,-0.17,-0.1,10.13
1449,-0.04,0.17,9.95
1451,-0.14,0.09,10.01
1453,-0.23,0.09,9.9
1455,-0.0,-0.15,9.94
1457,-0.22,0.21,9.9
1459,-0.18,0.19,9.85
1461,0.03,-0.07,9.9
1463,-0.07,0.06,9.89
1465,-0.2,-0.03,10.05
1467,-0.26,0.29,9.92
1469,0.1,0.2,9.78
1471,0.01,-0.05,10.02
1473,-0.17,-0.05,10.05
1475,0.04,0.16,10.0
1477,-0.2,0.17,10.13
1479,0.06,0.02,10.02
1481,0.11,-0.14,10.07
1483,-0.21,0.11,10.15
1485,0.02,0.17,10.04
1487,0.07,-0.01,10.07
1489,-0.04,0.02,10.04
1491,-0.17,-0.12,10.08
1493,-0.07,0.18,9.95
1495,-0.04,0.21,9.92
1497,-0.19,0.12,10.01
1499,-0.11,-0.06,10.01
1501,0.04,0.16,10.01
1503,-0.32,0.14,9.98
1505,-0.0,0.08,9.85
1507,-0.17,0.03,9.96
1509,-0.24,-0.03,9.82
1511,-0.1,0.16,9.89
1513,-0.13,0.06,9.87
1515,-0.13,0.01,9.96
1517,-0.16,-0.19,9.99
1519,0.01,0.19,9.9
1521,-0.25,0.22,10.02
1523,-0.09,0.14,10.03
1525,0.04,-0.07,9.95
1527,-0.03,-0.01,10.11
1529,-0.06,0.13,10.09
1531,0.09,0.13,10.07
1533,-0.24,-0.05,10.03
1535,-0.05,-0.1,9.99
1537,-0.02,0.17,10.03
1539,-0.11,0.13,10.08
1541,-0.11,-0.08,9.99
1543,0.02,-0.08,9.95
1545,-0.16,0.08,9.84
1547,-0.28,0.2,9.97
1549,-0.03,0.16,9.91
1551,-0.04,-0.03,9.96
1553,-0.2,-0.08,9.99
1555,-0.15,0.15,9.98
1557,-0.09,0.15,9.9
1559,-0.25,0.06,9.94
1561,-0.01,-0.11,9.91
1563,-0.11,0.14,9.84
1565,-0.16,0.14,10.05
1567,-0.01,-0.0,10.04
1569,0.09,0.03,10.01
1571,-0.1,-0.05,10.07
1573,-0.14,0.15,9.95
1575,0.14,0.19,9.99
1577,-0.06,-0.02,10.05
1579,-0.11,-0.11,10.13
1581,0.02,0.12,9.96
1583,-0.17,0.17,10.11
1585,-0.06,0.09,9.96
1587,0.04,-0.13,9.99
1589,-0.29,0.07,10.01
1591,-0.09,0.15,10.13
1593,-0.01,0.05,9.92
1595,-0.03,0.08,9.99
1597,-0.21,-0.18,9.95
1599,-0.14,0.19,9.81
1601,-0.1,0.28,9.9
1603,-0.28,0.07,9.9
1605,-0.17,-0.04,10.1
1607,0.07,0.14,9.92
1609,-0.24,0.14,10.07
1611,0.03,0.1,9.93
1613,-0.09,-0.01,9.99
1615,-0.19,-0.04,9.94
1617,0.11,0.19,10.13
1619,-0.06,0.13,10.07
1621,-0.11,0.03,10.1
1623,-0.08,-0.16,10.11
1625,-0.05,0.06,9.86
1627,-0.1,0.2,9.98
1629,-0.12,0.18,9.94
1631,-0.03,-0.06,9.94
1633,-0.03,-0.06,9.97
1635,-0.22,0.19,9.91
1637,0.01,0.14,9.93
1639,-0.35,-0.03,9.91
1641,-0.12,-0.15,9.87
1643,-0.08,0.21,9.84
1645,-0.19,0.12,10.05
1647,-0.1,-0.01,9.99
1649,0.01,-0.11,9.95
1651,-0.15,0.05,9.8
1653,-0.26,0.22,9.94
1655,0.06,0.17,9.99
1657,0.03,-0.02,10.06
1659,-0.05,-0.11,10.11
1661,-0.06,0.13,9.99
1663,-0.04,0.17,10.0
1665,-0.15,0.01,10.08
1667,0.15,-0.06,10.0
1669,-0.11,0.15,10.03
1671,-0.17,0.18,10.17
1673,0.04,-0.01,10.05
1675,0.07,0.05,10.03
1677,-0.21,-0.09,10.04
1679,-0.17,0.28,9.95
1681,0.05,0.23,9.93
1683,-0.16,-0.02,9.98
1685,-0.07,-0.1,9.96
1687,-0.06,0.18,9.83
1689,-0.32,0.18,9.93
1691,-0.04,0.08,9.88
1693,-0.0,-0.09,9.9
1695,-0.22,0.07,10.03
1697,-0.05,0.19,10.01
1699,0.02,0.0,10.02
1701,-0.0,0.06,10.02
1703,-0.19,-0.1,10.07
1705,0.01,0.19,9.92
1707,0.05,0.12,9.92
1709,-0.14,0.05,10.08
1711,-0.05,-0.12,10.01
1713,0.05,0.0,10.07
1715,-0.25,0.13,10.06
1717,0.14,0.09,10.07
1719,-0.15,-0.03,10.02
1721,-0.18,-0.01,10.04
1723,0.07,0.17,9.94
1725,-0.13,0.08,9.93
1727,-0.19,0.08,10.01
1729,-0.09,-0.2,9.95
1731,-0.11,0.06,9.86
1733,-0.18,0.25,9.95
1735,-0.14,0.17,9.97
1737,-0.07,-0.06,10.02
1739,-0.05,-0.09,9.99
1741,-0.12,0.12,9.95
1743,0.05,0.19,9.87
1745,-0.26,-0.03,10.04
1747,-0.05,-0.12,9.94
1749,0.06,0.11,9.86
1751,-0.15,0.11,10.09
1753,-0.04,0.06,10.04
1755,0.09,-0.11,10.03
1757,-0.07,0.03,9.9
1759,-0.19,0.22,10.13
1761,0.1,0.16,10.01
1763,0.06,-0.11,10.13
1765,-0.05,-0.13,10.15
1767,-0.1,0.13,10.0
1769,-0.08,0.19,10.04
1771,-0.28,-0.04,10.0
1773,0.07,-0.11,9.9
1775,-0.11,0.09,9.91
1777,-0.23,0.19,10.06
1779,0.01,-0.01,9.95
1781,-0.05,0.01,9.95
1783,-0.31,-0.04,9.95
1785,-0.22,0.22,9.9
1787,0.02,0.21,9.89
1789,-0.04,0.03,10.0
1791,-0.12,-0.13,10.13
1793,-0.08,0.11,9.99
1795,-0.23,0.16,10.07
1797,-0.01,0.03,9.93
1799,0.11,-0.16,9.98
1801,-0.15,0.13,10.04
1803,-0.01,0.16,10.02
1805,-0.01,-0.0,10.03
1807,-0.01,0.11,10.13
1809,-0.13,-0.17,10.03
1811,-0.12,0.14,9.83
1813,0.02,0.19,10.0
1815,-0.19,0.03,10.04
1817,-0.15,-0.11,10.09
1819,-0.02,0.11,9.98
1821,-0.19,0.15,10.0
1823,-0.09,0.2,10.0
1825,-0.29,0.05,9.9
1827,0.04,-0.07,9.89
1829,-0.18,0.09,9.93
1831,-0.21,0.18,10.01
1833,-0.0,-0.03,9.98
