TimeStamp,X,Y,Z
166,-0.03,0.12,10.11
168,-0.05,0.11,10.14
170,-0.1,0.11,10.03
172,-0.08,0.14,10.06
174,-0.11,0.16,10.07
176,-0.03,0.11,10.08
178,-0.16,0.14,10.07
180,-0.12,0.12,10.03
182,-0.16,0.12,10.07
184,-0.2,0.13,10.02
186,-0.15,0.13,10.05
188,-0.22,0.14,9.97
190,-0.19,0.16,10.08
192,-0.11,0.14,9.97
194,-0.09,0.17,9.98
196,-0.11,0.17,9.88
198,-0.06,0.2,9.92
200,-0.01,0.14,9.91
202,0.01,0.13,10.0
204,-0.05,0.1,9.95
206,0.01,0.14,10.08
208,0.02,0.11,10.19
210,-0.03,0.12,10.13
212,0.03,0.1,10.24
214,0.04,0.1,10.12
216,0.02,0.09,10.17
218,0.08,0.11,10.17
220,0.03,0.06,10.2
222,0.04,0.04,10.1
224,0.08,0.08,10.12
226,-0.03,0.16,10.14
228,-0.05,0.08,10.2
230,-0.04,0.09,10.06
232,-0.03,0.12,10.07
234,-0.09,0.06,10.03
236,-0.11,0.06,9.94
238,-0.14,0.01,9.88
240,-0.13,0.11,9.9
242,-0.12,0.03,9.99
244,-0.13,0.08,9.99
246,-0.18,0.06,9.99
248,-0.16,0.08,9.97
250,-0.11,0.09,9.89
252,-0.14,0.09,9.96
254,-0.08,0.01,10.03
256,-0.08,-0.01,10.07
258,-0.06,0.03,10.12
260,0.0,0.01,10.08
262,-0.01,0.01,10.09
264,-0.04,-0.02,10.05
266,0.04,0.02,10.1
268,0.04,-0.01,10.06
270,-0.03,0.0,10.08
272,0.01,-0.02,10.08
274,-0.06,0.02,10.07
276,-0.1,0.05,10.13
278,-0.05,0.02,10.02
280,-0.03,0.04,10.13
282,-0.07,0.06,10.01
284,-0.07,0.07,9.9
286,-0.1,0.03,9.91
288,-0.13,0.0,10.03
290,-0.16,0.1,10.05
292,-0.13,0.07,9.9
294,-0.14,0.02,9.99
296,-0.14,0.05,9.95
298,-0.1,0.02,9.95
300,-0.09,0.04,9.94
302,-0.07,0.0,10.03
304,-0.11,-0.02,10.11
306,-0.0,0.04,10.05
308,0.0,0.02,10.1
310,-0.05,0.07,10.11
312,-0.02,0.04,10.08
314,-0.03,0.04,10.1
316,0.02,0.07,10.14
318,-0.06,0.08,10.09
320,-0.02,0.08,10.14
322,-0.0,0.05,10.06
324,-0.07,0.05,10.06
326,-0.06,0.06,9.97
328,-0.07,0.11,9.9
330,-0.05,0.04,9.86
332,-0.12,0.11,10.04
334,-0.06,0.13,9.96
336,-0.06,0.1,9.94
338,-0.06,0.09,10.01
340,-0.02,0.11,9.96
342,-0.11,0.14,9.99
344,-0.01,0.13,9.98
346,-0.02,0.17,10.1
348,0.05,0.11,10.1
350,-0.01,0.09,10.14
352,0.04,0.13,10.11
354,0.02,0.14,10.05
356,-0.03,0.11,10.07
358,-0.0,0.13,10.02
360,-0.1,0.21,10.18
362,-0.04,0.13,10.12
364,-0.06,0.1,10.07
366,-0.12,0.14,10.13
368,-0.1,0.15,9.98
370,-0.13,0.17,9.96
372,-0.12,0.12,9.97
374,-0.11,0.15,9.89
376,-0.1,0.17,10.02
378,-0.18,0.16,10.03
380,-0.17,0.14,9.86
382,-0.07,0.1,9.88
384,-0.12,0.14,9.94
386,-0.09,0.11,9.97
388,-0.04,0.13,9.99
390,-0.08,0.07,10.06
392,-0.03,0.12,10.09
394,-0.06,0.08,10.13
396,-0.05,0.06,10.08
398,-0.02,0.1,10.08
400,0.0,0.13,10.23
402,0.0,0.03,10.18
404,0.05,0.06,10.06
406,0.0,0.02,10.06
408,-0.03,0.09,10.14
410,0.01,0.01,10.21
412,-0.09,0.03,10.11
414,-0.11,0.03,10.02
416,-0.09,0.07,10.01
418,-0.1,0.08,9.99
420,-0.12,0.08,9.95
422,-0.14,0.04,9.93
424,-0.09,0.0,9.92
426,-0.17,0.07,9.98
428,-0.16,-0.01,9.97
430,-0.15,0.01,9.89
432,-0.16,0.0,9.96
434,-0.08,0.06,10.05
436,-0.11,0.03,10.02
438,-0.06,0.0,9.97
440,-0.06,-0.04,10.01
442,-0.04,-0.02,10.09
444,0.01,-0.02,10.04
446,0.02,-0.01,10.11
448,0.03,-0.01,10.18
450,-0.0,-0.01,10.12
452,0.01,-0.05,10.17
454,0.01,-0.04,10.16
456,0.03,0.04,10.08
458,-0.03,0.04,10.18
460,-0.09,0.0,10.11
462,-0.1,0.02,9.95
464,-0.1,0.04,9.99
466,-0.1,0.06,9.95
468,-0.07,0.09,9.9
470,-0.14,0.06,9.88
472,-0.14,0.11,9.93
474,-0.16,0.04,9.9
476,-0.09,0.1,9.9
478,-0.11,0.11,10.06
480,-0.11,0.11,10.01
482,-0.13,0.1,9.96
484,-0.1,0.13,10.02
486,-0.05,0.14,10.0
488,-0.07,0.17,10.07
490,-0.04,0.16,10.04
492,-0.05,0.13,10.15
494,0.05,0.16,10.13
496,-0.04,0.14,10.17
498,0.01,0.11,10.17
500,-0.06,0.14,10.16
502,-0.11,0.11,10.04
504,-0.09,0.18,10.11
506,-0.05,0.13,9.92
508,-0.07,0.18,10.08
510,-0.09,0.2,9.98
512,-0.14,0.16,9.99
514,-0.07,0.16,9.96
516,-0.19,0.18,10.01
518,-0.1,0.15,9.93
520,-0.11,0.16,9.95
522,-0.13,0.16,9.89
524,-0.09,0.17,10.03
526,-0.08,0.11,9.99
528,-0.06,0.14,9.94
530,-0.07,0.12,10.09
532,-0.01,0.11,10.0
534,-0.08,0.15,10.12
536,0.0,0.08,10.24
538,-0.06,0.11,10.07
540,-0.09,0.13,10.11
542,0.01,0.13,10.14
544,-0.11,0.08,10.1
546,-0.07,0.11,10.15
548,-0.08,0.08,10.16
550,-0.11,0.06,10.06
552,-0.14,0.07,10.02
554,-0.13,0.02,10.0
556,-0.13,0.05,10.05
558,-0.12,0.06,9.94
560,-0.16,0.01,9.99
562,-0.12,0.04,9.96
564,-0.12,0.04,9.9
566,-0.12,0.0,9.96
568,-0.09,0.1,10.01
570,-0.06,0.04,10.03
572,-0.13,0.02,10.09
574,-0.01,0.01,10.05
576,-0.08,-0.01,10.09
578,0.01,0.08,10.02
580,0.0,0.01,10.13
582,-0.03,0.04,10.14
584,0.05,0.06,10.2
586,-0.03,-0.02,10.15
588,-0.01,-0.05,10.1
590,0.03,0.02,10.12
592,-0.02,0.02,10.04
594,-0.06,0.01,10.1
596,-0.09,-0.07,9.99
598,-0.1,0.0,10.01
600,-0.13,-0.01,10.05
602,-0.2,0.07,9.93
604,-0.11,0.04,9.96
606,-0.14,0.03,9.88
608,-0.05,0.08,9.97
610,-0.12,0.09,9.91
612,-0.11,0.1,9.99
614,-0.17,0.04,9.97
616,-0.09,0.06,9.93
618,-0.1,0.1,9.8
620,-0.08,0.06,9.98
622,-0.07,0.06,10.02
624,-0.09,0.09,10.08
626,0.04,0.06,10.05
628,0.02,0.11,10.2
630,-0.01,0.09,10.17
632,0.04,0.07,10.2
634,0.0,0.04,10.12
636,0.01,0.14,10.07
638,-0.03,0.12,10.09
640,-0.06,0.14,10.04
642,-0.04,0.11,10.0
644,-0.05,0.13,10.14
646,-0.1,0.16,10.09
648,-0.19,0.15,9.97
650,-0.11,0.1,9.94
652,-0.1,0.15,9.98
654,-0.2,0.14,10.03
656,-0.1,0.13,10.02
658,-0.1,0.19,9.98
660,-0.08,0.16,10.02
662,-0.11,0.19,9.96
664,-0.11,0.13,10.11
666,-0.06,0.09,9.95
668,0.01,0.05,10.07
670,-0.04,0.08,10.1
672,-0.02,0.1,10.09
674,0.01,0.07,10.18
676,0.01,0.12,10.09
678,-0.02,0.09,10.21
680,0.06,0.09,10.13
682,-0.07,0.06,10.16
684,-0.07,0.07,10.09
686,-0.08,0.11,10.1
688,-0.05,0.08,9.94
690,-0.09,0.09,9.95
692,-0.08,0.1,10.01
694,-0.05,0.07,10.0
696,-0.16,0.04,9.96
698,-0.11,0.08,9.91
700,-0.11,-0.0,9.92
702,-0.17,0.1,9.99
704,-0.1,0.07,9.96
706,-0.08,0.08,9.92
708,-0.13,0.01,9.92
710,-0.14,0.03,10.02
712,-0.03,0.04,10.03
714,-0.05,0.06,10.05
716,0.04,-0.02,10.1
718,-0.03,0.04,10.12
720,-0.07,0.06,10.12
722,0.02,0.02,10.13
724,0.04,0.01,10.17
726,-0.04,-0.01,10.21
728,0.03,0.04,10.15
730,0.03,0.07,10.06
732,-0.28,0.09,10.22
734,-0.05,0.03,10.1
736,0.1,0.05,10.04
738,-0.03,0.01,10.12
740,-0.19,0.01,10.05
742,-0.03,-0.03,10.05
744,-0.1,0.1,9.89
746,-0.23,0.14,9.96
748,-0.28,0.08,9.99
750,0.01,0.07,9.86
752,-0.05,0.08,9.99
754,-0.11,0.04,10.01
756,-0.22,0.13,10.06
758,0.01,0.14,10.03
760,-0.04,0.02,10.07
762,-0.01,0.03,9.89
764,-0.12,0.09,10.13
766,-0.06,0.03,10.01
768,0.15,0.04,9.98
770,0.08,0.11,10.02
772,-0.13,0.15,10.09
774,-0.02,0.17,9.96
776,-0.08,0.09,10.13
778,0.01,0.05,10.16
780,-0.03,0.04,10.22
782,-0.17,0.12,10.22
784,0.02,0.08,10.09
786,-0.17,0.01,10.02
788,-0.11,0.11,10.06
790,-0.13,0.07,9.85
792,-0.11,0.03,10.0
794,-0.02,0.05,9.89
796,-0.23,-0.01,10.05
798,-0.28,0.16,10.03
800,-0.14,0.06,9.93
802,-0.05,0.08,10.04
804,-0.09,0.09,10.05
806,-0.27,0.05,10.04
808,-0.05,0.16,10.06
810,0.05,0.05,10.04
812,-0.07,0.14,10.06
814,-0.02,0.17,10.05
816,-0.1,0.04,9.97
818,-0.07,0.14,10.03
820,-0.02,0.08,10.02
822,-0.13,0.09,10.2
824,0.07,0.06,9.94
826,-0.06,0.1,10.0
828,-0.14,0.11,10.19
830,-0.11,0.16,10.08
832,-0.08,0.17,10.09
834,0.05,0.05,10.04
836,-0.09,0.13,10.02
838,0.01,0.08,10.04
840,-0.12,0.15,10.0
842,-0.11,0.12,9.94
844,-0.02,0.07,9.98
846,-0.07,0.09,9.91
848,-0.03,0.09,10.07
850,-0.19,0.1,10.01
852,-0.16,0.13,10.1
854,-0.06,0.09,10.12
856,-0.02,0.11,10.09
858,0.08,0.06,10.11
860,-0.11,0.11,10.08
862,-0.06,0.11,10.07
864,-0.1,0.1,10.04
866,-0.06,0.06,10.02
868,0.09,0.03,10.01
870,-0.06,0.08,10.01
872,-0.14,0.04,10.04
874,-0.21,0.08,9.99
876,-0.13,0.12,10.01
878,-0.06,0.03,10.06
880,-0.05,0.09,10.01
882,-0.05,0.12,9.99
884,-0.18,0.06,9.98
886,-0.06,0.06,9.97
888,-0.14,0.03,9.97
890,0.02,-0.02,10.02
892,0.0,0.01,9.92
894,-0.07,0.05,10.01
896,-0.05,0.09,10.07
898,-0.12,0.01,10.0
900,-0.05,0.06,10.14
902,0.01,-0.01,10.08
904,0.01,0.05,10.07
906,-0.06,0.01,10.11
908,-0.1,0.07,10.09
910,-0.02,0.02,10.14
912,-0.07,-0.01,10.1
914,0.03,0.04,10.08
916,-0.01,0.04,9.99
918,-0.13,0.06,10.09
920,-0.16,0.05,10.06
922,-0.21,0.01,10.03
924,-0.04,0.1,10.09
926,-0.08,0.05,9.99
928,-0.06,0.07,9.96
930,-0.21,0.1,9.93
932,-0.2,0.02,9.91
934,-0.14,0.13,9.97
936,-0.04,0.06,9.86
938,-0.02,0.06,10.07
940,-0.06,0.09,10.01
942,-0.15,0.13,10.02
944,-0.11,0.09,10.09
946,-0.01,0.03,10.07
948,0.05,0.12,10.09
950,0.0,0.16,10.07
952,-0.06,0.13,10.14
954,-0.03,0.17,10.23
956,-0.06,0.13,10.02
958,0.06,0.15,10.12
960,0.05,0.03,10.1
962,0.04,0.09,10.11
964,-0.09,0.13,10.07
966,-0.15,0.08,10.06
968,-0.2,0.15,10.03
970,-0.01,0.1,10.05
972,-0.1,0.17,9.98
974,-0.1,0.17,9.99
976,-0.15,0.11,9.98
978,-0.18,0.18,9.96
980,-0.06,0.18,10.0
982,-0.12,0.11,9.95
984,-0.22,0.11,9.96
986,-0.17,0.11,9.95
988,-0.07,0.11,10.07
990,-0.01,0.13,10.04
992,-0.08,0.14,10.11
994,-0.13,0.05,10.18
996,-0.12,0.09,10.01
998,-0.03,0.13,10.19
1000,0.04,0.02,10.19
1002,0.07,0.09,10.08
1004,-0.05,0.12,10.08
1006,-0.12,0.14,10.07
1008,-0.08,0.09,10.17
1010,-0.06,0.05,10.08
1012,0.01,0.05,10.06
1014,0.02,0.12,9.96
1016,-0.17,0.1,10.05
1018,-0.18,0.04,10.05
1020,-0.15,0.08,9.94
1022,-0.09,0.07,10.02
1024,-0.02,0.02,9.96
1026,-0.04,0.09,9.96
1028,-0.09,0.08,10.06
1030,-0.13,0.08,9.93
1032,-0.1,0.02,10.08
1034,-0.09,0.01,9.99
1036,-0.01,0.03,9.99
1038,-0.07,0.06,10.1
1040,-0.11,0.02,10.15
1042,-0.09,-0.02,10.14
1044,-0.05,-0.0,10.01
1046,0.03,0.01,10.13
1048,-0.06,-0.0,10.06
1050,-0.11,0.02,10.13
1052,-0.12,0.06,10.09
1054,-0.16,0.0,10.11
1056,-0.04,0.02,10.01
1058,-0.08,0.06,10.01
1060,-0.07,0.06,10.06
1062,-0.15,0.05,9.96
1064,-0.13,0.11,9.84
1066,-0.15,0.08,10.07
1068,-0.07,0.05,9.99
1070,-0.07,0.09,9.93
1072,-0.01,0.06,9.97
1074,-0.08,0.1,9.9
1076,-0.13,0.15,10.07
1078,-0.06,0.07,9.98
1080,0.01,0.11,10.01
1082,0.02,-0.02,10.11
1084,0.01,0.12,10.13
1086,-0.1,0.07,10.07
1088,-0.06,0.09,10.12
1090,-0.02,0.11,10.14
1092,0.01,0.08,10.02
1094,-0.01,0.08,10.14
1096,0.01,0.15,10.15
1098,-0.11,0.08,10.02
1100,-0.08,0.14,10.01
1102,-0.05,0.09,10.07
1104,-0.06,0.09,10.05
1106,-0.07,0.11,9.9
1108,-0.17,0.13,10.05
1110,-0.14,0.17,9.98
1112,-0.15,0.13,10.03
1114,-0.1,0.12,10.08
1116,-0.04,0.13,10.01
1118,-0.18,0.16,9.97
1120,-0.11,0.18,9.84
1122,-0.18,0.14,9.89
1124,-0.13,0.12,10.03
1126,0.05,0.04,10.02
1128,-0.01,0.17,10.16
1130,-0.07,0.14,10.17
1132,-0.12,0.11,10.12
1134,-0.02,0.09,10.15
1136,-0.06,0.08,10.01
1138,0.02,0.14,10.13
1140,0.06,0.03,10.05
1142,0.0,0.02,10.07
1144,-0.08,0.13,10.21
1146,-0.06,0.07,10.16
1148,-0.07,0.02,10.07
1150,-0.03,0.07,10.08
1152,-0.02,0.15,10.02
1154,-0.16,0.08,9.99
1156,-0.18,0.05,9.95
1158,-0.14,0.11,10.05
1160,-0.15,0.07,9.96
1162,-0.08,0.04,9.86
1164,-0.06,0.09,10.0
1166,-0.15,0.05,9.94
1168,-0.16,0.09,10.02
1170,-0.09,0.06,9.98
1172,-0.04,0.05,10.08
1174,0.05,0.09,10.06
1176,-0.07,0.04,10.03
1178,-0.05,0.11,10.15
1180,-0.1,0.06,10.1
1182,-0.37,0.21,10.15
1184,0.04,0.17,9.97
1186,-0.02,0.16,9.94
1188,-0.08,-0.21,10.3
1190,-0.04,-0.1,10.11
1192,-0.31,-0.0,10.12
1194,0.56,-0.19,10.16
1196,-0.46,-0.11,10.18
1198,0.21,0.03,10.12
1200,-0.17,0.28,9.95
1202,0.07,0.24,10.02
1204,0.32,0.03,10.12
1206,-0.31,0.1,10.01
1208,0.42,0.04,10.1
1210,-0.5,0.14,10.0
1212,-0.16,0.02,10.02
1214,0.07,0.07,9.95
1216,-0.51,0.11,9.98
1218,0.52,-0.23,10.0
1220,-0.29,-0.02,9.89
1222,-0.12,-0.09,10.06
1224,-0.07,-0.06,9.92
1226,-0.47,0.22,10.0
1228,0.42,0.03,10.24
1230,-0.36,0.17,10.06
1232,0.11,0.1,10.19
1234,0.41,0.14,10.12
1236,-0.54,0.22,10.1
1238,0.17,-0.05,10.26
1240,-0.3,0.21,9.96
1242,-0.09,0.1,10.02
1244,0.2,0.0,9.99
1246,-0.45,-0.07,9.84
1248,0.29,-0.1,10.07
1250,-0.51,0.06,9.88
1252,-0.24,0.14,10.04
1254,0.15,0.11,10.01
1256,-0.45,0.2,9.99
1258,0.54,0.08,10.05
1260,0.01,0.18,9.88
1262,-0.21,0.07,10.21
1264,0.09,0.02,10.05
1266,-0.5,0.16,9.99
1268,0.26,0.07,10.01
1270,-0.24,0.15,10.03
1272,-0.06,-0.02,10.19
1274,0.43,-0.08,10.09
1276,-0.58,0.12,10.06
1278,0.16,0.11,10.23
1280,-0.3,0.18,10.05
1282,-0.17,0.17,10.16
1284,0.42,0.06,10.09
1286,-0.39,0.16,9.99
1288,0.05,0.03,10.23
1290,-0.39,0.09,9.91
1292,-0.46,0.11,9.97
1294,0.24,0.16,9.99
1296,-0.62,0.23,9.91
1298,0.17,-0.06,10.07
1300,0.11,0.06,9.79
1302,-0.54,0.22,9.95
1304,0.08,-0.02,10.01
1306,-0.5,0.19,9.97
1308,0.26,0.06,10.16
1310,0.06,0.16,9.98
1312,-0.22,0.06,10.05
1314,0.55,-0.04,10.21
1316,-0.43,0.1,10.1
1318,0.14,0.06,10.2
1320,0.08,0.24,10.18
1322,-0.23,0.23,10.27
1324,0.6,0.0,10.18
1326,0.01,0.03,10.06
1328,-0.06,0.09,10.12
1330,-0.06,0.0,10.1
1332,-0.43,0.12,9.99
1334,0.38,-0.03,10.16
1336,-0.35,0.18,10.02
1338,0.06,0.04,10.11
1340,0.18,-0.0,9.96
1342,-0.6,0.17,9.87
1344,0.21,0.0,10.06
1346,-0.45,0.3,9.89
1348,-0.18,0.13,9.95
1350,0.13,0.04,9.9
1352,-0.37,0.09,9.9
1354,0.18,0.05,10.08
1356,-0.48,0.04,9.88
1358,-0.21,0.13,10.19
1360,0.16,0.05,10.06
1362,-0.44,0.18,10.07
1364,0.43,-0.07,10.17
1366,0.03,0.07,9.98
1368,-0.19,0.09,10.13
1370,0.17,-0.09,10.12
1372,-0.55,0.18,10.13
1374,0.39,-0.05,10.15
1376,-0.16,0.12,10.04
1378,-0.08,0.04,10.23
1380,0.51,-0.06,10.08
1382,-0.61,0.08,9.87
1384,0.09,-0.04,10.13
1386,-0.21,0.11,9.88
1388,-0.21,0.1,9.91
1390,0.29,0.01,9.96
1392,-0.35,0.13,9.78
1394,0.09,0.03,10.08
1396,-0.23,0.06,9.93
1398,-0.44,0.14,9.93
1400,0.34,0.04,10.12
1402,-0.58,0.19,9.99
1404,0.18,0.02,10.1
1406,0.26,0.05,9.9
1408,-0.47,0.19,10.12
1410,0.11,0.01,10.15
1412,-0.44,0.22,10.07
1414,0.13,0.05,10.24
1416,0.11,-0.02,10.1
1418,-0.3,0.09,10.01
1420,0.33,-0.01,10.14
1422,-0.42,0.07,9.99
1424,-0.01,0.02,10.2
1426,-0.02,0.19,10.07
1428,-0.47,0.24,10.02
1430,0.48,0.03,10.1
1432,-0.11,0.2,9.89
1434,-0.12,0.09,10.01
1436,-0.09,0.09,10.06
1438,-0.47,0.18,9.86
1440,0.41,0.09,10.16
1442,-0.35,0.19,9.94
1444,0.04,0.13,10.09
1446,0.41,0.01,9.99
1448,-0.46,0.12,9.92
1450,0.32,0.03,10.19
1452,-0.32,0.27,9.98
1454,-0.04,0.13,10.19
1456,0.34,0.09,10.13
1458,-0.22,0.07,9.96
1460,0.34,-0.05,10.19
1462,-0.34,0.15,10.06
1464,-0.3,0.13,10.2
1466,0.22,0.09,10.17
1468,-0.62,0.18,10.03
1470,0.35,0.03,10.19
1472,0.06,0.09,9.86
1474,-0.3,0.12,10.02
1476,0.11,0.01,10.11
1478,-0.69,0.27,9.8
1480,0.14,0.07,10.06
1482,-0.18,0.14,9.88
1484,-0.26,0.06,9.93
1486,0.39,-0.06,9.97
1488,-0.59,0.22,9.79
1490,0.14,0.05,10.09
1492,-0.1,0.14,9.97
1494,-0.27,0.12,10.04
1496,0.42,0.0,10.08
1498,-0.17,0.04,9.88
1500,0.1,-0.01,10.23
1502,-0.15,0.0,10.21
1504,-0.38,0.1,10.13
1506,0.38,-0.04,10.22
1508,-0.45,0.16,10.19
1510,0.19,-0.03,10.27
1512,0.34,-0.04,10.05
1514,-0.47,0.15,10.09
1516,0.16,-0.04,10.17
1518,-0.51,0.28,9.93
1520,0.03,0.03,10.06
1522,0.01,0.01,9.97
1524,-0.49,0.1,9.96
1526,0.34,-0.05,10.01
1528,-0.51,0.06,9.79
1530,-0.2,0.05,10.03
1532,-0.01,0.14,9.94
1534,-0.55,0.17,9.9
1536,0.39,-0.01,10.1
1538,-0.01,0.09,9.9
1540,-0.16,0.04,10.07
1542,-0.03,0.06,10.03
1544,-0.46,0.18,9.93
1546,0.45,0.04,10.18
1548,-0.25,0.08,10.08
1550,0.06,0.02,10.25
1552,0.5,-0.02,10.12
1554,-0.39,0.09,10.12
1556,0.21,0.05,10.28
1558,-0.26,0.19,10.02
1560,0.01,0.14,10.17
1562,0.31,-0.03,10.09
1564,-0.27,0.1,9.93
1566,0.22,0.01,10.06
1568,-0.28,0.08,9.96
1570,-0.3,0.19,10.02
1572,0.21,0.05,10.07
1574,-0.51,0.23,10.02
1576,0.33,0.0,10.14
1578,0.13,0.04,9.91
1580,-0.35,0.15,10.0
1582,0.04,0.0,10.05
1584,-0.52,0.25,9.84
1586,0.24,0.04,10.13
1588,-0.15,0.16,10.07
1590,-0.15,0.11,10.11
1592,0.43,0.01,9.99
1594,-0.47,0.11,10.01
1596,0.09,0.09,10.19
1598,-0.11,0.15,10.16
1600,-0.3,0.11,10.11
1602,0.45,0.0,10.1
1604,-0.27,0.13,9.91
1606,-0.04,-0.1,10.15
1608,-0.22,0.06,9.99
1610,-0.45,0.21,9.99
1612,0.31,0.02,10.04
1614,-0.5,0.17,9.99
1616,0.13,-0.01,10.14
1618,0.21,0.09,9.91
1620,-0.44,0.21,9.9
1622,0.07,0.01,10.15
1624,-0.44,0.16,9.91
1626,0.13,0.09,10.13
1628,0.11,0.08,9.97
1630,-0.32,0.09,10.03
1632,0.39,-0.07,10.13
1634,-0.41,0.11,9.97
1636,-0.08,0.1,10.23
1638,0.13,0.05,10.14
1640,-0.44,0.17,10.16
1642,0.52,-0.03,10.16
1644,-0.01,0.1,9.92
1646,-0.15,0.07,10.23
1648,-0.07,0.01,10.17
1650,-0.47,0.18,10.02
1652,0.28,-0.06,10.17
1654,-0.38,0.17,10.03
1656,-0.1,-0.01,10.03
1658,0.2,-0.03,9.94
1660,-0.5,0.15,9.87
1662,0.04,0.07,10.08
1664,-0.31,0.15,9.82
1666,-0.19,0.09,10.01
1668,-0.52,0.15,9.96
1670,0.14,-0.0,10.1
1672,0.21,0.06,9.94
1674,-0.38,0.14,10.02
1676,0.15,0.07,10.19
1678,-0.35,0.21,9.96
1680,0.16,0.07,10.22
1682,0.17,0.0,10.1
1684,-0.21,0.04,10.01
1686,0.29,-0.13,10.23
1688,-0.39,0.07,9.97
1690,-0.01,0.01,10.18
1692,0.17,0.09,10.02
1694,-0.42,0.22,10.01
1696,0.46,-0.08,10.17
1698,0.02,0.1,9.83
1700,-0.12,0.11,10.16
1702,-0.06,0.09,10.05
1704,-0.46,0.18,9.9
1706,0.28,0.06,10.04
1708,-0.47,0.21,9.9
1710,-0.1,0.05,9.99
1712,0.24,-0.01,9.96
1714,-0.57,0.16,9.84
1716,0.12,0.06,10.08
1718,-0.29,0.2,9.84
1720,-0.12,0.1,10.0
1722,0.35,0.06,10.07
1724,-0.33,0.18,9.92
1726,0.16,-0.01,10.13
1728,-0.24,0.08,10.08
1730,-0.26,0.2,10.15
1732,0.29,0.07,10.23
1734,-0.37,0.22,10.14
1736,0.36,0.02,10.2
1738,0.12,0.09,9.99
1740,-0.29,0.08,10.06
1742,0.12,0.07,10.11
1744,-0.42,0.14,9.92
1746,0.23,0.04,10.2
1748,-0.05,0.06,10.07
1750,-0.24,0.14,10.03
1752,0.33,-0.03,10.08
1754,-0.49,0.22,9.95
1756,-0.08,0.1,10.11
1758,-0.05,0.22,9.97
1760,-0.31,0.23,9.97
1762,0.39,-0.02,10.05
1764,-0.21,0.11,9.87
1766,-0.02,0.07,10.06
1768,-0.19,0.11,10.03
1770,-0.39,0.17,10.05
1772,0.37,0.01,10.15
1774,-0.44,0.22,10.05
1776,0.16,0.03,10.31
1778,0.33,-0.03,10.05
1780,-0.44,0.08,10.09
1782,0.18,-0.01,10.18
1784,-0.32,0.24,9.93
1786,0.03,0.09,10.2
1788,0.22,0.01,10.05
1790,-0.34,0.1,10.01
1792,0.24,-0.09,10.14
1794,-0.4,0.09,9.96
1796,-0.14,0.1,9.98
1798,0.1,0.09,10.0
1800,-0.55,0.2,9.89
1802,0.32,-0.02,10.06
1804,-0.01,0.03,9.78
1806,-0.23,0.07,10.0
1808,0.03,0.05,9.99
1810,-0.52,0.24,9.89
1812,0.32,0.01,10.22
1814,-0.22,0.15,10.05
1816,-0.01,-0.05,10.18
1818,0.36,-0.06,10.07
1820,-0.41,0.08,10.01
1822,0.19,0.02,10.19
1824,-0.14,0.13,10.05
1826,-0.22,0.15,10.12
1828,0.33,0.0,10.2
1830,-0.18,0.11,9.92
1832,0.11,0.03,10.12
1834,-0.28,0.11,9.98
1836,-0.39,0.1,10.01
1838,0.29,0.04,10.2
1840,-0.51,0.23,10.04
1842,0.22,-0.0,10.1
1844,0.11,0.04,9.88
1846,-0.38,0.08,9.87
