TimeStamp,X,Y,Z
182,0.06,0.12,10.07
184,0.06,0.03,10.12
186,0.09,0.05,10.07
188,0.18,0.03,10.02
190,0.16,0.03,10.02
192,0.06,0.0,10.02
194,0.09,0.09,9.96
196,0.12,0.04,9.97
198,0.09,0.11,9.99
200,0.06,0.14,10.01
202,0.05,0.09,9.94
204,0.17,0.08,9.9
206,0.1,0.13,9.94
208,0.04,0.1,9.95
210,0.08,0.09,9.91
212,0.0,0.07,9.94
214,0.08,0.03,10.01
216,0.05,-0.01,9.91
218,0.01,-0.03,9.98
220,0.05,-0.02,9.95
222,0.09,-0.0,9.98
224,0.05,0.02,9.94
226,0.06,0.01,10.05
228,0.15,0.0,10.01
230,0.19,0.08,10.14
232,0.19,0.01,10.03
234,0.17,0.02,10.11
236,0.17,-0.03,10.02
238,0.11,0.03,10.03
240,0.11,0.03,9.96
242,0.14,-0.06,9.98
244,0.1,0.03,10.0
246,0.16,-0.04,9.95
248,0.12,-0.06,9.92
250,0.13,-0.07,9.89
252,0.15,-0.02,10.0
254,0.19,0.03,10.0
256,0.19,0.03,9.98
258,0.17,-0.06,9.95
260,0.19,0.02,9.9
262,0.09,0.02,9.91
264,0.14,-0.02,9.92
266,0.12,0.03,10.02
268,0.09,-0.02,10.01
270,0.11,-0.0,10.05
272,0.23,0.04,10.09
274,0.14,-0.05,10.01
276,0.05,-0.01,10.06
278,0.14,-0.0,10.08
280,0.07,0.06,10.04
282,0.09,0.12,9.96
284,0.1,0.09,9.96
286,-0.0,0.07,10.03
288,0.06,-0.04,10.01
290,0.05,0.09,10.01
292,0.05,0.11,10.01
294,0.02,0.03,9.86
296,0.02,0.06,9.9
298,0.04,0.14,9.85
300,0.01,0.06,9.9
302,0.07,0.07,9.94
304,0.06,0.06,9.96
306,0.13,0.11,9.94
308,0.17,0.09,9.96
310,0.17,0.09,10.09
312,0.1,0.11,10.04
314,0.17,0.12,10.09
316,0.15,0.17,10.08
318,0.16,0.1,10.04
320,0.19,0.12,9.99
322,0.21,0.13,10.11
324,0.11,0.06,10.12
326,0.11,0.14,10.0
328,0.18,0.11,10.0
330,0.05,0.12,10.01
332,-0.01,0.13,10.01
334,0.06,0.14,9.94
336,0.02,0.08,9.92
338,-0.01,0.06,9.91
340,0.08,0.08,9.91
342,-0.01,0.15,9.93
344,-0.01,0.08,9.9
346,0.04,0.07,9.91
348,0.02,0.09,9.91
350,0.02,0.03,9.94
352,0.12,0.1,10.02
354,0.06,0.07,10.01
356,0.11,0.07,10.0
358,0.14,0.1,10.01
360,0.2,0.06,10.09
362,0.21,0.06,10.03
364,0.17,0.07,10.01
366,0.19,0.01,10.05
368,0.2,0.07,10.03
370,0.26,0.06,10.13
372,0.17,0.14,10.01
374,0.11,0.03,10.04
376,0.21,0.04,10.04
378,0.18,0.02,9.97
380,0.13,0.01,9.99
382,0.07,0.0,9.93
384,0.08,0.07,9.93
386,0.07,0.05,9.93
388,0.01,0.0,9.91
390,0.01,-0.01,9.86
392,-0.06,0.03,10.0
394,0.05,0.06,9.92
396,0.11,-0.02,9.92
398,0.01,-0.04,9.93
400,0.01,0.01,9.89
402,0.11,0.03,10.02
404,0.12,-0.04,10.03
406,0.06,-0.03,9.98
408,0.12,-0.06,9.97
410,0.09,-0.0,9.99
412,0.13,-0.04,10.04
414,0.13,-0.02,10.07
416,0.15,0.01,9.99
418,0.14,0.01,10.08
420,0.11,0.05,10.0
422,0.2,0.05,9.98
424,0.08,0.01,10.0
426,0.16,0.02,9.96
428,0.17,0.03,9.95
430,0.03,0.04,9.89
432,0.11,0.05,9.96
434,0.05,0.04,9.98
436,0.05,0.03,9.91
438,0.05,0.02,9.89
440,0.06,0.03,9.91
442,0.07,0.04,9.96
444,0.12,0.13,9.96
446,0.17,0.02,9.99
448,0.09,0.05,9.96
450,0.07,0.08,9.96
452,0.15,0.07,10.01
454,0.13,0.07,10.11
456,0.2,0.08,10.06
458,0.11,0.07,10.01
460,0.12,0.12,10.04
462,0.13,0.06,10.01
464,0.12,0.1,10.05
466,0.09,0.1,10.07
468,0.06,0.12,9.98
470,0.09,0.03,10.08
472,0.07,0.07,10.0
474,0.1,0.16,9.99
476,0.09,0.12,9.93
478,0.06,0.12,9.87
480,0.09,0.14,9.87
482,0.07,0.12,9.97
484,0.13,0.16,9.93
486,0.11,0.13,9.94
488,0.16,0.15,9.9
490,0.09,0.08,10.01
492,0.14,0.11,9.97
494,0.06,0.07,10.03
496,0.21,0.06,10.11
498,0.19,0.08,10.05
500,0.08,0.11,10.03
502,0.2,0.16,10.01
504,0.17,0.08,10.12
506,0.23,0.08,10.1
508,0.14,0.01,10.03
510,0.11,0.07,10.17
512,0.1,0.07,10.1
514,0.11,0.11,10.13
516,0.1,0.08,10.02
518,0.11,0.07,9.95
520,0.05,0.01,9.97
522,-0.02,0.04,9.87
524,0.02,-0.01,9.94
526,0.0,0.05,9.87
528,-0.01,0.03,9.93
530,-0.01,0.07,9.94
532,0.09,0.08,9.96
534,0.05,0.0,9.94
536,0.08,0.03,10.04
538,0.05,-0.04,9.96
540,0.06,-0.05,10.04
542,0.14,-0.03,10.01
544,0.17,0.0,10.0
546,0.16,0.0,9.98
548,0.13,-0.02,10.05
550,0.17,0.02,10.11
552,0.1,-0.05,10.1
554,0.16,-0.05,10.07
556,0.16,-0.01,10.04
558,0.2,0.03,10.08
560,0.1,-0.03,10.07
562,0.09,0.01,10.06
564,0.15,0.01,9.98
566,0.08,-0.02,9.97
568,0.14,0.08,9.94
570,0.05,0.0,9.97
572,0.07,0.0,9.89
574,0.08,0.02,9.94
576,0.06,0.05,9.89
578,0.04,0.04,9.98
580,0.06,0.04,10.01
582,0.07,0.05,9.96
584,0.08,0.05,9.93
586,0.08,0.03,10.0
588,0.13,-0.0,9.94
590,0.22,0.02,10.1
592,0.11,0.13,10.02
594,0.2,0.03,10.0
596,0.22,0.06,10.15
598,0.16,0.09,9.97
600,0.17,0.12,10.02
602,0.16,0.08,10.03
604,0.17,0.11,10.07
606,0.11,0.1,10.0
608,0.15,0.05,10.04
610,0.06,0.09,9.9
612,0.06,0.17,9.9
614,0.13,0.11,9.88
616,0.02,0.1,9.9
618,0.09,0.14,9.9
620,0.06,0.07,9.91
622,0.02,0.06,10.0
624,0.04,0.14,9.84
626,0.11,0.11,9.96
628,0.09,0.11,9.97
630,0.06,0.14,10.03
632,0.23,0.14,9.99
634,0.06,0.13,10.0
636,0.09,0.13,9.97
638,0.17,0.13,10.0
640,0.16,0.11,10.08
642,0.12,0.11,10.05
644,0.11,0.1,10.0
646,0.14,0.11,10.06
648,0.12,0.07,9.96
650,0.1,0.13,10.11
652,0.1,0.09,9.97
654,0.13,0.08,10.09
656,0.11,0.06,9.99
658,0.06,0.08,9.89
660,0.11,0.08,9.89
662,0.03,0.02,9.95
664,0.0,0.04,9.86
666,0.01,0.05,9.92
668,0.0,0.03,9.84
670,0.11,0.04,9.92
672,0.02,0.01,9.86
674,0.09,-0.03,10.01
676,0.14,-0.06,10.01
678,0.07,-0.01,10.0
680,0.15,0.02,10.03
682,0.15,-0.03,10.03
684,0.13,0.01,10.12
686,0.11,0.0,10.1
688,0.12,0.01,10.12
690,0.11,0.0,10.11
692,0.14,0.02,10.05
694,0.17,0.05,10.06
696,0.07,0.03,10.12
698,0.11,0.02,10.07
700,0.13,0.07,9.98
702,0.12,0.03,9.99
704,0.08,-0.05,9.96
706,0.06,-0.02,9.9
708,0.06,0.03,9.98
710,0.07,0.11,9.96
712,0.08,0.01,9.89
714,0.1,0.04,9.91
716,0.08,0.04,9.83
718,0.03,0.03,9.97
720,0.1,0.05,9.99
722,0.12,0.0,9.97
724,0.12,0.03,10.06
726,0.16,0.06,10.13
728,0.11,0.03,10.0
730,0.18,0.09,10.02
732,0.12,0.01,10.12
734,0.14,0.0,10.13
736,0.15,0.05,10.04
738,0.22,0.07,10.01
740,0.11,0.05,10.03
742,0.15,0.09,9.95
744,0.12,0.02,10.08
746,0.08,0.06,9.98
748,0.05,0.05,9.93
750,0.04,0.05,9.98
752,0.08,0.03,9.85
754,0.02,0.08,9.94
756,0.07,0.09,9.86
758,0.06,0.11,9.93
760,0.0,0.1,9.97
762,0.09,0.11,9.9
764,0.07,0.05,9.9
766,0.07,0.05,9.98
768,0.11,0.08,10.03
770,0.17,0.07,10.0
772,0.07,0.09,10.1
774,0.14,0.07,10.03
776,0.15,0.04,10.1
778,0.16,0.07,10.15
780,0.13,0.08,10.07
782,0.14,0.14,10.02
784,0.12,0.06,10.02
786,0.13,0.14,10.0
788,0.13,0.08,10.0
790,0.11,0.08,9.95
792,0.1,0.1,9.95
794,0.1,0.11,9.98
796,0.06,0.12,9.99
798,0.0,0.13,10.01
800,0.05,0.1,9.98
802,0.01,0.02,9.95
804,0.06,0.09,10.02
806,0.1,0.13,9.94
808,0.02,0.15,9.98
810,0.05,0.1,9.96
812,0.14,0.09,9.93
814,0.16,0.08,10.01
816,0.09,0.05,9.99
818,0.11,0.06,9.95
820,0.11,0.03,9.99
822,0.16,0.06,10.02
824,0.22,0.11,10.11
826,0.18,0.07,10.02
828,0.14,0.05,10.16
830,0.09,0.01,10.08
832,0.13,0.05,10.01
834,0.05,0.03,9.96
836,0.1,0.07,9.95
838,0.11,0.05,10.01
840,0.07,0.03,9.99
842,0.06,0.02,9.92
844,0.1,0.06,10.0
846,0.05,0.06,9.94
848,0.05,0.02,9.83
850,0.02,0.04,9.94
852,0.12,0.04,9.93
854,0.1,0.02,9.96
856,0.11,-0.0,9.88
858,0.07,-0.01,9.96
860,0.1,0.02,9.99
862,0.11,-0.02,9.99
864,0.1,0.03,10.12
866,0.18,0.02,10.19
868,0.13,-0.0,10.06
870,0.12,0.05,10.17
872,0.13,0.05,10.11
874,0.11,0.01,10.15
876,0.16,0.05,10.08
878,0.09,-0.0,10.09
880,0.1,0.03,10.08
882,0.08,-0.05,10.09
884,0.07,0.02,10.0
886,-0.02,0.08,10.04
888,0.07,0.01,9.93
890,0.05,0.05,9.97
892,0.06,0.02,9.94
894,0.04,0.02,9.94
896,0.01,0.05,9.81
898,0.01,0.02,9.85
900,0.03,0.01,9.88
902,0.03,0.05,9.94
904,0.1,0.15,9.94
906,0.15,0.06,9.95
908,0.17,0.1,9.93
910,0.16,0.05,10.03
912,0.16,0.06,10.01
914,0.19,0.1,10.12
916,0.09,0.09,10.07
918,0.15,0.1,10.08
920,0.19,0.08,10.06
922,0.16,0.09,10.1
924,0.09,0.11,10.06
926,0.17,0.05,9.95
928,0.1,0.07,9.93
930,0.16,0.03,9.9
932,0.05,0.13,9.97
934,0.04,0.07,9.93
936,0.03,0.1,9.91
938,0.06,0.09,9.91
940,0.03,0.11,9.95
942,0.01,0.03,9.96
944,0.05,0.13,9.92
946,0.03,0.03,9.79
948,0.08,0.08,9.97
950,0.09,0.09,9.98
952,0.06,0.07,10.01
954,0.13,0.13,9.97
956,0.09,0.12,10.04
958,0.11,0.08,9.97
960,0.07,0.05,10.02
962,0.19,0.05,10.07
964,0.2,0.0,10.08
966,0.19,0.05,10.06
968,0.16,0.06,10.06
970,0.11,0.01,9.99
972,0.15,0.05,10.01
974,0.05,0.06,10.01
976,0.11,0.11,10.01
978,0.0,0.1,9.96
980,0.04,0.08,9.99
982,0.09,0.01,10.02
984,0.04,-0.0,10.0
986,0.12,0.04,9.98
988,0.03,0.08,9.92
990,0.04,0.05,9.91
992,0.07,0.06,9.92
994,0.08,-0.0,9.93
996,0.02,0.04,10.01
998,0.12,0.07,10.0
1000,0.17,0.03,9.98
1002,0.11,-0.01,9.98
1004,0.2,-0.01,10.09
1006,0.14,-0.01,10.07
1008,0.11,-0.01,10.04
1010,0.17,-0.03,10.11
1012,0.19,0.06,10.06
1014,0.16,0.02,10.1
1016,0.16,-0.0,10.1
1018,0.1,-0.0,10.01
1020,0.16,-0.01,10.05
1022,0.05,0.02,9.97
1024,0.08,-0.01,9.97
1026,0.02,0.05,9.98
1028,0.08,0.0,9.92
1030,0.08,0.06,9.94
1032,0.04,0.09,9.95
1034,-0.04,0.02,9.92
1036,0.12,0.01,10.0
1038,0.03,0.06,9.88
1040,0.07,0.06,9.98
1042,0.13,0.04,9.94
1044,0.14,0.05,10.03
1046,0.15,0.06,10.04
1048,0.09,0.06,10.07
1050,0.16,0.09,10.04
1052,0.08,0.07,10.13
1054,0.12,0.04,10.08
1056,0.22,0.12,10.07
1058,0.11,0.11,10.07
1060,0.14,0.08,10.04
1062,0.13,0.12,9.98
1064,0.09,0.08,10.08
1066,0.09,0.05,10.01
1068,0.06,0.05,9.88
1070,0.1,0.04,9.99
1072,0.04,0.12,9.94
1074,0.07,0.1,9.89
1076,0.03,0.14,10.04
1078,0.01,0.14,9.84
1080,0.11,0.11,9.89
1082,0.03,0.11,9.92
1084,0.06,0.11,9.95
1086,0.12,0.07,9.9
1088,0.15,0.09,9.92
1090,0.1,0.08,10.04
1092,0.09,0.05,9.95
1094,0.18,0.09,9.94
1096,0.13,0.09,9.98
1098,0.19,0.1,10.07
1100,0.14,0.12,10.06
1102,0.13,0.1,10.0
1104,0.18,0.1,10.04
1106,0.16,0.08,9.94
1108,0.15,0.04,10.05
1110,0.1,0.11,10.09
1112,0.09,0.08,10.04
1114,0.08,0.08,10.02
1116,0.08,0.04,9.94
1118,0.11,0.03,9.88
1120,0.01,0.02,9.95
1122,0.03,-0.01,9.88
1124,0.09,0.03,9.88
1126,0.0,0.0,9.85
1128,0.03,0.02,9.94
1130,0.1,0.06,9.96
1132,0.07,-0.02,10.03
1134,0.11,0.01,10.02
1136,0.14,-0.03,10.01
1138,0.13,0.04,10.05
1140,0.15,0.04,10.01
1142,0.12,0.01,10.06
1144,0.16,-0.01,10.07
1146,0.11,0.0,10.07
1148,0.12,-0.01,10.01
1150,0.14,-0.05,10.09
1152,0.14,0.05,10.04
1154,0.11,0.04,10.03
1156,0.1,0.06,10.02
1158,0.09,0.03,10.03
1160,0.12,0.02,9.9
1162,0.0,0.06,9.89
1164,-0.01,0.06,10.04
1166,0.09,0.04,9.96
1168,0.02,0.04,9.92
1170,-0.01,0.03,9.83
1172,0.08,0.1,9.86
1174,0.01,0.03,9.99
1176,0.09,0.11,9.87
1178,0.12,0.05,10.02
1180,0.12,0.06,9.96
1182,0.09,0.03,10.01
1184,0.11,0.0,10.01
1186,0.14,0.02,9.95
1188,0.16,0.03,10.1
1190,0.16,0.06,10.19
1192,0.17,0.07,10.09
1194,0.11,0.05,10.06
1196,0.13,0.03,10.08
1198,0.1,0.05,10.07
1200,0.13,0.1,9.99
1202,0.08,0.07,10.05
1204,0.1,0.06,10.02
1206,0.14,0.05,9.98
1208,0.03,0.05,10.01
1210,0.1,0.1,9.96
1212,0.02,0.06,9.96
1214,-0.0,0.08,9.87
1216,0.03,0.02,9.89
1218,0.04,0.14,9.91
1220,0.07,0.09,9.99
1222,0.04,0.09,9.93
1224,0.1,0.12,10.02
1226,0.14,0.15,9.96
1228,0.09,0.05,9.99
1230,0.09,0.05,10.1
1232,0.12,0.07,9.95
1234,0.16,0.09,10.07
1236,0.11,0.09,10.08
1238,0.14,0.07,9.99
1240,0.15,0.09,10.09
1242,0.2,0.04,10.09
1244,0.15,0.06,10.0
1246,0.05,0.12,10.11
1248,0.12,0.12,10.01
1250,0.13,0.05,9.9
1252,0.06,0.06,9.91
1254,0.04,0.1,9.92
1256,0.07,0.06,9.88
1258,0.03,0.06,9.92
1260,0.06,0.08,9.88
1262,0.08,0.09,9.93
1264,0.0,0.02,9.89
1266,0.13,0.05,9.9
1268,0.11,0.01,10.02
1270,0.14,0.08,9.96
1272,0.1,0.0,9.94
1274,0.13,0.03,10.05
1276,0.08,-0.03,9.99
1278,0.14,0.0,9.97
1280,0.14,0.02,10.01
1282,0.19,-0.01,10.09
1284,0.16,-0.0,10.09
1286,0.14,-0.01,10.06
1288,0.16,0.02,10.09
1290,0.14,0.03,10.02
1292,0.07,0.01,10.04
1294,0.09,0.06,9.99
1296,0.12,-0.01,10.0
1298,0.12,0.07,10.01
1300,0.03,0.04,10.02
1302,0.07,0.08,9.88
1304,0.06,0.09,9.93
1306,-0.06,0.05,10.0
1308,0.06,0.02,9.87
1310,0.08,0.07,9.99
1312,0.06,0.0,9.98
1314,0.07,0.02,9.96
1316,0.11,0.01,9.93
1318,0.13,0.06,9.95
1320,0.13,0.03,10.01
1322,0.24,0.06,10.07
1324,0.16,0.1,10.15
1326,0.16,0.04,10.07
1328,0.08,0.02,10.05
1330,0.19,0.09,10.11
1332,0.14,0.07,10.02
1334,0.08,0.03,10.07
1336,0.17,0.03,9.92
1338,0.11,0.05,10.01
1340,0.14,0.05,10.02
1342,0.06,0.06,9.98
1344,0.0,0.04,9.97
1346,0.09,0.03,9.99
1348,0.01,0.03,9.9
1350,0.01,0.07,9.93
1352,0.05,0.03,9.98
1354,0.1,0.04,9.88
1356,-0.0,-0.01,9.88
1358,0.09,0.02,9.9
1360,0.09,0.1,10.02
1362,0.1,0.08,9.96
1364,0.1,0.05,9.97
1366,0.13,0.04,10.05
1368,0.15,0.06,10.13
1370,0.13,0.04,10.05
1372,0.14,0.07,10.07
1374,0.11,0.05,10.0
1376,0.17,0.06,10.1
1378,0.21,0.06,10.1
1380,0.16,0.06,10.06
1382,0.16,0.01,10.07
1384,0.11,0.1,9.99
1386,0.09,0.11,10.01
1388,0.07,0.11,9.97
1390,0.07,0.09,9.97
1392,0.07,0.1,9.94
1394,-0.02,0.03,9.96
1396,0.01,0.09,9.83
1398,0.06,0.1,9.87
1400,0.04,0.07,9.91
1402,0.07,0.05,9.9
1404,0.12,0.04,9.99
1406,0.08,0.08,9.99
1408,0.1,0.04,10.07
1410,0.11,0.08,10.07
1412,0.08,0.04,10.05
1414,0.14,0.02,10.05
1416,0.14,0.07,10.11
1418,0.15,0.0,9.99
1420,0.14,0.04,9.98
1422,0.15,0.07,10.17
1424,0.19,0.02,10.03
1426,0.11,0.02,10.07
1428,0.15,0.01,10.06
1430,0.09,0.11,10.06
1432,0.1,0.06,9.97
1434,0.05,0.11,9.93
1436,0.03,0.06,9.88
1438,0.01,0.04,9.94
1440,-0.01,0.06,10.01
1442,0.0,0.0,9.95
1444,0.05,0.03,9.87
1446,0.13,0.01,9.95
1448,0.05,0.05,9.87
1450,0.04,0.08,10.02
1452,0.14,0.06,9.98
1454,0.11,0.03,9.99
1456,0.17,0.02,9.98
1458,0.12,0.05,9.98
1460,0.15,0.03,10.0
1462,0.18,0.0,10.07
1464,0.15,0.07,10.11
1466,0.15,0.05,10.14
1468,0.13,0.01,10.01
1470,0.18,0.03,10.09
1472,0.17,0.0,10.1
1474,0.17,0.04,10.01
1476,0.1,0.05,9.93
1478,0.11,0.07,9.95
1480,0.04,0.06,10.07
1482,0.05,0.01,10.0
1484,0.06,0.01,9.87
1486,0.04,0.04,9.86
1488,0.05,0.08,9.89
1490,0.03,0.05,9.86
1492,0.07,0.0,9.93
1494,0.09,0.06,9.99
1496,0.07,0.04,9.88
1498,0.04,0.01,9.99
1500,0.12,0.05,9.98
1502,0.15,0.03,9.92
1504,0.16,0.14,10.06
1506,0.15,0.1,10.09
1508,0.18,0.06,9.96
1510,0.13,0.05,10.15
1512,0.14,0.0,10.04
1514,0.18,0.09,10.01
1516,0.15,0.05,10.08
1518,0.11,0.1,10.11
1520,0.15,0.05,10.06
1522,0.11,0.08,10.02
1524,0.07,0.12,10.0
1526,0.07,0.1,9.89
1528,0.11,0.07,9.9
1530,0.04,0.06,9.9
1532,0.05,0.15,9.84
1534,0.04,0.12,9.95
1536,0.08,0.1,9.9
1538,0.04,0.07,9.89
1540,0.1,0.1,9.94
1542,0.05,0.05,10.06
1544,0.12,0.07,10.0
1546,0.2,0.1,9.97
1548,0.09,0.04,9.97
1550,0.12,0.09,10.08
1552,0.16,0.06,10.1
1554,0.14,0.05,10.09
1556,0.11,0.04,10.08
1558,0.18,0.05,10.08
1560,0.21,0.04,10.11
1562,0.06,0.04,10.08
1564,0.13,0.03,10.03
1566,0.11,0.06,9.97
1568,0.06,0.05,9.98
1570,0.11,0.08,10.06
1572,0.06,0.06,9.94
1574,0.06,0.04,10.01
1576,0.05,0.05,9.84
1578,0.04,0.02,9.86
1580,0.01,0.04,9.87
1582,0.08,0.02,9.92
1584,-0.0,0.03,9.87
1586,0.03,0.03,9.99
1588,0.07,0.02,9.88
1590,0.09,0.03,9.96
1592,0.1,0.05,10.06
1594,0.14,0.04,10.02
1596,0.14,0.01,10.04
1598,0.13,0.03,10.07
1600,0.13,0.0,10.07
1602,0.17,0.0,10.14
1604,0.11,0.02,10.16
1606,0.15,0.01,10.13
1608,0.16,0.04,9.99
1610,0.07,0.03,10.0
1612,0.06,0.05,9.96
1614,0.11,0.06,10.07
1616,0.06,0.01,10.01
1618,0.01,-0.02,9.9
1620,0.12,0.02,9.96
1622,-0.01,0.07,9.93
1624,0.02,0.04,9.93
1626,0.04,0.03,9.93
1628,0.11,0.11,9.92
1630,0.03,0.1,9.97
1632,0.06,0.07,10.04
1634,0.1,0.08,10.0
1636,0.05,0.05,10.0
1638,0.15,0.07,10.04
1640,0.11,0.01,10.1
1642,0.15,0.07,10.05
1644,0.21,-0.01,10.03
1646,0.17,0.07,10.07
1648,0.16,0.06,10.18
1650,0.15,0.03,10.1
1652,0.18,0.08,10.09
1654,0.06,0.12,10.13
1656,0.13,0.07,10.0
1658,0.15,0.05,10.0
1660,0.16,0.03,9.93
1662,0.08,0.07,10.03
1664,0.08,0.1,9.92
1666,0.09,0.06,9.89
1668,-0.05,0.07,9.93
1670,0.07,0.07,9.93
1672,0.07,0.07,9.83
1674,0.0,0.06,9.92
1676,0.03,0.06,9.82
1678,0.11,0.13,9.91
1680,0.1,0.07,9.9
1682,0.11,0.13,9.95
1684,0.14,0.11,10.09
1686,0.11,0.01,10.06
1688,0.12,0.05,10.08
1690,0.12,0.05,10.09
1692,0.15,-0.0,10.06
1694,0.18,0.04,10.01
1696,0.2,0.11,10.09
1698,0.17,0.04,10.01
1700,0.09,0.1,10.02
1702,0.18,0.04,10.07
1704,0.08,0.02,10.03
1706,0.0,0.03,10.07
1708,0.12,0.09,9.99
1710,0.06,0.11,10.0
1712,0.02,0.05,9.93
1714,0.1,0.07,9.86
1716,0.07,0.03,9.87
1718,0.06,0.09,9.9
1720,0.06,0.06,9.93
1722,0.11,0.05,9.83
1724,0.0,0.04,9.86
1726,0.11,-0.01,9.97
1728,0.08,0.12,9.94
1730,0.08,0.05,10.03
1732,0.1,0.04,10.09
1734,0.13,0.06,10.05
1736,0.22,0.05,10.05
1738,0.15,0.04,10.06
1740,0.23,0.04,10.25
1742,0.17,0.03,10.15
1744,0.1,0.08,10.12
1746,0.21,-0.03,10.06
1748,0.1,0.06,10.06
1750,0.09,0.0,10.05
1752,0.09,0.03,10.08
1754,0.07,0.06,10.01
1756,0.06,0.03,10.04
1758,0.11,0.0,9.92
1760,0.03,-0.05,9.86
1762,0.01,0.01,9.9
1764,0.04,0.05,9.9
1766,0.06,0.0,9.83
1768,0.1,0.1,9.88
1770,0.05,0.07,9.86
1772,0.06,0.05,9.96
1774,0.12,0.03,9.98
1776,0.1,0.06,9.88
1778,0.13,0.05,10.08
1780,0.15,0.06,10.07
1782,0.12,0.08,10.14
1784,0.17,0.06,10.07
1786,0.09,0.05,10.07
1788,0.14,0.04,10.06
1790,0.16,0.11,10.12
1792,0.16,0.06,10.11
1794,0.12,0.1,10.09
1796,0.15,0.09,10.04
1798,0.11,0.07,10.02
1800,0.06,0.12,10.06
1802,0.1,0.04,9.92
1804,-0.0,0.06,9.86
1806,0.03,0.06,9.87
1808,0.13,0.03,9.83
1810,0.08,0.02,9.83
1812,0.0,0.08,9.91
1814,0.04,0.07,9.86
1816,0.06,0.01,9.9
1818,0.1,0.07,9.98
1820,0.12,0.08,9.92
1822,0.14,0.08,10.06
1824,0.15,0.04,10.07
1826,0.13,0.08,10.11
1828,0.15,0.1,10.11
1830,0.22,0.09,10.12
1832,0.22,0.09,10.15
1834,0.19,0.07,10.12
1836,0.17,0.06,10.01
1838,0.17,0.1,9.98
1840,0.13,0.09,10.08
1842,0.06,0.13,10.02
1844,0.12,0.11,9.96
1846,0.05,0.05,9.95
1848,0.05,0.05,9.92
1850,0.06,-0.02,9.93
1852,0.08,0.02,9.93
1854,-0.0,0.08,9.86
1856,0.04,0.05,9.95
1858,0.03,0.09,9.81
1860,0.08,0.1,9.95
1862,0.06,0.09,9.99
1864,0.05,0.01,9.92
1866,0.09,0.02,9.93
1868,0.12,0.04,10.0
1870,0.18,0.05,10.05
1872,0.14,0.07,10.04
1874,0.19,0.03,10.13
1876,0.18,0.06,10.13
1878,0.16,0.03,10.16
1880,0.22,0.06,10.07
1882,0.13,0.07,10.07
1884,0.18,0.03,9.96
1886,0.11,0.03,10.01
1888,0.12,0.08,10.02
1890,0.07,0.02,9.99
1892,0.02,0.08,9.92
1894,0.02,0.01,9.98
1896,0.03,0.01,9.95
1898,0.05,-0.01,9.9
1900,0.06,0.04,9.87
1902,0.05,0.0,9.86
1904,0.07,0.03,9.9
1906,0.13,0.04,9.85
1908,0.09,0.08,10.0
1910,0.07,0.07,9.99
1912,0.13,0.03,10.02
1914,0.17,0.04,10.0
1916,0.15,0.04,10.06
1918,0.18,0.02,10.07
1920,0.15,0.05,10.01
1922,0.18,0.07,9.92
1924,0.13,0.01,9.94
1926,0.17,0.05,10.15
1928,0.08,0.06,10.06
1930,0.17,0.03,10.12
