TimeStamp,X,Y,Z
56607,-0.05,-0.05,10.04
56609,0.59,-0.2,10.11
56611,-0.16,0.03,10.09
56613,-0.07,-0.11,9.97
56615,0.68,-0.29,9.86
56617,-0.8,0.3,9.89
56619,0.64,-0.4,10.21
56621,-0.68,0.45,10.05
56623,0.69,-0.39,10.28
56625,-0.01,0.08,10.15
56627,-0.02,-0.15,10.03
56629,0.33,0.28,9.96
56631,-0.46,-0.12,9.83
56633,0.48,0.28,9.86
56635,-0.6,0.03,9.8
56637,0.46,0.49,9.68
56639,-0.51,-0.04,9.95
56641,0.5,0.53,9.76
56643,-0.4,-0.07,10.04
56645,0.48,0.77,9.67
56647,-0.23,-0.18,10.28
56649,0.39,0.44,9.82
56651,-0.15,-0.02,10.17
56653,0.4,0.28,9.74
56655,0.03,-0.03,10.23
56657,0.46,0.0,9.85
56659,0.11,0.27,10.2
56661,0.15,0.25,10.14
56663,0.21,0.28,10.12
56665,0.44,0.09,10.1
56667,0.35,-0.22,9.92
56669,0.14,0.65,10.08
56671,-0.34,-0.08,10.11
56673,0.32,0.07,10.11
56675,0.18,0.32,9.98
56677,0.29,-0.17,9.95
56679,-0.31,0.42,10.1
56681,0.03,-0.08,9.93
56683,0.51,-0.03,9.73
56685,-0.36,0.57,9.89
56687,-0.06,-0.16,10.04
56689,-0.03,0.0,9.92
56691,0.34,0.49,9.7
56693,0.27,-0.41,9.89
56695,-0.42,0.42,10.04
56697,0.24,0.02,10.02
56699,0.18,0.01,9.85
56701,-0.11,-0.02,10.13
56703,0.68,0.5,9.99
56705,-0.75,-0.28,10.13
56707,0.7,0.19,10.05
56709,-0.02,0.28,9.93
56711,0.39,0.02,10.13
56713,-0.37,-0.24,10.22
56715,0.32,0.35,9.77
56717,0.09,-0.08,10.23
56719,0.17,0.23,9.9
56721,-0.06,-0.38,10.25
56723,0.08,-0.1,9.85
56725,-0.12,0.4,9.98
56727,-0.09,-0.1,9.9
56729,0.27,-0.14,9.97
56731,0.01,0.2,9.91
56733,0.05,-0.06,9.92
56735,0.01,-0.02,9.98
56737,-0.04,0.19,9.88
56739,0.13,-0.41,9.97
56741,0.02,0.47,10.01
56743,0.08,0.06,10.01
56745,0.32,-0.12,9.95
56747,-0.02,0.04,10.03
56749,0.18,0.21,10.08
56751,-0.11,-0.1,10.14
56753,0.17,0.04,10.1
56755,0.19,0.0,10.01
56757,0.15,0.05,9.96
56759,0.13,-0.07,10.19
56761,0.38,0.07,10.1
56763,-0.38,-0.04,10.05
56765,0.27,-0.17,10.01
56767,0.08,0.2,9.92
56769,0.03,0.05,10.09
56771,-0.04,-0.41,10.07
56773,0.15,0.29,9.98
56775,0.09,0.11,9.99
56777,0.09,-0.1,9.88
56779,-0.09,0.08,9.97
56781,0.06,0.33,9.83
56783,0.1,-0.01,10.04
56785,0.06,0.19,9.92
56787,0.34,-0.03,9.9
56789,0.09,0.04,9.93
56791,-0.29,0.21,9.91
56793,0.2,0.06,9.97
56795,0.15,-0.08,10.02
56797,0.25,0.13,10.11
56799,-0.0,0.18,10.16
56801,0.23,0.07,10.06
56803,0.25,0.0,10.08
56805,-0.24,0.14,10.01
56807,0.29,0.12,10.19
56809,-0.25,0.16,10.0
56811,0.37,-0.26,9.99
56813,0.03,0.09,10.05
56815,0.01,0.1,9.91
56817,-0.02,0.02,10.05
56819,-0.06,-0.03,10.0
56821,0.41,-0.0,9.88
56823,-0.15,0.27,9.9
56825,-0.08,-0.24,9.89
56827,0.17,0.18,9.96
56829,0.02,0.01,9.98
56831,0.19,-0.01,9.94
56833,-0.17,0.15,9.99
56835,0.5,0.11,10.0
56837,0.05,-0.12,10.03
56839,0.07,-0.03,9.99
56841,-0.06,-0.06,9.94
56843,0.15,0.14,10.16
56845,0.22,-0.05,10.11
56847,0.36,-0.11,10.03
56849,0.08,0.26,10.13
56851,-0.21,-0.06,9.95
56853,0.09,-0.17,9.95
56855,0.15,0.32,10.08
56857,0.01,-0.09,9.93
56859,0.18,0.06,10.15
56861,-0.19,0.13,9.82
56863,0.28,0.08,9.97
56865,-0.06,-0.13,9.91
56867,0.15,0.34,9.89
56869,-0.41,-0.18,9.91
56871,0.6,0.15,9.84
56873,-0.27,0.11,9.94
56875,0.53,-0.24,9.92
56877,-0.45,0.23,9.97
56879,0.47,0.31,9.99
56881,0.17,-0.16,10.0
56883,-0.41,0.09,9.89
56885,0.97,-0.19,10.28
56887,-0.22,0.58,9.97
56889,-0.19,-0.34,10.25
56891,0.83,-0.11,10.03
56893,-0.23,0.47,10.03
56895,0.04,-0.16,10.17
56897,0.2,-0.07,10.21
56899,0.15,0.23,10.07
56901,0.11,-0.39,9.75
56903,0.22,0.39,10.13
56905,-0.51,0.55,10.13
56907,0.16,-0.43,9.89
56909,0.41,0.17,9.84
56911,-0.03,0.31,9.8
56913,-0.24,0.0,10.03
56915,-0.19,0.14,10.07
56917,0.28,0.28,9.76
56919,0.21,0.08,10.06
56921,-0.41,0.17,9.92
56923,0.15,0.02,9.96
56925,0.16,-0.4,9.9
56927,0.07,0.46,9.84
56929,-0.37,-0.25,10.11
56931,0.09,0.05,9.91
56933,0.17,-0.27,10.15
56935,0.55,0.17,9.85
56937,-0.22,-0.27,10.33
56939,0.44,0.08,9.88
56941,-0.21,-0.36,10.28
56943,0.5,0.22,9.88
56945,-0.45,-0.36,10.26
56947,0.96,-0.01,10.07
56949,-0.66,0.0,10.27
56951,1.14,-0.02,9.97
56953,-0.97,0.09,9.94
56955,0.67,0.09,9.76
56957,-0.75,0.01,9.74
56959,0.32,0.22,9.8
56961,-0.35,-0.03,9.8
56963,0.01,0.12,9.93
56965,-0.03,-0.07,9.99
56967,-0.06,-0.16,9.91
56969,0.16,-0.12,9.99
56971,-0.17,-0.08,9.97
56973,0.21,-0.27,9.93
56975,0.02,-0.27,10.15
56977,0.23,0.04,9.9
56979,0.08,-0.31,10.2
56981,0.35,-0.03,9.99
56983,0.12,-0.18,10.24
56985,0.15,0.24,9.97
56987,0.06,0.04,10.3
56989,0.1,-0.25,9.91
56991,0.05,0.05,10.09
56993,0.02,-0.16,9.8
56995,0.16,-0.1,10.06
56997,-0.2,-0.01,9.96
56999,-0.11,0.04,10.06
57001,0.07,0.06,10.03
57003,0.21,-0.34,9.8
57005,0.28,0.04,9.97
57007,-0.43,0.04,10.06
57009,0.19,-0.06,9.96
57011,0.23,0.05,9.92
57013,-0.07,-0.12,9.71
57015,-0.11,0.11,10.15
57017,-0.16,0.12,10.01
57019,0.23,-0.05,9.83
57021,0.39,0.05,10.13
57023,0.04,0.37,10.0
57025,-0.7,-0.09,9.91
57027,1.02,0.13,10.12
57029,0.12,0.4,9.86
57031,-0.58,-0.29,10.18
57033,0.71,0.01,10.18
57035,-0.25,0.72,9.85
57037,0.46,-0.55,10.13
57039,-0.28,0.36,9.88
57041,0.24,0.34,10.18
57043,0.27,-0.06,9.87
57045,-0.24,-0.05,9.99
57047,0.16,0.25,9.96
57049,-0.13,0.19,9.81
57051,0.16,-0.01,9.94
57053,0.2,0.08,9.9
57055,-0.15,-0.0,9.95
57057,0.03,0.18,10.01
57059,0.06,0.05,9.81
57061,0.29,0.04,9.95
57063,0.09,0.11,9.98
57065,-0.07,0.13,9.87
57067,0.28,0.06,10.17
57069,0.31,0.13,9.99
57071,-0.03,-0.11,10.15
57073,0.45,0.32,10.22
57075,0.11,0.2,10.0
57077,0.27,-0.2,10.09
57079,-0.1,0.07,10.07
57081,0.24,0.28,10.07
57083,0.1,-0.13,10.04
57085,0.19,0.12,10.0
57087,0.09,0.05,10.02
57089,0.03,0.13,10.0
57091,-0.04,0.03,10.03
57093,0.16,0.07,9.91
57095,0.2,-0.07,10.11
57097,-0.25,0.46,9.93
57099,0.24,-0.22,9.84
57101,-0.07,-0.01,9.78
57103,-0.11,0.17,9.95
57105,0.16,-0.02,9.82
57107,-0.17,0.02,10.04
57109,0.36,0.16,10.04
57111,-0.05,-0.09,9.95
57113,-0.02,0.16,10.13
57115,0.16,0.05,10.03
57117,0.15,0.09,10.01
57119,0.17,0.01,10.1
57121,0.24,0.02,9.97
57123,0.12,0.14,10.12
57125,0.23,-0.02,9.96
57127,-0.12,0.0,9.94
57129,0.01,0.15,10.07
57131,0.24,0.08,10.07
57133,0.15,-0.07,10.12
57135,0.06,0.28,10.08
57137,0.02,0.03,9.97
57139,0.01,0.1,9.95
57141,-0.26,0.42,9.73
57143,0.09,0.01,9.85
57145,0.15,0.02,10.11
57147,0.05,0.32,9.88
57149,0.33,0.09,9.89
57151,-0.02,-0.17,9.97
57153,-0.04,0.29,9.89
57155,-0.04,0.08,9.96
57157,0.47,0.16,9.99
57159,0.07,0.03,10.04
57161,0.11,-0.02,10.14
57163,0.02,0.13,10.07
57165,0.29,0.1,10.0
57167,-0.04,-0.02,9.97
57169,0.01,0.09,10.14
57171,0.38,0.32,10.13
57173,0.11,-0.01,9.91
57175,0.17,-0.23,10.07
57177,-0.11,0.31,9.99
57179,-0.23,-0.12,10.1
57181,0.34,0.1,9.92
57183,0.12,0.17,9.95
57185,-0.06,-0.3,9.97
57187,-0.07,0.02,9.97
57189,0.15,0.13,9.95
57191,0.19,0.08,10.02
57193,-0.17,-0.21,10.09
57195,0.08,0.3,9.88
57197,-0.03,0.05,9.87
57199,0.61,-0.08,9.94
57201,-0.43,-0.09,10.09
57203,0.39,-0.0,9.99
57205,-0.04,0.29,10.05
57207,0.39,-0.11,10.12
57209,0.07,-0.15,10.0
57211,-0.14,0.31,10.11
57213,0.75,-0.08,10.17
57215,-0.38,0.04,9.99
57217,0.21,-0.1,10.09
57219,0.58,0.36,10.07
57221,-0.4,-0.13,9.99
57223,0.34,-0.16,10.24
57225,0.06,0.52,9.92
57227,-0.13,-0.26,9.94
57229,0.3,-0.23,9.84
57231,-0.03,0.77,10.07
57233,-0.46,-0.34,10.07
57235,0.19,0.02,9.88
57237,0.38,0.25,9.71
57239,0.06,-0.19,9.7
57241,-0.36,0.25,10.17
57243,-0.03,0.22,9.85
57245,0.36,0.24,9.86
57247,0.0,-0.08,9.98
57249,-0.11,0.18,9.95
57251,-0.06,-0.08,10.1
57253,0.23,0.08,9.74
57255,0.22,0.0,10.17
57257,-0.34,-0.06,10.16
57259,0.26,0.14,10.17
57261,0.04,-0.15,9.84
57263,0.62,0.12,10.09
57265,-0.32,-0.21,10.07
57267,0.78,0.02,10.0
57269,-0.39,0.04,10.11
57271,0.63,-0.2,10.06
57273,-0.36,-0.08,10.07
57275,0.56,-0.05,9.93
57277,-0.26,-0.17,10.04
57279,0.51,-0.18,10.15
57281,-0.27,0.12,10.06
57283,0.08,-0.02,9.82
57285,0.17,0.03,9.79
57287,-0.36,0.1,9.82
57289,0.25,0.09,9.82
57291,-0.53,0.34,9.88
57293,0.4,-0.05,9.79
57295,-0.25,0.05,10.05
57297,0.36,0.47,9.84
57299,-0.15,-0.01,10.17
57301,0.56,0.27,9.88
57303,0.05,0.15,10.2
57305,0.26,0.39,9.81
57307,0.01,0.04,10.33
57309,0.39,0.27,9.91
57311,0.06,-0.26,10.19
57313,0.21,0.04,9.87
57315,0.1,0.25,10.08
57317,0.22,-0.21,9.89
57319,0.12,0.33,10.13
57321,0.05,0.05,9.92
57323,0.28,0.06,9.85
57325,0.2,0.05,9.84
57327,0.12,-0.06,9.77
57329,-0.09,0.42,10.2
57331,-0.07,-0.03,9.85
57333,0.62,-0.01,9.91
57335,-0.16,0.46,9.97
57337,-0.02,-0.37,10.11
57339,0.41,0.24,9.96
57341,0.11,0.5,9.88
57343,0.3,-0.4,10.11
57345,0.04,0.14,10.24
57347,-0.36,0.62,9.93
57349,0.63,-0.63,10.02
57351,0.62,0.52,9.96
57353,-0.87,0.17,10.12
57355,0.57,-0.53,10.05
57357,-0.12,0.69,9.92
57359,0.48,0.06,10.06
57361,-0.26,-0.46,10.1
57363,-0.08,0.56,9.98
57365,0.56,0.28,9.96
57367,-0.2,-0.23,9.94
57369,-0.1,-0.03,9.93
57371,-0.08,0.27,9.75
57373,0.2,0.07,9.98
57375,0.1,0.0,9.92
57377,-0.06,-0.11,9.9
57379,0.03,0.34,10.01
57381,0.14,0.03,9.82
57383,0.35,0.01,10.07
57385,0.13,0.07,10.01
57387,0.04,0.04,9.92
57389,-0.06,0.28,10.08
57391,0.22,-0.09,9.95
57393,0.41,-0.03,10.09
57395,0.09,0.33,10.1
57397,0.02,-0.13,10.1
57399,0.35,-0.14,10.16
57401,0.13,0.4,10.04
57403,-0.26,-0.25,10.13
57405,0.06,0.13,10.08
57407,0.06,0.25,10.0
57409,0.33,-0.17,9.98
57411,-0.11,0.15,10.11
57413,0.03,0.03,9.97
57415,0.13,-0.17,9.93
57417,0.11,0.36,9.82
57419,-0.24,-0.32,10.1
57421,0.13,0.28,10.01
57423,0.17,0.19,9.79
57425,0.55,-0.23,9.9
57427,-0.2,0.25,10.12
57429,-0.14,0.19,9.95
57431,0.36,-0.15,10.06
57433,0.12,0.26,9.93
57435,0.07,0.01,10.01
57437,0.15,0.17,10.01
57439,0.18,0.21,10.07
57441,0.3,-0.11,9.97
57443,-0.02,0.15,10.09
57445,0.01,0.17,10.06
57447,0.25,0.16,9.95
57449,0.21,0.01,10.15
57451,-0.17,0.08,10.0
57453,0.12,0.15,10.05
57455,0.28,0.08,10.0
57457,-0.36,0.09,9.99
57459,0.08,-0.05,9.96
57461,0.13,0.21,9.9
57463,0.03,-0.17,9.83
57465,0.22,-0.12,10.01
57467,-0.42,0.35,9.99
57469,0.07,-0.15,9.94
57471,0.24,0.01,10.0
57473,-0.07,0.2,9.83
57475,0.19,-0.13,10.05
57477,0.17,0.25,10.08
57479,0.22,0.01,10.11
57481,0.21,-0.32,10.08
57483,0.05,0.31,10.03
57485,-0.09,-0.08,9.93
57487,0.28,-0.16,10.09
57489,0.06,0.06,10.07
57491,0.35,-0.09,10.01
57493,-0.12,-0.04,10.07
57495,0.2,0.1,10.03
57497,0.14,-0.12,9.94
57499,-0.14,0.07,9.94
57501,-0.06,0.14,10.03
57503,0.25,0.16,9.99
57505,0.07,-0.08,9.95
57507,-0.02,-0.01,9.9
57509,0.17,0.28,9.96
57511,-0.11,0.04,9.82
57513,-0.18,0.08,9.98
57515,0.22,0.16,10.01
57517,0.1,0.06,9.87
57519,0.23,0.03,9.94
57521,-0.14,0.17,9.83
57523,0.3,0.12,10.09
57525,-0.05,-0.07,10.04
57527,0.36,0.03,10.0
57529,-0.21,0.2,10.03
57531,0.56,-0.07,10.11
57533,0.05,0.08,10.07
57535,0.01,-0.16,10.06
57537,0.55,0.06,10.19
57539,-0.34,0.46,10.01
57541,0.59,-0.38,10.1
57543,-0.11,-0.01,9.92
57545,0.14,0.35,10.08
57547,0.3,0.06,9.96
57549,-0.23,-0.12,9.86
57551,0.4,0.31,10.07
57553,-0.32,0.12,9.84
57555,0.11,-0.23,9.94
57557,0.28,0.38,9.84
57559,-0.26,0.02,10.01
57561,-0.07,-0.36,10.07
57563,0.32,0.6,9.75
57565,0.26,-0.25,9.81
57567,-0.06,-0.03,10.22
57569,-0.35,0.54,10.17
57571,0.28,0.04,9.81
57573,0.4,-0.08,10.04
57575,-0.06,-0.28,10.0
57577,0.02,0.15,10.0
57579,0.03,0.02,10.04
57581,0.5,0.07,9.92
57583,0.06,-0.24,10.14
57585,-0.09,0.47,10.02
57587,0.49,0.18,10.14
57589,0.39,-0.11,9.86
57591,0.35,0.09,10.17
57593,-0.14,0.28,9.88
57595,0.31,0.24,10.04
57597,-0.14,0.34,9.91
57599,0.56,-0.12,9.9
57601,-0.23,0.47,9.86
57603,0.12,0.26,9.81
57605,0.13,0.1,9.82
57607,0.22,0.02,9.98
57609,0.1,0.41,9.85
57611,-0.01,-0.1,10.05
57613,0.64,0.08,9.99
57615,-0.05,-0.08,10.13
57617,0.51,-0.03,9.99
57619,-0.24,-0.14,10.13
57621,0.71,-0.1,10.0
57623,0.12,-0.19,10.1
57625,0.4,0.01,9.97
57627,0.19,-0.29,10.33
57629,0.29,-0.0,9.86
57631,0.16,-0.08,10.16
57633,0.25,0.08,9.88
57635,-0.03,0.13,10.26
57637,-0.03,-0.28,9.96
57639,0.27,0.23,9.98
57641,0.06,-0.28,9.99
57643,0.12,0.09,10.0
57645,-0.3,-0.08,10.16
57647,0.04,0.23,9.92
57649,0.12,-0.09,10.08
57651,0.29,-0.2,9.81
57653,-0.02,0.03,10.09
57655,-0.31,0.19,10.0
57657,0.15,-0.31,9.93
57659,0.31,0.3,9.89
57661,-0.42,-0.12,9.98
57663,0.26,0.03,10.1
57665,0.09,0.08,9.9
57667,0.12,0.11,9.82
57669,0.34,-0.37,10.25
57671,-0.33,0.64,9.98
57673,-0.45,-0.32,9.96
57675,1.21,-0.06,9.98
57677,-0.52,0.53,9.95
57679,0.07,-0.4,10.0
57681,-0.09,-0.02,10.01
57683,0.29,0.59,9.87
57685,0.2,-0.36,10.01
57687,-0.56,-0.04,10.03
57689,0.49,0.31,10.13
57691,-0.07,0.11,9.84
57693,0.05,-0.25,10.03
57695,-0.16,0.06,9.88
57697,0.01,0.19,9.93
57699,0.15,-0.01,10.09
57701,0.25,0.05,9.89
57703,-0.04,-0.02,10.17
57705,0.01,0.01,9.83
57707,0.11,0.12,9.86
57709,0.16,0.03,10.07
57711,0.28,-0.03,10.02
57713,0.13,0.16,10.16
57715,-0.14,0.15,9.95
57717,0.47,0.03,10.03
57719,0.01,0.16,10.04
57721,0.07,-0.03,10.04
57723,0.4,0.18,10.03
57725,0.2,0.23,9.98
57727,0.05,-0.16,9.98
57729,-0.1,0.0,10.16
57731,0.14,0.33,9.96
57733,0.12,-0.07,9.99
57735,0.06,-0.11,10.09
57737,0.19,0.19,9.96
57739,0.05,0.06,9.86
57741,-0.23,0.09,9.95
57743,0.37,0.12,9.99
57745,-0.03,0.13,9.79
57747,-0.19,-0.07,9.98
57749,0.32,0.29,9.96
57751,-0.05,-0.24,10.0
57753,0.34,-0.02,10.09
57755,-0.19,0.31,9.97
57757,0.19,-0.02,10.01
57759,-0.09,-0.04,9.98
57761,0.02,0.07,10.02
57763,0.2,0.07,10.11
57765,-0.07,-0.03,10.06
57767,0.08,-0.04,9.99
57769,0.11,0.11,10.04
57771,-0.08,-0.0,9.98
57773,0.11,-0.1,9.99
57775,0.0,0.21,10.03
57777,0.05,0.2,10.06
57779,0.05,-0.15,9.88
57781,-0.04,0.12,9.9
57783,-0.03,0.05,10.04
57785,0.01,-0.02,9.92
57787,-0.02,0.41,10.04
57789,0.02,-0.18,9.89
57791,0.37,-0.07,9.93
57793,0.05,0.0,9.94
57795,-0.13,0.3,10.0
57797,0.04,-0.0,10.16
57799,0.35,-0.06,9.97
57801,0.12,0.05,10.01
57803,-0.08,0.18,10.0
57805,0.12,-0.05,10.11
57807,0.21,-0.06,10.0
57809,-0.0,0.03,10.13
57811,-0.04,0.13,10.06
57813,0.03,0.02,10.08
57815,0.53,0.03,10.0
57817,-0.04,-0.11,10.07
57819,0.09,0.07,10.15
57821,-0.15,0.34,10.01
57823,-0.01,-0.19,9.82
57825,0.2,-0.09,9.9
57827,0.09,0.5,9.87
57829,-0.02,-0.18,10.01
57831,0.05,0.02,9.92
57833,0.03,0.09,9.98
57835,0.14,0.05,9.9
57837,0.05,-0.01,10.08
57839,-0.06,0.09,9.85
57841,0.33,-0.07,10.04
57843,-0.02,0.16,9.98
57845,0.25,-0.15,10.09
57847,-0.03,-0.01,9.97
57849,0.14,0.0,10.18
57851,0.5,0.19,9.86
57853,-0.34,-0.06,10.12
57855,0.59,-0.27,10.11
57857,-0.19,0.37,9.93
57859,0.3,0.07,10.15
57861,0.19,-0.3,9.95
57863,-0.07,0.23,9.98
57865,0.33,0.25,10.06
57867,-0.26,-0.25,9.79
57869,0.22,0.08,10.04
57871,0.13,0.48,9.93
57873,-0.22,-0.39,10.01
57875,0.31,-0.11,9.96
57877,0.02,0.68,9.83
57879,-0.31,-0.51,10.11
57881,0.04,0.23,10.05
57883,0.21,0.14,9.77
57885,0.26,-0.29,9.87
57887,-0.28,0.45,10.1
57889,-0.16,0.13,10.08
57891,0.36,0.03,9.99
57893,0.1,0.19,9.93
57895,-0.07,0.16,9.96
57897,-0.0,-0.16,10.18
57899,0.07,0.12,9.85
57901,0.32,-0.14,10.11
57903,-0.4,0.02,10.09
57905,0.23,0.12,10.03
57907,0.01,-0.25,9.8
57909,0.64,0.22,9.97
57911,-0.2,-0.24,10.08
57913,0.63,0.0,9.97
57915,-0.4,-0.02,9.98
57917,0.77,-0.19,9.87
57919,-0.3,-0.15,10.13
57921,0.5,0.04,9.96
57923,-0.42,-0.37,10.18
57925,0.74,-0.17,10.05
57927,-0.42,-0.21,10.1
57929,0.34,-0.17,10.08
57931,-0.23,-0.18,10.23
57933,0.4,-0.13,10.06
57935,-0.28,-0.44,9.99
57937,-0.12,0.34,10.05
57939,-0.34,-0.41,10.02
57941,0.36,-0.08,9.99
57943,-0.39,-0.28,9.83
57945,0.34,0.29,10.0
57947,-0.43,-0.41,9.94
57949,0.5,0.44,9.98
57951,-0.35,-0.35,10.15
57953,0.34,0.51,9.86
57955,-0.2,-0.43,10.14
57957,0.59,0.17,9.76
57959,-0.41,0.02,10.15
57961,0.13,0.26,9.9
57963,-0.21,-0.0,10.26
57965,0.44,0.02,9.82
57967,0.04,-0.27,9.93
57969,-0.02,0.62,9.98
57971,-0.33,-0.32,9.96
57973,0.64,0.06,9.95
57975,-0.29,0.24,9.77
57977,0.0,0.14,10.07
57979,0.12,-0.14,10.23
57981,0.19,0.37,9.74
57983,0.27,-0.55,10.01
57985,0.52,0.53,10.09
57987,-0.99,0.36,10.01
57989,0.84,-0.73,10.03
57991,0.4,0.43,9.95
57993,-0.25,0.35,9.97
57995,0.18,-0.47,10.2
57997,-0.2,0.46,9.93
57999,0.69,-0.04,10.03
58001,-0.53,-0.04,9.86
58003,0.0,0.23,10.08
58005,0.35,0.15,9.92
58007,0.19,-0.06,9.88
58009,-0.2,-0.03,10.05
58011,-0.08,0.37,9.77
58013,0.16,-0.01,9.96
58015,0.22,0.07,9.86
58017,-0.05,-0.13,10.0
58019,0.05,0.3,9.95
58021,-0.17,0.14,10.06
58023,0.28,-0.13,9.94
58025,0.16,0.14,10.08
