TimeStamp,X,Y,Z
79087,-0.06,0.21,10.08
79089,0.08,-0.38,10.24
79091,0.27,0.02,9.86
79093,0.14,-0.03,10.22
79095,0.7,0.02,10.14
79097,-0.25,-0.03,10.11
79099,0.16,0.04,9.89
79101,0.4,-0.37,10.11
79103,0.53,0.51,10.06
79105,-0.6,-0.33,10.11
79107,0.55,-0.08,9.93
79109,-0.17,0.2,10.25
79111,0.43,-0.13,10.04
79113,-0.53,-0.23,9.97
79115,0.6,0.08,10.09
79117,0.3,-0.02,10.16
79119,-0.47,0.05,10.08
79121,0.35,-0.33,10.08
79123,0.26,0.06,9.99
79125,0.62,0.05,10.13
79127,-0.54,0.34,10.05
79129,0.08,-0.51,10.0
79131,0.96,0.55,10.21
79133,0.06,-0.26,9.89
79135,0.01,0.18,10.24
79137,-0.02,-0.02,10.24
79139,0.68,0.07,10.08
79141,-0.07,-0.19,10.07
79143,0.31,0.15,10.02
79145,-0.01,-0.17,10.2
79147,0.78,0.33,10.01
79149,-0.51,0.17,10.0
79151,0.65,-0.1,10.27
79153,0.11,0.51,9.99
79155,-0.44,0.18,9.98
79157,0.89,-0.53,10.15
79159,-0.35,0.62,10.01
79161,0.11,0.18,9.89
79163,0.15,-0.43,9.92
79165,-0.11,0.4,10.2
79167,0.79,0.12,10.15
79169,-0.77,0.06,9.88
79171,0.42,0.07,10.45
79173,0.7,0.7,9.79
79175,-0.58,-0.2,9.96
79177,0.62,0.02,10.35
79179,0.02,0.62,10.1
79181,0.65,-0.02,9.98
79183,-0.28,0.0,10.07
79185,0.49,0.38,10.16
79187,0.12,-0.05,10.18
79189,0.67,0.1,9.78
79191,-0.11,0.23,10.18
79193,0.0,-0.06,10.06
79195,0.7,0.11,9.97
79197,0.07,0.29,10.03
79199,0.48,-0.1,10.04
79201,-0.23,0.32,10.13
79203,0.47,0.2,10.06
79205,0.04,0.12,9.97
79207,0.14,-0.17,10.26
79209,0.39,0.29,10.1
79211,0.07,-0.02,9.98
79213,0.21,0.12,10.06
79215,-0.17,-0.14,10.14
79217,0.65,0.39,10.1
79219,-0.1,-0.05,10.19
79221,0.27,-0.04,10.02
79223,0.11,0.07,10.23
79225,-0.04,0.32,10.01
79227,0.5,0.02,10.15
79229,0.12,0.02,10.13
79231,0.05,0.05,10.09
79233,0.12,-0.2,10.1
79235,0.19,0.21,9.98
79237,0.55,0.13,10.14
79239,-0.19,0.06,10.04
79241,0.03,0.11,10.15
79243,0.31,-0.12,10.08
79245,0.5,0.4,9.92
79247,0.15,0.12,9.97
79249,-0.05,-0.09,10.12
79251,0.58,0.06,10.15
79253,-0.1,0.17,10.01
79255,0.43,0.09,10.14
79257,0.14,-0.17,10.2
79259,0.26,-0.11,9.99
79261,0.06,0.0,10.06
79263,0.38,-0.0,10.14
79265,-0.11,-0.14,10.2
79267,-0.04,0.04,9.96
79269,0.65,0.12,10.15
79271,-0.15,-0.13,10.17
79273,0.35,-0.03,9.9
79275,-0.29,0.36,9.98
79277,0.32,-0.02,10.0
79279,0.15,0.22,10.06
79281,0.13,-0.09,9.91
79283,-0.1,0.2,10.17
79285,0.27,0.24,9.96
79287,0.06,0.17,10.08
79289,0.16,0.05,9.98
79291,-0.11,0.46,10.24
79293,0.46,-0.07,10.01
79295,0.04,0.18,10.08
79297,0.42,0.26,10.07
79299,0.07,0.35,10.11
79301,0.51,0.08,10.12
79303,0.09,0.26,10.1
79305,0.45,-0.09,9.96
79307,0.06,0.28,10.25
79309,0.36,0.26,10.05
79311,0.04,0.05,10.09
79313,0.51,0.09,10.08
79315,-0.26,0.37,10.2
79317,0.68,0.27,10.08
79319,0.06,0.07,10.22
79321,0.52,0.31,9.93
79323,-0.15,0.42,10.07
79325,0.45,0.19,10.07
79327,0.08,0.01,10.05
79329,0.42,0.25,9.95
79331,-0.27,0.33,10.06
79333,0.55,0.22,9.99
79335,-0.04,-0.04,10.09
79337,0.53,0.18,9.99
79339,-0.31,0.14,10.05
79341,0.65,0.12,9.97
79343,-0.13,0.03,10.13
79345,0.6,0.16,10.04
79347,-0.08,0.17,10.11
79349,0.62,0.26,10.0
79351,0.03,0.06,10.17
79353,0.54,0.11,10.18
79355,-0.23,0.08,10.28
79357,0.61,0.2,10.02
79359,0.08,-0.07,10.07
79361,0.56,-0.03,10.11
79363,-0.14,0.27,10.05
79365,0.56,0.23,10.13
79367,-0.01,0.02,10.14
79369,0.61,0.15,10.02
79371,-0.23,0.23,10.18
79373,0.52,0.11,10.06
79375,-0.03,-0.12,9.97
79377,0.49,0.17,9.93
79379,-0.33,0.24,10.01
79381,0.5,0.15,10.06
79383,-0.13,-0.09,10.1
79385,0.44,0.13,9.96
79387,-0.15,0.19,10.07
79389,0.46,0.05,10.06
79391,-0.0,-0.08,10.06
79393,0.51,0.07,10.04
79395,-0.14,0.21,10.12
79397,0.58,0.12,10.17
79399,-0.02,-0.05,10.03
79401,0.5,0.09,9.99
79403,-0.02,0.23,10.22
79405,0.54,-0.07,9.98
79407,-0.04,0.08,10.04
79409,0.63,0.06,10.03
79411,-0.03,0.16,10.13
79413,0.52,0.24,10.02
79415,-0.03,0.0,10.01
79417,0.57,0.06,10.1
79419,-0.11,0.16,10.05
79421,0.48,0.01,10.11
79423,-0.07,0.05,10.02
79425,0.51,0.04,9.97
79427,-0.08,0.13,10.05
79429,0.45,0.12,10.04
79431,-0.14,0.19,9.99
79433,0.55,0.11,9.98
79435,-0.03,0.16,10.01
79437,0.37,0.21,10.09
79439,-0.13,0.11,10.1
79441,0.6,-0.08,10.09
79443,-0.11,0.2,10.05
79445,0.51,0.17,10.03
79447,0.01,0.13,10.21
79449,0.58,0.08,10.17
79451,0.08,0.01,10.2
79453,0.17,0.27,10.1
79455,0.28,-0.08,10.17
79457,0.18,0.03,10.06
79459,0.0,-0.12,10.17
79461,0.08,0.23,10.02
79463,0.22,-0.05,10.13
79465,0.19,-0.01,10.13
79467,-0.0,0.0,10.16
79469,0.11,0.34,9.99
79471,0.17,-0.1,10.07
79473,0.28,-0.01,10.1
79475,-0.04,0.02,10.07
79477,0.01,0.25,10.09
79479,0.25,-0.18,10.1
79481,0.13,0.03,10.12
79483,-0.06,0.07,10.15
79485,0.09,0.1,10.22
79487,0.3,-0.12,10.12
79489,0.17,0.05,10.07
79491,0.08,-0.17,10.15
79493,0.03,0.26,10.22
79495,0.13,-0.01,10.17
79497,0.22,-0.13,9.94
79499,-0.07,0.07,10.15
79501,0.15,0.27,10.1
79503,0.12,-0.13,10.18
79505,0.17,-0.03,10.07
79507,-0.04,0.15,10.07
79509,0.07,0.26,10.06
79511,0.11,-0.12,10.11
79513,0.18,0.07,10.06
79515,-0.09,0.0,10.23
79517,0.14,0.23,10.0
79519,0.15,-0.06,10.06
79521,0.01,0.05,10.01
79523,0.08,0.01,10.09
79525,0.12,0.46,10.01
79527,-0.11,0.06,10.07
79529,0.42,-0.15,9.94
79531,-0.1,0.3,10.2
79533,0.43,-0.07,10.09
79535,0.36,0.4,10.14
79537,0.3,-0.14,10.12
79539,0.31,0.16,10.16
79541,0.22,0.09,10.17
79543,0.3,0.13,10.03
79545,0.17,0.09,10.1
79547,0.33,0.3,9.98
79549,0.1,-0.07,10.11
79551,0.1,0.42,9.92
79553,0.05,-0.09,9.96
79555,0.44,0.28,9.96
79557,0.12,0.13,10.13
79559,0.18,0.02,10.05
79561,-0.06,0.11,10.05
79563,0.43,0.42,9.9
79565,-0.18,-0.09,10.0
79567,-0.04,-0.05,10.0
79569,0.31,0.43,10.16
79571,0.61,-0.03,10.06
79573,-0.29,0.04,10.17
79575,0.24,0.51,10.2
79577,0.34,-0.11,10.14
79579,0.17,0.28,10.01
79581,0.28,-0.11,10.16
79583,0.21,0.2,10.03
79585,-0.01,-0.15,10.18
79587,0.61,0.4,10.12
79589,0.08,-0.13,10.13
79591,0.49,0.21,10.15
79593,0.24,0.09,10.06
79595,0.03,-0.06,10.09
79597,0.5,-0.05,10.1
79599,-0.09,0.27,10.06
79601,0.19,-0.24,10.03
79603,0.23,-0.08,10.12
79605,-0.01,0.0,9.93
79607,0.37,-0.26,10.13
79609,-0.33,0.23,10.13
79611,0.41,-0.13,10.13
79613,0.03,0.0,10.02
79615,0.11,0.15,10.08
79617,-0.21,-0.12,10.11
79619,0.76,0.28,10.13
79621,-0.3,-0.06,10.06
79623,0.2,-0.23,9.99
79625,0.06,0.31,10.14
79627,0.07,-0.01,9.96
79629,0.45,-0.17,10.14
79631,0.12,0.4,10.13
79633,0.36,-0.34,10.17
79635,-0.03,-0.08,10.19
79637,0.56,0.28,9.97
79639,0.17,-0.13,10.15
79641,0.01,-0.13,10.03
79643,0.73,0.21,10.17
79645,-0.29,-0.08,10.05
79647,0.5,0.05,10.03
79649,0.36,0.04,10.13
79651,-0.06,0.2,10.09
79653,0.36,0.07,10.07
79655,-0.09,0.12,10.11
79657,0.49,-0.01,10.06
79659,-0.27,0.36,9.94
79661,-0.11,0.03,10.2
79663,0.51,0.17,9.99
79665,0.05,0.34,10.0
79667,0.01,-0.28,10.04
79669,-0.13,0.45,10.13
79671,0.65,0.03,10.04
79673,-0.01,0.14,9.93
79675,-0.04,0.03,10.11
79677,0.29,0.07,10.16
79679,0.25,-0.02,10.04
79681,0.36,0.11,10.06
79683,0.14,0.4,10.22
79685,0.22,0.03,10.23
79687,0.29,0.13,10.08
79689,0.62,0.31,9.98
79691,-0.14,0.18,10.14
79693,0.41,0.11,10.04
79695,0.07,0.29,10.04
79697,-0.01,0.15,10.03
79699,0.29,0.02,10.15
79701,-0.02,0.29,10.06
79703,0.37,0.07,10.01
79705,0.33,-0.04,10.19
79707,-0.34,0.42,10.07
79709,0.05,-0.25,10.03
79711,0.25,0.34,9.93
79713,0.46,0.26,10.24
79715,-0.09,-0.32,10.11
79717,-0.06,0.34,10.15
79719,0.29,-0.02,9.96
79721,0.29,-0.04,10.0
79723,-0.29,0.2,10.24
79725,0.34,0.26,9.94
79727,-0.03,-0.37,10.08
79729,0.44,0.36,10.09
79731,0.03,0.14,10.08
79733,-0.09,-0.22,10.07
79735,0.48,0.23,10.03
79737,0.13,-0.09,9.87
79739,0.14,-0.14,10.14
79741,0.51,0.29,10.09
79743,0.16,0.08,10.04
79745,0.23,-0.34,10.11
79747,0.27,0.41,10.06
79749,0.29,-0.25,10.03
79751,0.11,-0.34,9.94
79753,0.46,0.35,10.17
79755,-0.13,-0.48,10.18
79757,0.27,0.41,10.07
79759,0.33,-0.38,10.15
79761,0.55,0.26,10.12
79763,-0.23,-0.32,10.33
79765,0.2,0.25,10.07
79767,0.34,-0.23,10.24
79769,0.37,0.55,9.93
79771,-0.12,-0.42,10.14
79773,0.23,0.28,10.06
79775,0.28,-0.17,10.03
79777,0.48,0.42,10.03
79779,-0.22,-0.29,10.14
79781,0.11,0.55,10.07
79783,0.16,-0.37,10.09
79785,0.56,0.33,10.03
79787,-0.03,-0.22,10.06
79789,0.32,0.47,9.99
79791,0.16,-0.09,10.12
79793,0.39,0.38,9.88
79795,-0.01,-0.2,9.99
79797,0.29,0.45,10.05
79799,0.28,-0.16,10.11
79801,0.39,0.44,10.07
79803,0.05,-0.13,10.09
79805,0.27,0.37,10.08
79807,0.36,0.06,10.11
79809,0.6,0.51,10.0
79811,0.03,-0.09,10.06
79813,0.22,0.43,10.11
79815,0.38,-0.07,10.18
79817,0.42,0.38,10.16
79819,0.11,-0.01,10.01
79821,0.24,0.32,10.12
79823,0.14,0.09,10.15
79825,0.28,0.49,9.96
79827,-0.05,-0.09,10.03
79829,0.11,0.45,10.19
79831,0.18,0.06,10.08
79833,0.38,0.35,9.98
79835,-0.04,-0.01,10.07
79837,0.12,0.35,10.07
79839,0.23,-0.06,10.02
79841,0.25,0.48,10.02
79843,0.02,-0.15,9.98
79845,0.23,0.44,10.1
79847,0.19,0.08,10.08
79849,0.46,0.3,10.02
79851,0.12,-0.1,10.13
79853,0.27,0.24,10.12
79855,0.36,-0.11,10.09
79857,0.47,0.33,9.92
79859,0.14,-0.17,10.01
79861,0.35,0.28,10.18
79863,0.39,-0.07,10.2
79865,0.48,0.24,10.07
79867,0.11,-0.21,10.05
79869,0.28,0.24,10.15
79871,0.31,-0.17,10.2
79873,0.39,0.35,9.91
79875,0.0,-0.24,10.03
79877,0.31,0.24,10.06
79879,0.15,-0.07,10.07
79881,0.49,0.28,9.98
79883,-0.06,-0.2,9.97
79885,0.26,0.36,10.0
79887,0.12,-0.17,10.06
79889,0.38,0.4,10.01
79891,0.02,-0.21,10.11
79893,0.27,0.3,10.06
79895,0.19,-0.14,10.23
79897,0.51,0.19,10.02
79899,0.01,-0.23,10.14
79901,0.3,0.23,10.12
79903,0.25,-0.12,10.23
79905,0.35,0.33,10.07
79907,0.02,-0.28,9.98
79909,0.34,0.37,10.07
79911,0.15,-0.14,10.16
79913,0.5,0.23,9.96
79915,-0.03,-0.19,10.02
79917,0.3,0.34,10.01
79919,0.2,-0.08,10.21
79921,0.42,0.39,9.95
79923,-0.03,-0.21,9.99
79925,0.31,0.38,10.01
79927,0.17,-0.16,10.15
79929,0.46,0.27,9.99
79931,-0.08,-0.17,10.15
79933,0.27,0.32,10.1
79935,0.08,-0.12,10.06
79937,0.38,0.35,10.03
79939,0.01,-0.21,10.04
79941,0.27,0.44,10.1
79943,0.09,-0.02,10.14
79945,0.5,0.33,9.96
79947,-0.08,-0.16,10.06
79949,0.28,0.38,10.08
79951,0.07,-0.06,10.12
79953,0.38,0.4,10.08
79955,-0.12,-0.18,10.05
79957,0.33,0.47,10.0
79959,0.08,-0.08,10.16
79961,0.49,0.33,10.02
79963,-0.09,-0.13,10.07
79965,0.33,0.39,10.08
79967,0.08,-0.02,10.17
79969,0.52,0.4,10.06
79971,-0.03,-0.19,9.98
79973,0.41,0.45,10.01
79975,0.16,-0.1,10.16
79977,0.48,0.28,9.96
79979,-0.01,-0.25,10.17
79981,0.42,0.39,10.06
79983,0.13,-0.11,10.21
79985,0.49,0.33,9.99
79987,-0.1,-0.25,10.11
79989,0.44,0.37,10.15
79991,0.12,-0.14,10.13
79993,0.42,0.19,10.08
79995,-0.09,-0.18,9.98
79997,0.38,0.36,10.0
79999,0.11,-0.13,10.18
80001,0.38,0.32,10.05
80003,-0.02,-0.35,10.05
80005,0.42,0.12,10.05
80007,0.19,-0.03,10.16
80009,0.22,0.13,10.06
80011,-0.19,0.07,10.14
80013,0.64,-0.01,10.09
80015,0.07,-0.02,10.06
80017,0.34,0.11,10.11
80019,-0.29,0.05,10.1
80021,0.77,0.04,10.13
80023,-0.14,0.46,9.95
80025,0.02,-0.31,9.99
80027,0.15,0.27,10.02
80029,0.35,0.05,10.07
80031,0.35,-0.03,9.94
80033,-0.27,-0.07,10.19
80035,0.43,0.17,10.09
80037,0.36,0.13,9.98
80039,0.18,0.0,10.12
80041,0.28,0.14,10.31
80043,0.04,0.18,9.97
80045,0.12,0.03,10.09
80047,0.53,0.11,10.11
80049,0.15,0.0,10.01
80051,0.21,0.11,10.13
80053,-0.01,-0.28,10.2
80055,0.17,0.7,10.02
80057,0.18,-0.25,10.08
80059,0.28,0.19,10.04
80061,-0.36,0.55,10.27
80063,0.07,-0.25,9.95
80065,0.52,0.26,10.02
80067,0.1,0.21,10.17
80069,0.08,0.01,9.94
80071,-0.38,0.02,10.11
80073,0.65,0.09,10.0
80075,0.02,0.11,10.25
80077,0.14,0.14,9.96
80079,-0.26,0.05,10.16
80081,0.68,0.23,9.88
80083,0.03,0.31,10.03
80085,0.08,-0.18,10.11
80087,0.6,0.33,10.29
80089,-0.18,0.3,10.17
80091,0.75,-0.44,10.2
80093,-0.32,0.4,10.04
80095,0.67,0.14,10.24
80097,0.21,-0.07,9.97
80099,0.43,0.12,10.13
80101,-0.14,0.02,10.28
80103,-0.16,0.23,9.96
80105,0.9,0.2,10.07
80107,-0.16,-0.2,10.04
80109,-0.02,0.62,10.0
80111,-0.1,-0.27,10.23
80113,0.75,-0.01,9.92
80115,-0.49,0.2,10.12
80117,0.6,-0.1,10.05
80119,-0.23,0.1,10.05
80121,0.32,-0.14,9.91
80123,0.58,-0.22,10.16
80125,-0.34,0.6,10.22
80127,0.64,-0.15,10.08
80129,-0.16,-0.11,9.98
80131,0.67,0.58,10.39
80133,0.4,-0.1,10.09
80135,-0.6,-0.12,10.06
80137,1.41,0.33,10.37
80139,-0.24,0.18,9.85
80141,-0.34,-0.3,10.28
80143,1.08,0.11,10.15
80145,-0.17,0.1,10.04
80147,0.64,-0.28,10.05
80149,-0.74,0.18,10.28
80151,0.83,-0.15,10.17
80153,-0.03,0.32,9.9
80155,-0.28,-0.25,10.05
80157,0.21,0.26,10.24
80159,-0.07,0.51,9.85
80161,0.0,-0.34,9.98
80163,0.01,0.15,10.1
80165,0.31,0.33,9.9
80167,-0.22,-0.08,10.0
80169,0.38,-0.11,10.09
80171,-0.2,0.26,10.15
80173,0.58,-0.04,10.08
80175,0.05,0.11,10.07
80177,-0.13,-0.06,10.07
80179,0.55,0.35,10.08
80181,-0.03,0.11,10.17
80183,0.4,0.07,10.14
80185,-0.2,-0.25,10.01
80187,0.79,0.36,10.21
80189,-0.2,-0.13,10.24
80191,0.37,0.02,10.0
80193,0.35,0.24,10.3
80195,0.24,-0.01,9.85
80197,-0.28,0.04,10.28
80199,0.59,0.08,10.16
80201,0.46,0.21,9.88
80203,-0.42,-0.23,10.11
80205,0.25,0.31,10.15
80207,0.2,0.22,10.2
80209,0.01,-0.1,9.97
80211,-0.27,0.02,10.1
80213,0.3,0.13,10.22
80215,0.28,-0.27,9.84
80217,-0.13,0.4,10.05
80219,0.16,-0.26,10.3
80221,0.51,0.19,10.13
80223,-0.61,-0.16,9.97
80225,0.78,-0.06,10.11
80227,0.03,-0.1,10.21
80229,0.17,0.54,9.95
80231,-0.04,-0.35,10.19
80233,0.68,0.23,10.04
80235,-0.11,0.36,10.2
80237,0.53,-0.18,10.05
80239,0.04,0.04,10.29
80241,0.65,0.55,10.03
80243,-0.46,-0.27,9.97
80245,0.49,0.16,10.1
80247,0.08,0.07,10.01
80249,0.46,0.19,10.11
80251,-0.08,0.03,10.1
80253,0.16,0.2,10.19
80255,0.1,0.01,10.05
80257,0.35,0.17,9.98
80259,0.22,0.04,10.13
80261,0.39,0.1,9.98
80263,-0.11,-0.26,10.04
80265,0.14,0.19,10.13
80267,0.06,0.13,10.14
80269,0.42,-0.11,10.16
80271,0.11,0.12,9.95
80273,-0.03,0.26,10.18
80275,0.01,-0.26,10.0
80277,0.25,0.43,10.04
80279,0.03,0.12,10.04
80281,0.06,0.14,10.24
80283,0.01,0.23,10.07
80285,0.41,-0.15,10.11
80287,0.04,0.06,10.06
80289,0.24,0.15,10.19
80291,0.06,0.13,10.08
80293,0.21,-0.34,10.02
80295,0.47,0.2,9.96
80297,-0.0,0.11,10.06
80299,0.4,0.11,9.97
80301,0.21,0.08,10.15
80303,0.08,-0.05,10.09
80305,0.3,0.14,10.07
80307,0.25,-0.06,9.96
80309,0.36,0.1,10.05
80311,0.16,0.22,10.16
80313,0.15,0.03,10.15
80315,0.14,0.29,10.16
80317,0.28,-0.02,10.03
80319,0.4,0.03,10.11
80321,-0.06,0.1,10.2
80323,0.11,0.06,10.04
80325,0.24,0.04,10.03
80327,0.06,0.12,9.99
80329,0.21,0.13,10.12
80331,0.06,-0.13,10.09
80333,0.2,0.23,10.05
80335,0.16,0.05,10.02
80337,0.17,0.0,10.0
80339,0.08,0.14,10.04
80341,0.15,0.06,10.05
80343,0.21,0.03,10.16
80345,0.1,0.12,10.05
80347,0.15,0.13,10.09
80349,0.1,0.07,10.15
80351,0.14,0.04,10.08
80353,0.3,0.03,10.06
80355,0.19,0.04,10.01
80357,0.19,0.16,10.11
80359,0.2,0.16,10.05
80361,0.17,0.07,10.1
80363,0.23,0.06,10.09
80365,0.25,0.08,10.13
80367,0.21,-0.03,10.17
80369,0.23,0.01,10.2
80371,0.08,0.14,10.15
80373,0.13,-0.06,10.11
80375,0.27,-0.04,10.1
80377,0.37,0.04,10.16
80379,0.03,0.07,10.2
80381,-0.08,0.03,10.03
80383,0.26,0.17,10.06
80385,0.24,0.19,9.99
80387,0.17,-0.0,9.94
80389,0.23,0.06,10.07
80391,0.25,0.27,10.13
80393,-0.24,0.02,10.03
80395,0.11,0.1,10.07
80397,0.54,0.16,10.09
80399,0.25,-0.12,10.03
80401,0.18,0.14,10.18
80403,0.16,0.14,10.13
80405,0.43,0.09,10.08
80407,0.4,0.2,10.05
80409,0.14,0.06,10.14
80411,0.29,-0.1,10.33
80413,0.05,0.06,10.0
80415,0.15,0.13,9.96
80417,0.3,0.11,10.25
80419,-0.08,0.26,10.05
80421,0.17,-0.12,10.1
80423,0.39,-0.07,10.08
80425,0.22,0.39,10.08
80427,0.26,0.15,10.07
80429,-0.25,0.41,9.96
80431,0.52,0.14,10.1
80433,-0.28,-0.12,9.92
80435,0.22,0.39,10.02
80437,0.4,0.25,10.15
80439,-0.07,0.18,10.01
80441,0.29,0.09,10.08
80443,0.17,0.14,10.06
80445,0.15,-0.06,10.21
80447,0.31,0.21,10.01
80449,-0.03,0.03,10.02
80451,0.2,0.2,10.27
80453,0.06,0.38,10.15
80455,0.25,-0.09,10.08
80457,0.45,0.2,10.02
80459,0.12,0.18,10.21
80461,0.15,0.06,10.18
80463,-0.07,0.14,10.07
80465,0.26,-0.01,9.93
80467,0.25,0.09,10.25
80469,0.38,0.25,10.12
80471,0.07,0.04,10.11
80473,0.09,-0.04,10.06
80475,0.32,0.22,10.16
80477,-0.16,-0.03,9.91
80479,0.22,0.02,10.15
80481,0.21,0.15,10.21
80483,-0.0,-0.27,10.04
80485,0.21,0.21,9.96
80487,0.16,-0.04,10.07
80489,0.34,-0.11,10.17
80491,0.02,0.23,10.16
80493,-0.04,-0.01,9.91
80495,0.32,-0.11,10.16
80497,-0.16,0.18,9.97
80499,0.66,-0.03,10.14
80501,0.15,-0.03,10.11
80503,0.18,-0.09,10.16
80505,-0.03,0.09,10.15
80507,0.4,0.06,10.05
80509,0.31,-0.04,10.04
80511,-0.02,-0.0,10.29
80513,0.67,-0.02,10.12
80515,-0.56,0.12,9.85
80517,0.75,-0.33,10.06
80519,0.64,0.44,10.25
80521,-0.68,-0.24,10.13
80523,0.83,-0.26,10.23
80525,0.02,0.15,9.93
80527,0.21,0.17,9.91
80529,-0.01,-0.32,9.93
80531,0.43,0.34,10.05
80533,0.06,-0.06,10.16
80535,0.31,-0.35,9.86
80537,0.17,0.31,10.29
80539,-0.04,0.27,9.88
80541,0.43,-0.31,10.1
80543,-0.28,0.21,10.28
80545,0.74,0.14,10.25
80547,-0.11,-0.02,9.91
80549,0.06,0.05,10.14
80551,0.77,0.57,10.23
80553,-0.68,-0.25,9.87
80555,0.69,-0.0,10.1
80557,0.21,0.24,10.03
80559,0.3,0.19,10.26
80561,-0.39,-0.08,9.91
80563,0.73,0.24,10.03
80565,-0.11,0.11,10.04
80567,0.03,0.35,9.95
80569,0.25,-0.17,10.28
80571,0.1,0.4,10.01
80573,-0.05,0.27,10.04
80575,0.03,0.02,10.08
80577,0.39,0.4,10.12
80579,0.37,0.36,9.92
80581,-0.12,0.01,10.09
80583,0.18,0.33,10.09
80585,0.08,0.23,9.92
80587,0.28,0.07,10.08
80589,0.45,0.18,10.16
80591,-0.16,0.09,10.13
80593,0.16,-0.02,10.02
80595,0.42,0.32,10.2
80597,0.17,0.15,10.13
80599,0.07,-0.05,10.29
80601,0.19,0.21,10.04
80603,0.33,0.01,10.14
80605,0.3,0.33,9.96
80607,0.08,0.01,10.16
80609,0.11,0.3,10.11
80611,-0.09,0.33,10.22
80613,0.43,-0.07,10.06
80615,-0.03,-0.02,9.87
80617,0.11,0.21,10.03
80619,0.13,0.15,9.96
80621,0.24,0.05,10.06
80623,0.13,0.13,9.93
80625,0.12,0.21,10.04
80627,0.3,-0.07,10.06
80629,0.42,0.21,9.96
80631,0.12,-0.16,10.09
80633,0.06,0.04,10.21
80635,0.24,0.01,10.15
80637,0.67,-0.03,10.02
80639,0.18,-0.12,10.36
80641,-0.02,0.18,10.34
80643,0.22,-0.02,10.19
80645,0.47,0.0,10.11
80647,0.08,0.17,10.27
80649,-0.02,0.12,10.18
80651,0.35,-0.08,10.08
80653,0.55,0.13,9.89
80655,-0.05,0.01,10.07
80657,-0.09,0.11,9.99
80659,0.16,-0.06,9.96
80661,0.28,0.05,9.83
80663,-0.07,-0.04,10.06
80665,-0.11,0.04,9.96
80667,0.35,-0.03,9.84
80669,0.22,0.09,10.05
80671,-0.23,0.09,10.21
80673,0.21,-0.07,10.09
80675,0.54,-0.07,10.08
80677,0.25,0.03,10.22
80679,-0.05,0.01,10.23
80681,0.2,0.02,10.34
80683,0.49,-0.0,10.01
80685,0.08,0.06,10.22
80687,0.04,0.04,10.3
80689,0.24,0.03,10.3
80691,0.35,0.02,10.17
80693,0.12,0.03,10.18
80695,-0.01,0.08,10.1
80697,0.22,0.05,10.01
80699,0.23,0.07,9.93
80701,0.12,0.09,9.91
80703,-0.06,0.1,10.02
80705,0.09,0.05,9.9
80707,0.13,0.07,9.87
80709,0.05,0.07,10.06
80711,0.1,0.08,9.98
80713,0.21,0.14,10.02
80715,0.22,0.13,10.04
80717,0.04,0.17,10.02
80719,0.23,0.23,10.15
80721,0.23,0.07,10.17
80723,0.35,0.12,10.13
80725,0.27,0.2,10.19
80727,0.17,0.18,10.15
80729,0.28,0.14,10.17
80731,0.35,0.21,10.27
80733,0.45,0.28,10.15
80735,0.21,0.06,10.15
80737,0.3,0.16,10.13
80739,0.21,0.27,10.13
80741,0.17,-0.0,10.0
80743,0.29,0.29,10.07
80745,0.06,0.07,9.96
80747,0.05,0.02,9.94
80749,0.1,0.12,10.08
80751,0.37,0.28,9.96
