TimeStamp,X,Y,Z
119903,-0.42,-0.1,10.09
119905,-0.45,-0.1,9.91
119907,-0.41,-0.07,9.95
119909,-0.4,-0.12,10.07
119911,-0.42,-0.03,9.92
119913,-0.39,-0.11,9.97
119915,-0.42,-0.1,9.83
119917,-0.44,-0.05,9.94
119919,-0.36,-0.12,9.9
119921,-0.39,-0.1,9.81
119923,-0.36,-0.13,10.01
119925,-0.51,-0.16,9.8
119927,-0.4,-0.11,9.97
119929,-0.42,-0.13,9.87
119931,-0.44,-0.1,9.83
119933,-0.36,-0.15,9.96
119935,-0.49,-0.14,9.82
119937,-0.35,-0.12,9.86
119939,-0.44,-0.1,9.95
119941,-0.46,-0.14,9.88
119943,-0.45,-0.11,10.14
119945,-0.43,-0.15,9.86
119947,-0.44,-0.07,10.07
119949,-0.43,-0.15,9.89
119951,-0.46,-0.07,9.92
119953,-0.41,-0.09,10.03
119955,-0.44,-0.09,9.9
119957,-0.49,-0.12,9.97
119959,-0.42,-0.1,9.9
119961,-0.42,-0.05,9.94
119963,-0.41,-0.1,9.98
119965,-0.38,-0.11,9.86
119967,-0.35,-0.13,9.92
119969,-0.38,-0.11,9.78
119971,-0.38,-0.04,9.91
119973,-0.38,-0.08,9.79
119975,-0.45,-0.14,9.84
119977,-0.42,-0.13,10.04
119979,-0.42,-0.11,9.9
119981,-0.42,-0.07,10.07
119983,-0.43,-0.03,9.83
119985,-0.41,-0.03,9.96
119987,-0.45,-0.15,9.96
119989,-0.39,-0.06,9.84
119991,-0.42,-0.05,10.1
119993,-0.43,-0.11,9.85
119995,-0.45,-0.04,9.94
119997,-0.45,-0.02,10.02
119999,-0.46,-0.1,9.87
120001,-0.46,-0.12,10.12
120003,-0.43,-0.12,9.94
120005,-0.4,-0.17,9.94
120007,-0.41,-0.1,9.88
120009,-0.39,-0.1,9.74
120011,-0.46,-0.13,10.07
120013,-0.4,-0.12,9.82
120015,-0.36,-0.08,9.97
120017,-0.44,-0.13,9.84
120019,-0.43,-0.13,9.86
120021,-0.38,-0.14,10.0
120023,-0.38,-0.08,9.83
120025,-0.42,-0.15,10.02
120027,-0.4,-0.14,9.93
120029,-0.48,-0.06,10.01
120031,-0.41,-0.09,9.92
120033,-0.41,-0.06,9.88
120035,-0.36,-0.06,10.11
120037,-0.43,-0.17,9.97
120039,-0.49,-0.16,10.03
120041,-0.43,-0.13,10.07
120043,-0.48,-0.06,9.93
120045,-0.42,-0.1,10.12
120047,-0.45,-0.05,9.86
120049,-0.4,-0.13,9.98
120051,-0.46,-0.14,9.91
120053,-0.49,-0.06,9.81
120055,-0.36,-0.12,9.99
120057,-0.45,-0.07,9.86
120059,-0.46,-0.16,9.92
120061,-0.36,-0.13,9.82
120063,-0.41,-0.15,9.82
120065,-0.49,-0.12,10.02
120067,-0.43,-0.09,9.86
120069,-0.41,-0.11,9.98
120071,-0.46,-0.15,9.91
120073,-0.34,-0.1,9.98
120075,-0.39,-0.17,9.9
120077,-0.45,-0.11,9.83
120079,-0.33,-0.13,10.01
120081,-0.38,-0.11,9.97
120083,-0.42,-0.07,10.07
120085,-0.39,-0.14,9.95
120087,-0.4,-0.08,10.01
120089,-0.4,-0.08,10.03
120091,-0.41,-0.12,9.88
120093,-0.41,-0.1,10.02
120095,-0.47,-0.1,10.01
120097,-0.42,-0.11,9.94
120099,-0.38,-0.05,10.03
120101,-0.43,-0.06,9.81
120103,-0.45,-0.08,9.98
120105,-0.45,-0.15,9.84
120107,-0.39,-0.17,9.86
120109,-0.42,-0.12,9.91
120111,-0.4,-0.2,9.8
120113,-0.43,-0.11,9.96
120115,-0.41,-0.16,9.9
120117,-0.36,-0.08,9.98
120119,-0.36,-0.16,10.05
120121,-0.35,-0.13,9.83
120123,-0.43,-0.13,10.11
120125,-0.39,-0.08,9.91
120127,-0.37,-0.04,10.05
120129,-0.43,-0.11,10.01
120131,-0.43,-0.06,10.0
120133,-0.46,-0.16,10.08
120135,-0.42,-0.07,9.91
120137,-0.38,-0.09,10.01
120139,-0.45,-0.14,9.95
120141,-0.39,-0.08,9.87
120143,-0.4,-0.18,10.04
120145,-0.41,-0.15,9.92
120147,-0.4,-0.11,9.86
120149,-0.4,-0.08,9.97
120151,-0.38,-0.11,9.69
120153,-0.45,-0.08,9.96
120155,-0.47,-0.11,9.84
120157,-0.37,-0.03,9.93
120159,-0.4,-0.12,9.96
120161,-0.37,-0.1,9.88
120163,-0.36,-0.14,9.97
120165,-0.48,-0.1,9.86
120167,-0.4,-0.09,10.02
120169,-0.44,-0.1,9.97
120171,-0.45,-0.12,9.94
120173,-0.44,-0.13,10.05
120175,-0.4,-0.06,9.87
120177,-0.42,-0.14,9.99
120179,-0.46,-0.13,10.06
120181,-0.43,-0.1,9.91
120183,-0.41,-0.07,10.05
120185,-0.42,-0.13,9.9
120187,-0.37,-0.1,9.97
120189,-0.43,-0.18,9.88
120191,-0.46,-0.07,9.95
120193,-0.39,-0.17,9.96
120195,-0.43,-0.13,9.86
120197,-0.4,-0.17,9.93
120199,-0.4,-0.15,9.81
120201,-0.39,-0.11,9.84
120203,-0.38,-0.11,9.96
120205,-0.44,-0.11,9.86
120207,-0.35,-0.16,10.04
120209,-0.38,-0.08,9.95
120211,-0.37,-0.06,10.01
120213,-0.37,-0.13,10.03
120215,-0.39,-0.09,9.85
120217,-0.37,-0.1,10.08
120219,-0.49,-0.14,9.88
120221,-0.4,-0.09,10.04
120223,-0.36,-0.11,9.98
120225,-0.43,-0.08,9.96
120227,-0.44,-0.12,10.01
120229,-0.41,-0.07,9.86
120231,-0.41,-0.12,9.93
120233,-0.4,-0.11,9.79
120235,-0.39,-0.09,9.95
120237,-0.4,-0.11,9.94
120239,-0.39,-0.1,9.93
120241,-0.42,-0.13,10.02
120243,-0.42,-0.12,9.83
120245,-0.42,-0.11,9.91
120247,-0.43,-0.06,9.92
120249,-0.41,-0.12,9.88
120251,-0.4,-0.1,9.99
120253,-0.41,-0.12,9.83
120255,-0.42,-0.1,9.9
120257,-0.39,-0.09,9.96
120259,-0.36,-0.07,9.93
120261,-0.4,-0.14,10.08
120263,-0.45,-0.06,9.98
120265,-0.41,-0.1,10.06
120267,-0.48,-0.12,9.96
120269,-0.44,-0.16,9.93
120271,-0.41,-0.11,10.02
120273,-0.41,-0.15,9.86
120275,-0.45,-0.16,10.02
120277,-0.44,-0.07,9.9
120279,-0.43,-0.09,10.01
120281,-0.39,-0.12,9.95
120283,-0.46,-0.13,9.82
120285,-0.44,-0.04,10.01
120287,-0.39,-0.15,9.95
120289,-0.44,-0.08,9.83
120291,-0.4,-0.05,9.84
120293,-0.42,-0.08,9.82
120295,-0.4,-0.13,10.07
120297,-0.4,-0.06,9.86
120299,-0.45,-0.14,9.94
120301,-0.44,-0.18,9.88
120303,-0.4,-0.13,9.89
120305,-0.36,-0.14,10.01
120307,-0.43,-0.13,9.83
120309,-0.42,-0.06,10.02
120311,-0.43,-0.08,9.92
120313,-0.35,-0.09,9.84
120315,-0.46,-0.11,10.02
120317,-0.41,-0.13,9.85
120319,-0.39,-0.13,10.06
120321,-0.42,-0.17,9.91
120323,-0.45,-0.1,9.83
120325,-0.41,-0.13,10.02
120327,-0.44,-0.07,9.85
120329,-0.37,-0.14,10.03
120331,-0.43,-0.07,9.76
120333,-0.46,-0.09,9.96
120335,-0.39,-0.13,9.96
120337,-0.41,-0.11,9.87
120339,-0.43,-0.08,9.9
120341,-0.43,-0.16,9.89
120343,-0.4,-0.12,9.9
120345,-0.43,-0.08,9.9
120347,-0.38,-0.09,9.86
120349,-0.34,-0.09,9.97
120351,-0.43,-0.13,9.81
120353,-0.4,-0.09,10.12
120355,-0.39,-0.13,9.89
120357,-0.44,-0.1,9.89
120359,-0.41,-0.14,10.03
120361,-0.48,-0.11,9.93
120363,-0.44,-0.12,10.07
120365,-0.38,-0.09,9.86
120367,-0.4,-0.11,9.9
120369,-0.46,-0.13,9.97
120371,-0.4,-0.1,9.9
120373,-0.45,-0.13,9.98
120375,-0.35,-0.11,9.84
120377,-0.39,-0.08,9.88
120379,-0.4,-0.06,9.89
120381,-0.4,-0.07,9.83
120383,-0.44,-0.12,10.05
120385,-0.39,-0.09,9.89
120387,-0.38,-0.09,9.95
120389,-0.43,-0.09,9.95
120391,-0.42,-0.07,9.84
120393,-0.41,-0.06,9.94
120395,-0.42,-0.07,9.79
120397,-0.35,-0.04,9.94
120399,-0.36,-0.08,9.9
120401,-0.37,-0.09,9.95
120403,-0.42,-0.12,10.08
120405,-0.43,-0.12,9.85
120407,-0.39,-0.11,10.0
120409,-0.43,-0.09,9.97
120411,-0.48,-0.06,9.88
120413,-0.4,-0.12,10.09
120415,-0.46,-0.07,9.79
120417,-0.38,-0.12,10.1
120419,-0.44,-0.05,9.91
120421,-0.42,-0.11,9.9
120423,-0.4,-0.1,9.96
120425,-0.44,-0.12,9.84
120427,-0.38,-0.12,9.99
120429,-0.39,-0.07,9.86
120431,-0.4,-0.12,9.98
120433,-0.42,-0.13,9.91
120435,-0.47,-0.08,9.87
120437,-0.42,-0.1,9.99
120439,-0.45,-0.13,9.79
120441,-0.44,-0.14,10.01
120443,-0.39,-0.14,9.85
120445,-0.4,-0.09,9.94
120447,-0.4,-0.15,10.05
120449,-0.38,-0.15,9.89
120451,-0.44,-0.12,10.05
120453,-0.4,-0.11,9.97
120455,-0.41,-0.15,10.08
120457,-0.45,-0.13,9.99
120459,-0.4,-0.12,9.75
120461,-0.39,-0.1,10.02
120463,-0.42,-0.12,9.89
120465,-0.39,-0.09,9.95
120467,-0.42,-0.07,9.92
120469,-0.41,-0.11,9.81
120471,-0.4,-0.09,9.98
120473,-0.4,-0.07,9.76
120475,-0.41,-0.19,9.99
120477,-0.36,-0.07,9.85
120479,-0.38,-0.14,9.86
120481,-0.45,-0.16,9.98
120483,-0.47,-0.13,9.86
120485,-0.43,-0.15,10.03
120487,-0.43,-0.09,10.07
120489,-0.39,-0.12,9.95
120491,-0.41,-0.11,9.97
120493,-0.35,-0.1,9.87
120495,-0.38,-0.08,10.08
120497,-0.37,-0.09,9.84
120499,-0.43,-0.04,9.96
120501,-0.43,-0.15,10.03
120503,-0.41,-0.13,9.92
120505,-0.37,-0.11,9.98
120507,-0.46,-0.11,9.9
120509,-0.42,-0.04,9.99
120511,-0.4,-0.08,9.85
120513,-0.44,-0.06,9.79
120515,-0.43,-0.17,10.01
120517,-0.47,-0.11,9.94
120519,-0.4,-0.07,9.93
120521,-0.34,-0.13,9.92
120523,-0.45,-0.11,9.75
120525,-0.42,-0.12,9.92
120527,-0.43,-0.08,9.9
120529,-0.41,-0.1,10.03
120531,-0.36,-0.16,9.98
120533,-0.43,-0.07,9.81
120535,-0.39,-0.14,9.99
120537,-0.39,-0.09,9.82
120539,-0.47,-0.04,10.1
120541,-0.44,-0.12,9.95
120543,-0.46,-0.1,9.99
120545,-0.42,-0.1,9.95
120547,-0.4,-0.07,9.93
120549,-0.43,-0.11,10.13
120551,-0.42,-0.09,9.92
120553,-0.46,-0.11,9.95
120555,-0.4,-0.16,9.8
120557,-0.38,-0.05,9.84
120559,-0.39,-0.08,10.05
120561,-0.39,-0.14,9.77
120563,-0.4,-0.14,10.05
120565,-0.39,-0.13,9.84
120567,-0.41,-0.18,9.9
120569,-0.4,-0.11,9.95
120571,-0.37,-0.13,9.82
120573,-0.42,-0.11,10.06
120575,-0.36,-0.04,9.88
120577,-0.38,-0.07,9.9
120579,-0.36,-0.13,10.03
120581,-0.39,-0.02,9.88
120583,-0.4,-0.18,10.1
120585,-0.41,-0.07,10.03
120587,-0.46,-0.15,9.96
120589,-0.39,-0.11,10.05
120591,-0.4,-0.09,10.0
120593,-0.45,-0.2,10.18
120595,-0.4,-0.08,9.81
120597,-0.4,-0.05,10.01
120599,-0.46,-0.1,9.97
120601,-0.39,-0.07,9.95
120603,-0.42,-0.14,10.12
120605,-0.39,-0.09,9.8
120607,-0.42,-0.11,10.08
120609,-0.38,-0.16,9.94
120611,-0.42,-0.16,9.89
120613,-0.45,-0.17,10.0
120615,-0.43,-0.13,9.78
120617,-0.39,-0.15,9.96
120619,-0.43,-0.12,9.94
120621,-0.41,-0.06,9.94
120623,-0.43,-0.06,9.98
120625,-0.44,-0.12,9.76
120627,-0.43,-0.11,9.99
120629,-0.47,-0.14,9.89
120631,-0.39,-0.07,9.94
120633,-0.41,-0.1,10.03
120635,-0.44,-0.06,9.95
120637,-0.43,-0.1,10.11
120639,-0.41,-0.12,9.93
120641,-0.42,-0.12,9.99
120643,-0.4,-0.06,10.01
120645,-0.4,-0.07,9.89
120647,-0.45,-0.15,10.01
120649,-0.39,-0.15,9.93
120651,-0.32,-0.11,9.9
120653,-0.39,-0.09,9.93
120655,-0.45,-0.06,9.94
120657,-0.36,-0.06,10.01
120659,-0.48,-0.12,9.86
120661,-0.4,-0.06,9.99
120663,-0.4,-0.11,9.83
120665,-0.43,-0.06,9.96
120667,-0.37,-0.07,9.98
120669,-0.41,-0.09,9.93
120671,-0.45,-0.11,10.13
120673,-0.4,-0.1,9.85
120675,-0.43,-0.05,9.96
120677,-0.47,-0.1,10.02
120679,-0.4,-0.09,9.91
120681,-0.42,-0.05,10.11
120683,-0.47,-0.08,9.96
120685,-0.43,-0.1,10.02
120687,-0.44,-0.11,10.0
120689,-0.43,-0.09,9.84
120691,-0.4,-0.16,9.9
120693,-0.38,-0.1,9.83
120695,-0.43,-0.15,10.01
120697,-0.47,-0.12,9.85
120699,-0.39,-0.12,9.83
120701,-0.43,-0.13,9.88
120703,-0.42,-0.18,9.76
120705,-0.35,-0.09,9.94
120707,-0.4,-0.15,9.79
120709,-0.43,-0.1,9.84
120711,-0.37,-0.16,10.05
120713,-0.39,-0.07,9.89
120715,-0.43,-0.12,10.04
120717,-0.44,-0.1,9.85
120719,-0.37,-0.08,10.03
120721,-0.44,-0.15,9.91
120723,-0.41,-0.1,9.92
120725,-0.42,-0.12,10.13
120727,-0.4,-0.13,9.92
120729,-0.45,-0.12,10.04
120731,-0.41,-0.07,9.99
120733,-0.41,-0.1,9.87
120735,-0.37,-0.14,10.04
120737,-0.43,-0.1,9.83
120739,-0.42,-0.1,9.99
120741,-0.5,-0.12,9.75
120743,-0.35,-0.07,9.91
120745,-0.42,-0.1,9.98
120747,-0.36,-0.06,9.83
120749,-0.39,-0.15,10.04
120751,-0.39,-0.11,9.92
120753,-0.44,-0.02,9.92
120755,-0.46,-0.15,9.89
120757,-0.41,-0.08,9.75
120759,-0.4,-0.1,10.05
120761,-0.4,-0.13,9.88
120763,-0.39,-0.09,10.01
120765,-0.41,-0.15,9.96
120767,-0.45,-0.05,9.9
120769,-0.36,-0.06,10.0
120771,-0.42,-0.09,9.95
120773,-0.38,-0.07,10.02
120775,-0.41,-0.09,9.99
120777,-0.41,-0.14,9.89
120779,-0.44,-0.1,9.97
120781,-0.42,-0.09,10.01
120783,-0.42,-0.12,10.04
120785,-0.45,-0.14,9.93
120787,-0.43,-0.08,9.87
120789,-0.39,-0.09,9.85
120791,-0.45,-0.12,9.73
120793,-0.36,-0.1,9.99
120795,-0.39,-0.06,9.82
120797,-0.42,-0.08,9.88
120799,-0.38,-0.1,9.96
120801,-0.39,-0.12,9.81
120803,-0.37,-0.11,9.94
120805,-0.42,-0.09,9.83
120807,-0.44,-0.08,9.95
120809,-0.44,-0.13,9.91
120811,-0.4,-0.1,9.9
120813,-0.4,-0.19,10.1
120815,-0.44,-0.1,9.95
120817,-0.42,-0.06,10.0
120819,-0.41,-0.12,9.98
120821,-0.42,-0.16,9.93
120823,-0.38,-0.11,9.9
120825,-0.42,-0.12,9.83
120827,-0.4,-0.07,9.98
120829,-0.38,-0.05,9.85
120831,-0.45,-0.11,9.98
120833,-0.4,-0.07,9.92
120835,-0.44,-0.1,9.77
120837,-0.44,-0.15,9.94
120839,-0.41,-0.11,9.85
120841,-0.37,-0.13,9.98
120843,-0.41,-0.17,9.9
120845,-0.42,-0.13,9.85
120847,-0.37,-0.12,9.99
120849,-0.44,-0.08,9.84
120851,-0.4,-0.16,9.92
120853,-0.41,-0.11,9.85
120855,-0.45,-0.06,9.93
120857,-0.44,-0.12,10.03
120859,-0.41,-0.05,9.93
120861,-0.43,-0.01,10.09
120863,-0.45,-0.1,10.02
120865,-0.36,-0.08,9.98
120867,-0.4,-0.03,10.07
120869,-0.43,-0.11,9.89
120871,-0.41,-0.08,10.03
120873,-0.46,-0.11,9.87
120875,-0.4,-0.11,9.95
120877,-0.43,-0.11,10.01
120879,-0.47,-0.11,9.76
120881,-0.38,-0.08,9.98
120883,-0.42,-0.15,9.91
120885,-0.4,-0.05,9.8
120887,-0.41,-0.08,9.94
120889,-0.44,-0.15,9.91
120891,-0.4,-0.1,9.98
120893,-0.45,-0.16,9.84
120895,-0.41,-0.06,9.96
120897,-0.4,-0.13,10.02
120899,-0.39,-0.12,9.84
120901,-0.42,-0.15,9.83
120903,-0.4,-0.12,9.96
120905,-0.39,-0.14,10.01
120907,-0.35,-0.11,10.14
