TimeStamp,X,Y,Z
12021,-0.07,0.24,10.02
12023,0.17,0.12,10.19
12025,0.28,0.15,10.01
12027,-0.17,0.12,10.18
12029,0.43,-0.11,10.16
12031,0.13,0.11,10.02
12033,0.1,0.02,10.19
12035,0.19,0.17,10.1
12037,-0.06,0.35,9.92
12039,0.37,0.01,10.23
12041,-0.11,0.09,10.0
12043,0.15,-0.03,10.06
12045,0.49,-0.07,10.09
12047,-0.24,0.12,10.01
12049,0.15,0.15,10.21
12051,0.05,0.37,9.95
12053,0.08,0.08,10.05
12055,0.25,-0.02,10.01
12057,-0.06,0.14,10.04
12059,0.41,-0.13,10.22
12061,0.01,0.16,10.08
12063,0.06,0.32,10.17
12065,0.36,0.1,10.27
12067,-0.17,0.16,10.11
12069,0.47,-0.08,10.31
12071,0.34,0.08,9.9
12073,-0.03,0.07,10.15
12075,0.22,0.07,10.14
12077,-0.04,0.36,10.03
12079,0.39,-0.07,10.18
12081,-0.02,-0.0,10.13
12083,0.09,-0.05,10.07
12085,0.48,-0.09,10.11
12087,-0.08,0.22,9.98
12089,0.18,0.24,10.17
12091,0.12,0.26,9.99
12093,-0.01,0.1,10.0
12095,0.37,-0.07,10.12
12097,0.01,0.07,10.01
12099,0.17,-0.02,10.1
12101,0.06,0.19,10.15
12103,-0.07,0.27,10.05
12105,0.42,0.02,10.12
12107,-0.14,0.1,10.08
12109,0.32,-0.08,10.19
12111,0.37,-0.01,10.1
12113,-0.1,0.1,10.11
12115,0.3,0.12,10.19
12117,0.02,0.34,10.01
12119,0.21,0.02,10.19
12121,0.24,-0.01,10.17
12123,-0.09,0.11,10.08
12125,0.52,-0.14,10.12
12127,-0.09,0.18,9.99
12129,0.01,0.2,10.2
12131,0.31,0.12,10.08
12133,-0.14,0.16,10.01
12135,0.47,-0.17,10.19
12137,0.11,0.06,9.97
12139,0.06,0.0,10.13
12141,0.11,0.17,10.03
12143,-0.04,0.35,9.99
12145,0.38,0.03,10.09
12147,-0.06,0.04,10.04
12149,0.17,-0.09,10.16
12151,0.53,-0.01,10.12
12153,-0.13,0.18,9.99
12155,0.27,0.07,10.19
12157,0.08,0.28,9.95
12159,0.09,0.1,10.13
12161,0.35,-0.12,10.2
12163,0.33,-0.11,10.15
12165,0.46,-0.03,9.99
12167,-0.09,0.13,10.13
12169,0.34,0.11,10.32
12171,-0.08,0.34,10.05
12173,0.2,0.0,10.11
12175,0.14,0.04,10.23
12177,0.01,0.02,10.15
12179,0.51,-0.06,10.23
12181,-0.09,0.14,10.03
12183,0.05,0.19,10.1
12185,0.26,0.2,10.02
12187,-0.14,0.1,9.95
12189,0.48,-0.05,10.1
12191,0.12,0.13,10.01
12193,0.05,-0.06,10.08
12195,0.18,0.11,10.05
12197,-0.08,0.4,10.01
12199,0.46,0.03,10.15
12201,-0.05,0.12,10.03
12203,0.18,0.02,10.18
12205,0.57,-0.11,10.1
12207,-0.24,0.18,10.06
12209,0.24,0.19,10.18
12211,0.16,0.42,10.12
12213,0.06,0.03,10.12
12215,0.34,-0.03,10.24
12217,-0.01,0.04,10.01
12219,0.32,-0.11,10.12
12221,0.07,0.2,10.01
12223,-0.07,0.39,10.14
12225,0.42,0.02,10.12
12227,-0.23,0.17,10.0
12229,0.34,-0.0,10.2
12231,0.33,0.0,9.8
12233,-0.11,0.1,10.13
12235,0.16,0.16,10.11
12237,-0.11,0.34,9.96
12239,0.31,0.0,10.2
12241,0.09,0.07,10.02
12243,-0.01,-0.05,10.07
12245,0.56,-0.15,10.28
12247,-0.11,0.21,10.0
12249,0.14,0.2,10.23
12251,0.19,0.22,10.04
12253,-0.08,0.15,9.99
12255,0.51,-0.05,10.07
12257,0.2,0.06,10.07
12259,0.21,-0.03,10.18
12261,0.07,0.13,10.06
12263,-0.08,0.28,10.08
12265,0.44,0.06,10.29
12267,-0.17,0.11,10.04
12269,0.31,-0.12,10.12
12271,0.41,-0.1,10.04
12273,-0.17,0.14,10.01
12275,0.29,0.15,10.14
12277,-0.03,0.4,9.89
12279,0.19,0.09,10.04
12281,0.25,-0.01,10.15
12283,-0.05,-0.03,10.04
12285,0.44,-0.15,10.09
12287,-0.02,0.14,10.02
12289,0.08,0.22,10.06
12291,0.36,0.2,10.12
12293,-0.15,0.09,9.95
12295,0.47,-0.14,10.22
12297,0.27,0.07,9.96
12299,-0.06,0.02,10.2
12301,0.27,0.06,10.15
12303,-0.07,0.34,10.06
12305,0.43,0.02,10.14
12307,-0.03,0.05,10.09
12309,0.09,0.04,10.11
12311,0.59,-0.08,10.06
12313,-0.18,0.14,10.03
12315,0.17,0.18,10.2
12317,0.08,0.31,9.97
12319,0.01,0.07,10.0
12321,0.36,-0.08,10.06
12323,-0.06,0.08,9.94
12325,0.25,-0.03,10.16
12327,0.03,0.11,9.99
12329,-0.03,0.31,10.07
12331,0.49,0.11,10.21
12333,-0.25,0.1,10.03
12335,0.38,-0.06,10.16
12337,0.38,0.04,10.02
12339,-0.1,0.06,10.12
12341,0.27,0.13,10.03
12343,-0.01,0.36,10.01
12345,0.38,-0.07,10.11
12347,-0.0,-0.02,10.22
12349,0.04,0.03,10.09
12351,0.59,-0.18,10.21
12353,-0.11,0.22,10.01
12355,0.25,0.28,10.2
12357,0.19,0.24,10.02
12359,-0.11,0.15,9.98
12361,0.49,-0.11,10.24
12363,0.03,0.1,9.89
12365,0.04,-0.01,10.13
12367,0.15,0.16,10.06
12369,-0.16,0.3,9.95
12371,0.37,-0.02,10.15
12373,-0.18,0.05,9.93
12375,0.27,-0.08,10.18
12377,0.51,-0.07,10.02
12379,-0.24,0.23,9.98
12381,0.39,0.15,10.18
12383,-0.11,0.34,10.05
12385,0.19,0.06,10.18
12387,0.25,-0.02,10.24
12389,-0.11,-0.0,10.0
12391,0.59,-0.03,10.12
12393,-0.15,0.24,10.05
12395,0.17,0.21,10.17
12397,0.4,0.17,10.15
12399,-0.21,0.11,10.13
12401,0.53,-0.14,10.3
12403,0.14,0.09,9.99
12405,0.06,0.02,10.14
12407,0.13,0.17,10.08
12409,-0.1,0.41,9.83
12411,0.48,-0.06,10.03
12413,-0.12,-0.05,10.12
12415,0.16,-0.02,10.13
12417,0.61,-0.08,10.0
12419,-0.27,0.23,10.06
12421,0.34,0.13,10.13
12423,0.07,0.34,9.94
12425,0.14,0.04,10.04
12427,0.48,-0.19,10.22
12429,-0.05,0.07,10.04
12431,0.38,-0.09,10.15
12433,-0.01,0.19,10.15
12435,0.09,0.27,10.13
12437,0.54,0.02,10.24
12439,-0.21,0.13,10.07
12441,0.42,-0.09,10.19
12443,0.37,0.03,10.02
12445,-0.13,0.16,10.0
12447,0.32,0.06,10.19
12449,-0.15,0.33,9.86
12451,0.3,0.02,10.17
12453,0.09,0.0,10.03
12455,-0.03,0.06,10.04
12457,0.53,-0.11,10.11
12459,-0.27,0.26,9.99
12461,0.27,0.18,10.14
12463,0.23,0.28,10.02
12465,-0.17,0.11,9.95
12467,0.54,-0.06,10.12
12469,0.01,0.09,10.0
12471,0.18,0.0,10.04
12473,0.06,0.16,10.04
12475,-0.06,0.34,10.0
12477,0.45,-0.01,10.14
12479,-0.06,0.0,10.11
12481,0.26,-0.03,10.12
12483,0.51,-0.05,10.14
12485,-0.16,0.22,10.15
12487,0.32,0.11,10.26
12489,-0.01,0.37,9.96
12491,0.19,0.06,10.04
12493,0.28,-0.1,10.02
12495,-0.01,0.08,10.13
12497,0.43,-0.11,10.18
12499,-0.2,0.21,10.1
12501,0.11,0.24,10.05
12503,0.34,0.06,10.11
12505,-0.26,0.06,10.01
12507,0.49,-0.06,10.16
12509,0.09,0.08,9.94
12511,-0.04,0.14,10.06
12513,0.24,0.09,10.11
12515,-0.1,0.35,9.92
12517,0.38,-0.01,10.18
12519,-0.05,0.05,10.13
12521,0.16,0.04,10.13
12523,0.66,-0.11,10.07
12525,-0.26,0.25,10.06
12527,0.38,0.12,10.12
12529,0.1,0.33,10.02
12531,0.01,0.03,10.17
12533,0.46,-0.15,10.22
12535,0.0,0.06,10.02
12537,0.31,-0.07,10.21
12539,-0.04,0.2,10.15
12541,0.01,0.29,10.06
12543,0.5,0.07,10.08
12545,-0.29,0.08,10.03
12547,0.36,0.03,10.08
12549,0.4,0.0,9.95
12551,-0.25,0.22,10.04
12553,0.29,0.16,10.07
12555,-0.16,0.35,9.94
12557,0.22,-0.01,10.12
12559,0.21,-0.06,10.12
12561,-0.01,0.05,10.03
12563,0.58,-0.11,10.24
12565,-0.23,0.18,10.07
12567,0.33,0.2,10.21
12569,0.26,0.26,10.09
12571,-0.17,0.06,10.15
12573,0.59,-0.08,10.23
12575,0.14,0.03,10.03
12577,0.11,0.07,10.14
12579,0.09,0.13,10.18
12581,-0.05,0.32,10.03
12583,0.49,-0.01,10.2
12585,-0.14,0.03,10.1
12587,0.22,-0.02,10.23
12589,0.46,-0.06,9.98
12591,-0.29,0.22,9.9
12593,0.34,0.13,10.19
12595,-0.07,0.34,9.94
12597,0.09,0.13,10.11
12599,0.26,-0.06,10.07
12601,-0.04,0.06,9.98
12603,0.34,-0.05,10.1
12605,-0.19,0.21,10.08
12607,0.07,0.17,10.12
12609,0.45,0.07,10.13
12611,-0.21,0.14,10.06
12613,0.45,-0.09,10.21
12615,0.31,0.06,10.01
12617,-0.04,0.11,10.08
12619,0.35,0.07,10.18
12621,-0.11,0.38,10.04
12623,0.42,-0.01,10.25
12625,0.13,-0.02,10.25
12627,0.03,-0.05,10.11
12629,0.62,-0.12,10.15
12631,-0.2,0.19,9.96
12633,0.25,0.14,10.13
12635,0.09,0.23,9.99
12637,-0.05,0.07,10.03
12639,0.45,-0.11,10.21
12641,0.02,0.06,10.01
12643,0.17,0.02,10.05
12645,0.09,0.11,10.12
12647,-0.03,0.35,9.9
12649,0.52,0.02,10.17
12651,-0.25,0.08,10.01
12653,0.35,-0.05,10.2
12655,0.47,-0.05,9.99
12657,-0.17,0.15,10.09
12659,0.32,0.1,10.18
12661,-0.03,0.36,9.99
12663,0.35,-0.04,10.06
12665,0.19,-0.11,10.18
12667,-0.01,0.01,10.14
12669,0.56,-0.13,10.23
12671,-0.13,0.22,10.04
12673,0.28,0.22,10.1
12675,0.34,0.17,10.12
12677,-0.16,0.14,10.11
12679,0.52,-0.08,10.17
12681,0.13,0.15,9.92
12683,0.05,0.11,10.03
12685,0.13,0.16,10.18
12687,-0.16,0.32,10.02
12689,0.45,0.02,10.12
12691,-0.11,0.0,10.09
12693,0.11,0.0,10.16
12695,0.5,-0.06,10.07
12697,-0.27,0.28,10.03
12699,0.32,0.15,10.1
12701,0.02,0.28,10.08
12703,0.03,0.08,10.12
12705,0.44,-0.1,10.2
12707,-0.09,0.1,10.05
12709,0.4,-0.13,10.2
12711,-0.02,0.11,10.14
12713,0.03,0.25,10.03
12715,0.42,0.07,10.22
12717,-0.26,0.13,10.02
12719,0.39,-0.06,10.17
12721,0.32,0.09,10.03
12723,-0.05,0.18,10.07
12725,0.32,0.15,10.23
12727,-0.2,0.37,10.02
12729,0.42,0.0,10.23
12731,0.03,-0.03,10.08
12733,0.03,0.06,10.09
12735,0.52,-0.09,10.12
12737,-0.3,0.19,9.84
12739,0.23,0.18,10.12
12741,0.19,0.2,10.0
12743,-0.05,0.02,10.03
12745,0.48,-0.14,10.27
12747,0.03,0.17,9.97
12749,0.16,0.0,10.21
12751,0.1,0.06,10.09
12753,-0.03,0.31,10.01
12755,0.58,-0.04,10.2
12757,-0.17,0.08,10.17
12759,0.36,-0.0,10.2
12761,0.46,-0.01,10.05
12763,-0.17,0.12,10.08
12765,0.39,0.09,10.17
12767,-0.06,0.31,9.96
12769,0.24,-0.01,10.15
12771,0.23,-0.13,10.05
12773,-0.11,0.03,10.14
12775,0.34,-0.09,10.17
12777,-0.18,0.24,10.01
12779,0.13,0.13,10.13
12781,0.31,0.15,10.09
12783,-0.19,0.15,10.01
12785,0.48,-0.11,10.17
12787,0.16,0.04,10.0
12789,0.01,0.12,10.03
12791,0.18,0.06,10.11
12793,-0.11,0.35,9.99
12795,0.45,-0.08,10.14
12797,-0.07,0.01,10.18
12799,0.12,0.01,10.22
12801,0.57,-0.1,10.13
12803,-0.21,0.17,10.1
12805,0.35,0.13,10.15
12807,0.04,0.32,10.13
12809,0.02,0.09,10.12
12811,0.44,-0.07,10.15
12813,0.02,0.11,10.03
12815,0.31,0.02,10.18
12817,-0.01,0.16,10.02
12819,-0.01,0.22,10.01
12821,0.39,0.02,10.15
12823,-0.26,0.08,10.01
12825,0.38,-0.11,10.11
12827,0.26,0.04,10.03
12829,-0.14,0.18,10.06
12831,0.36,0.12,10.12
12833,-0.15,0.34,9.93
12835,0.37,0.04,10.15
12837,0.15,-0.02,10.11
12839,0.0,0.09,10.08
12841,0.62,-0.14,10.17
12843,-0.23,0.25,10.06
12845,0.27,0.18,10.16
12847,0.19,0.22,10.03
12849,-0.11,0.05,10.04
12851,0.5,-0.14,10.3
12853,0.03,0.07,10.07
12855,0.17,0.07,10.2
12857,0.11,0.16,10.15
12859,-0.0,0.35,10.09
12861,0.51,0.03,10.13
12863,-0.17,0.11,9.97
12865,0.2,0.01,10.16
12867,0.42,-0.07,10.05
12869,-0.28,0.19,10.09
12871,0.3,0.08,10.2
12873,-0.07,0.39,9.95
12875,0.15,0.1,10.11
12877,0.25,-0.07,10.09
12879,-0.03,0.07,9.99
12881,0.47,-0.05,10.11
12883,-0.15,0.18,9.88
12885,0.19,0.19,10.1
12887,0.45,0.17,10.06
12889,-0.23,0.11,10.16
12891,0.53,-0.06,10.21
12893,0.26,0.06,10.04
12895,0.06,0.11,10.16
12897,0.16,0.05,10.17
12899,-0.08,0.31,9.93
12901,0.51,-0.03,10.24
12903,-0.11,-0.03,10.13
12905,0.09,-0.04,10.09
12907,0.55,-0.09,10.09
12909,-0.21,0.24,9.98
12911,0.3,0.14,10.17
12913,0.03,0.29,10.02
12915,-0.02,0.08,10.08
12917,0.48,-0.08,10.18
12919,-0.08,0.04,9.94
12921,0.27,-0.05,10.13
12923,-0.08,0.11,10.07
12925,0.33,0.1,10.23
12927,-0.03,0.4,9.92
12929,0.14,0.05,10.03
12931,0.35,-0.11,10.12
12933,-0.1,0.09,10.08
12935,0.42,-0.06,10.24
12937,-0.1,0.14,10.21
12939,0.15,0.19,10.13
12941,0.42,0.08,10.21
12943,-0.25,0.11,10.06
12945,0.56,-0.14,10.19
12947,0.25,0.03,9.92
12949,-0.04,0.07,10.07
12951,0.24,0.14,10.29
12953,-0.14,0.42,9.93
12955,0.44,-0.06,10.0
12957,-0.02,-0.05,10.05
12959,0.08,0.0,10.13
12961,0.48,-0.1,10.06
12963,-0.3,0.2,9.96
12965,0.33,0.14,10.16
12967,0.08,0.37,9.93
12969,-0.04,0.02,10.07
12971,0.46,-0.1,10.14
12973,-0.08,0.1,9.97
12975,0.28,0.03,10.19
12977,-0.03,0.09,10.05
12979,0.0,0.33,10.0
12981,0.56,0.03,10.23
12983,-0.2,0.02,10.1
12985,0.38,-0.11,10.23
12987,0.34,0.02,10.09
12989,-0.11,0.14,10.08
12991,0.36,0.09,10.17
12993,-0.09,0.43,9.9
12995,0.33,-0.01,10.18
12997,0.11,-0.05,10.13
12999,0.01,0.05,10.04
13001,0.54,-0.06,10.15
13003,-0.24,0.17,9.93
13005,0.17,0.21,10.14
13007,0.2,0.11,9.99
13009,-0.24,0.1,10.02
13011,0.46,-0.18,10.14
13013,0.06,0.14,9.94
13015,0.09,0.06,10.14
13017,0.15,0.11,10.16
13019,-0.12,0.32,9.96
13021,0.51,0.02,10.13
13023,-0.1,0.04,10.03
13025,0.21,-0.01,10.16
13027,0.56,-0.02,10.05
13029,-0.24,0.21,10.01
13031,0.33,0.07,10.21
13033,0.02,0.36,10.07
13035,0.16,0.05,10.12
13037,0.36,-0.15,10.15
13039,-0.02,0.06,10.03
13041,0.43,-0.06,10.11
13043,-0.09,0.24,10.13
13045,0.11,0.3,10.06
13047,0.43,0.11,10.05
13049,-0.25,0.09,10.06
13051,0.51,-0.09,10.08
13053,0.22,0.0,9.96
13055,-0.05,0.22,10.03
13057,0.22,0.16,10.15
13059,-0.16,0.4,9.98
13061,0.44,-0.02,10.08
13063,0.02,-0.04,10.05
13065,0.06,0.1,10.06
13067,0.5,-0.11,10.18
13069,-0.2,0.28,9.97
13071,0.32,0.17,10.15
13073,0.14,0.28,10.01
13075,-0.0,0.05,10.12
13077,0.53,-0.13,10.22
13079,-0.03,0.08,10.07
13081,0.26,0.06,10.19
13083,0.06,0.12,10.21
13085,0.0,0.28,10.03
13087,0.54,-0.03,10.2
13089,-0.17,0.06,9.99
13091,0.39,-0.06,10.21
13093,0.36,0.03,10.05
13095,-0.2,0.27,9.92
13097,0.41,0.11,10.15
13099,-0.15,0.41,9.88
13101,0.27,0.0,10.06
13103,0.19,-0.15,10.02
13105,-0.05,0.11,9.96
13107,0.5,-0.11,10.11
13109,-0.15,0.15,9.93
13111,0.19,0.13,10.15
13113,0.2,0.18,10.1
13115,-0.12,0.06,10.05
13117,0.62,-0.16,10.16
13119,0.08,0.2,10.01
13121,0.15,-0.01,10.16
13123,0.18,0.08,10.13
13125,-0.04,0.36,10.04
13127,0.51,0.05,10.24
13129,-0.17,0.04,10.1
13131,0.24,-0.04,10.12
13133,0.57,-0.02,10.1
13135,-0.19,0.19,10.05
13137,0.21,0.07,10.14
13139,0.03,0.35,10.06
13141,0.06,0.07,10.03
13143,0.31,-0.21,10.12
13145,-0.06,0.13,9.96
13147,0.32,-0.02,10.21
13149,-0.08,0.15,10.07
13151,-0.02,0.32,10.01
13153,0.42,0.08,10.19
13155,-0.23,0.08,10.05
13157,0.42,-0.14,10.17
13159,0.29,0.05,9.96
13161,-0.12,0.14,10.1
13163,0.23,0.09,10.24
13165,-0.16,0.33,9.96
13167,0.46,0.0,10.15
13169,0.09,-0.07,10.15
13171,0.02,-0.02,10.13
13173,0.5,0.01,10.08
13175,-0.13,0.23,10.09
13177,0.28,0.17,10.21
13179,0.23,0.29,10.13
13181,-0.08,0.04,10.09
13183,0.42,-0.12,10.13
13185,-0.01,0.13,9.98
13187,0.12,0.1,10.18
13189,0.01,0.1,10.13
13191,-0.11,0.28,9.9
13193,0.47,0.01,10.09
13195,-0.21,0.1,10.12
13197,0.28,-0.12,10.16
13199,0.37,0.0,9.99
13201,-0.18,0.21,10.06
13203,0.32,0.13,10.23
13205,-0.07,0.35,10.01
13207,0.2,0.02,10.15
13209,0.23,-0.09,10.18
13211,0.08,0.11,10.01
13213,0.48,-0.02,10.17
13215,-0.2,0.16,10.1
13217,0.13,0.2,10.13
13219,0.38,0.15,10.15
13221,-0.15,0.13,10.08
13223,0.55,-0.17,10.21
13225,0.17,0.04,10.06
13227,0.04,0.11,10.13
13229,0.22,0.13,10.18
13231,-0.11,0.37,9.9
13233,0.36,0.04,10.09
13235,-0.19,0.03,10.03
13237,0.14,-0.06,10.1
13239,0.52,-0.04,10.17
13241,-0.2,0.23,10.05
13243,0.26,0.1,10.21
13245,0.14,0.33,10.06
13247,0.08,0.08,10.13
13249,0.32,-0.17,10.13
13251,0.0,0.04,9.91
13253,0.33,-0.01,10.21
13255,-0.01,0.16,10.0
13257,0.04,0.27,10.12
13259,0.45,0.04,10.19
13261,-0.17,0.12,10.09
13263,0.38,-0.15,10.19
13265,0.37,0.04,10.09
13267,-0.09,0.16,10.05
13269,0.32,0.11,10.19
13271,-0.05,0.34,9.96
13273,0.33,0.05,10.1
13275,0.13,-0.05,10.03
13277,-0.06,-0.07,10.1
13279,0.45,0.02,10.22
13281,-0.18,0.21,10.0
13283,0.16,0.22,10.08
13285,0.22,0.23,10.08
13287,-0.08,0.11,10.0
13289,0.5,-0.1,10.23
13291,0.09,0.09,10.03
13293,0.04,0.14,10.15
13295,0.13,0.15,10.13
13297,-0.06,0.37,9.99
13299,0.46,0.03,10.13
13301,-0.03,0.07,10.07
13303,0.31,-0.09,10.16
13305,0.43,-0.09,10.07
13307,-0.16,0.23,10.07
13309,0.36,0.17,10.23
13311,-0.05,0.34,10.05
13313,0.19,0.03,10.22
13315,0.34,-0.12,10.2
13317,0.01,-0.02,10.01
13319,0.36,-0.07,10.13
13321,-0.16,0.23,10.06
13323,0.15,0.19,10.04
13325,0.34,0.11,10.12
13327,-0.07,0.1,10.05
13329,0.38,-0.18,10.1
13331,0.22,0.11,9.94
13333,-0.03,0.12,10.09
13335,0.23,0.2,10.26
13337,-0.1,0.34,9.9
13339,0.36,-0.03,10.22
13341,0.01,0.02,10.08
13343,0.18,-0.01,10.13
13345,0.54,-0.09,10.16
13347,-0.2,0.22,10.03
13349,0.28,0.13,10.17
13351,0.25,0.22,10.1
13353,0.06,0.07,10.14
13355,0.53,-0.11,10.16
13357,0.01,0.08,9.97
13359,0.19,0.04,10.23
13361,0.09,0.22,10.01
13363,-0.05,0.28,10.06
13365,0.5,0.08,10.25
13367,-0.22,0.12,10.12
13369,0.34,-0.05,10.2
13371,0.4,0.03,10.01
13373,-0.15,0.22,10.04
13375,0.24,0.17,10.07
13377,-0.13,0.35,9.96
13379,0.28,0.06,10.12
13381,0.16,-0.09,10.09
13383,-0.02,0.03,10.0
13385,0.4,-0.01,10.22
13387,-0.06,0.26,9.96
13389,0.23,0.21,10.1
13391,0.3,0.26,10.09
13393,-0.12,0.06,10.07
13395,0.52,-0.18,10.18
13397,0.16,0.09,9.99
13399,0.1,0.03,10.15
13401,0.07,0.15,10.13
13403,-0.05,0.31,9.99
13405,0.44,-0.02,10.17
13407,-0.09,-0.0,10.08
13409,0.19,-0.09,10.09
13411,0.38,-0.01,10.06
13413,-0.15,0.26,10.05
13415,0.28,0.15,10.2
13417,-0.02,0.3,9.91
13419,0.16,0.09,10.08
13421,0.24,-0.1,10.15
13423,0.02,0.16,10.01
13425,0.32,-0.02,10.13
13427,-0.08,0.23,10.03
13429,-0.0,0.27,10.1
13431,0.47,0.06,10.21
13433,-0.12,0.09,10.01
13435,0.42,-0.22,10.21
13437,0.25,0.07,10.01
13439,0.0,0.18,10.16
13441,0.27,0.15,10.18
13443,-0.06,0.36,9.95
13445,0.41,-0.02,10.18
13447,0.11,0.03,10.12
13449,0.07,-0.03,10.1
13451,0.5,-0.05,10.18
13453,-0.19,0.26,10.02
13455,0.27,0.17,10.18
13457,0.17,0.28,10.01
13459,-0.1,0.06,10.06
13461,0.44,-0.18,10.18
13463,0.05,0.05,9.96
13465,0.19,-0.05,10.15
13467,0.06,0.18,10.1
13469,-0.04,0.24,9.88
13471,0.52,0.06,10.08
13473,-0.22,0.07,10.01
13475,0.29,-0.1,10.22
13477,0.39,0.08,9.98
13479,-0.12,0.19,9.96
13481,0.28,0.1,10.19
13483,-0.08,0.34,10.04
13485,0.28,0.0,10.11
13487,0.19,-0.12,10.14
13489,0.06,0.08,10.05
13491,0.48,-0.06,10.25
13493,-0.1,0.14,10.05
