TimeStamp,X,Y,Z
32148,-0.23,-0.06,10.0
32150,-0.23,-0.02,10.0
32152,-0.26,-0.12,9.96
32154,-0.18,-0.13,9.99
32156,-0.19,-0.05,9.99
32158,-0.26,-0.07,9.93
32160,-0.29,-0.11,10.07
32162,-0.17,-0.1,9.89
32164,-0.22,-0.07,9.97
32166,-0.19,-0.04,9.82
32168,-0.27,-0.06,9.95
32170,-0.28,-0.12,9.97
32172,-0.18,-0.08,9.83
32174,-0.25,-0.11,10.06
32176,-0.21,-0.07,9.9
32178,-0.21,-0.03,10.0
32180,-0.25,-0.06,9.99
32182,-0.21,-0.11,10.06
32184,-0.26,-0.04,10.02
32186,-0.32,-0.05,9.84
32188,-0.25,-0.16,10.01
32190,-0.21,-0.09,9.95
32192,-0.23,-0.04,10.01
32194,-0.17,-0.08,10.13
32196,-0.18,-0.04,9.99
32198,-0.24,-0.01,10.0
32200,-0.24,-0.12,10.0
32202,-0.21,-0.05,9.95
32204,-0.25,-0.11,10.01
32206,-0.19,-0.07,9.85
32208,-0.26,-0.12,9.96
32210,-0.27,-0.06,9.92
32212,-0.2,-0.11,9.99
32214,-0.25,-0.03,9.81
32216,-0.24,-0.06,9.88
32218,-0.17,-0.11,10.03
32220,-0.2,-0.08,9.88
32222,-0.25,-0.12,9.98
32224,-0.23,-0.13,9.92
32226,-0.18,-0.05,9.9
32228,-0.23,-0.03,10.04
32230,-0.22,-0.08,10.03
32232,-0.22,-0.04,10.07
32234,-0.24,-0.07,10.02
32236,-0.18,-0.07,9.87
32238,-0.24,-0.09,10.01
32240,-0.27,-0.04,10.05
32242,-0.25,-0.09,10.05
32244,-0.23,-0.07,10.1
32246,-0.23,-0.05,9.91
32248,-0.28,-0.11,10.05
32250,-0.24,-0.1,10.03
32252,-0.27,-0.02,10.06
32254,-0.26,-0.11,9.85
32256,-0.26,-0.08,9.93
32258,-0.19,-0.08,9.94
32260,-0.18,-0.09,9.93
32262,-0.23,-0.11,9.85
32264,-0.28,-0.05,9.9
32266,-0.17,-0.07,9.95
32268,-0.25,-0.06,10.09
32270,-0.19,-0.05,10.04
32272,-0.18,-0.06,10.01
32274,-0.24,-0.07,9.99
32276,-0.27,-0.07,10.0
32278,-0.19,-0.12,10.06
32280,-0.19,-0.05,10.01
32282,-0.27,-0.06,10.02
32284,-0.23,-0.03,9.97
32286,-0.19,-0.07,9.99
32288,-0.24,-0.07,9.99
32290,-0.22,-0.02,9.94
32292,-0.23,-0.05,9.96
32294,-0.27,-0.07,9.97
32296,-0.23,-0.1,10.01
32298,-0.23,-0.06,9.85
32300,-0.23,-0.1,9.97
32302,-0.24,-0.02,9.97
32304,-0.25,-0.11,9.77
32306,-0.28,-0.13,9.96
32308,-0.27,-0.11,9.94
32310,-0.22,-0.09,9.91
32312,-0.2,-0.08,10.02
32314,-0.22,-0.05,9.94
32316,-0.27,-0.09,10.02
32318,-0.26,-0.08,10.13
32320,-0.17,-0.1,9.93
32322,-0.3,-0.08,10.05
32324,-0.27,-0.07,10.02
32326,-0.23,-0.07,10.02
32328,-0.23,-0.16,9.96
32330,-0.23,-0.08,9.97
32332,-0.26,-0.09,10.07
32334,-0.18,-0.11,9.88
32336,-0.21,-0.06,10.01
32338,-0.19,-0.1,9.94
32340,-0.18,-0.05,9.94
32342,-0.3,-0.11,9.99
32344,-0.22,-0.03,9.98
32346,-0.27,-0.07,10.09
32348,-0.26,-0.06,9.9
32350,-0.2,-0.15,9.9
32352,-0.25,-0.09,10.02
32354,-0.22,-0.05,9.8
32356,-0.18,-0.07,9.92
32358,-0.22,-0.08,10.02
32360,-0.21,-0.08,10.05
32362,-0.28,-0.08,10.0
32364,-0.24,0.0,9.92
32366,-0.25,-0.05,10.05
32368,-0.2,-0.09,9.98
32370,-0.19,-0.04,9.96
32372,-0.27,-0.08,10.04
32374,-0.21,-0.06,9.9
32376,-0.23,-0.11,10.02
32378,-0.13,-0.01,9.96
32380,-0.19,-0.04,10.0
32382,-0.23,-0.07,9.99
32384,-0.24,-0.06,9.93
32386,-0.18,-0.03,9.97
32388,-0.3,-0.03,9.98
32390,-0.18,-0.04,9.93
32392,-0.2,-0.08,9.87
32394,-0.28,-0.08,9.96
32396,-0.21,-0.09,9.93
32398,-0.28,-0.04,9.94
32400,-0.24,-0.06,9.93
32402,-0.27,-0.13,9.99
32404,-0.28,-0.03,9.96
32406,-0.27,-0.13,9.87
32408,-0.26,-0.1,10.03
32410,-0.27,-0.07,9.93
32412,-0.32,-0.13,9.98
32414,-0.27,-0.1,10.08
32416,-0.19,-0.11,10.11
32418,-0.28,-0.07,9.92
32420,-0.2,-0.1,9.98
32422,-0.2,-0.07,10.08
32424,-0.23,-0.12,9.98
32426,-0.27,-0.11,10.02
32428,-0.24,-0.11,9.94
32430,-0.26,-0.14,9.99
32432,-0.29,-0.08,10.02
32434,-0.25,-0.01,9.84
32436,-0.23,-0.12,9.92
32438,-0.25,-0.06,9.87
32440,-0.23,-0.08,9.86
32442,-0.21,-0.05,9.87
32444,-0.26,-0.09,9.87
32446,-0.26,-0.1,10.03
32448,-0.28,0.0,9.92
32450,-0.16,-0.04,9.94
32452,-0.26,-0.06,9.96
32454,-0.24,-0.07,9.99
32456,-0.25,-0.03,9.94
32458,-0.3,-0.11,10.0
32460,-0.22,-0.06,10.03
32462,-0.24,-0.06,10.0
32464,-0.24,-0.06,9.95
32466,-0.18,-0.06,10.09
32468,-0.22,-0.05,10.08
32470,-0.24,-0.04,9.96
32472,-0.23,-0.02,10.13
32474,-0.24,-0.1,9.97
32476,-0.19,-0.06,10.03
32478,-0.33,-0.08,9.96
32480,-0.21,-0.11,10.08
32482,-0.25,-0.12,9.86
32484,-0.2,-0.06,9.82
32486,-0.24,-0.06,9.95
32488,-0.26,-0.06,9.9
32490,-0.22,-0.1,9.84
32492,-0.31,-0.11,9.88
32494,-0.23,-0.04,9.96
32496,-0.17,-0.07,9.99
32498,-0.28,-0.06,9.93
32500,-0.23,-0.14,9.91
32502,-0.28,-0.11,10.01
32504,-0.26,-0.07,9.97
32506,-0.3,-0.12,9.96
32508,-0.22,-0.06,10.02
32510,-0.17,-0.08,10.15
32512,-0.28,-0.11,9.94
32514,-0.3,-0.06,9.98
32516,-0.19,0.01,10.07
32518,-0.27,-0.08,9.93
32520,-0.25,-0.09,10.01
32522,-0.26,-0.13,9.95
32524,-0.23,-0.12,10.08
32526,-0.22,-0.07,9.96
32528,-0.24,-0.05,9.94
32530,-0.27,-0.11,10.01
32532,-0.27,-0.08,9.92
32534,-0.17,-0.03,9.9
32536,-0.28,-0.07,9.96
32538,-0.2,-0.03,9.91
32540,-0.18,-0.06,9.99
32542,-0.23,-0.01,10.01
32544,-0.25,-0.03,9.95
32546,-0.27,-0.06,9.95
32548,-0.23,-0.04,9.98
32550,-0.26,-0.07,10.06
32552,-0.26,0.0,9.88
32554,-0.22,-0.04,9.96
32556,-0.32,-0.14,10.0
32558,-0.25,-0.1,10.04
32560,-0.23,-0.08,10.05
32562,-0.25,-0.05,10.03
32564,-0.23,-0.1,9.94
32566,-0.28,-0.03,10.01
32568,-0.23,-0.03,9.84
32570,-0.23,-0.08,10.03
32572,-0.27,-0.04,9.92
32574,-0.23,-0.04,9.87
32576,-0.21,-0.05,9.95
32578,-0.18,-0.05,9.95
32580,-0.27,-0.08,9.93
32582,-0.19,-0.02,9.84
32584,-0.27,-0.07,9.95
32586,-0.23,-0.06,10.09
32588,-0.21,-0.08,10.0
32590,-0.2,-0.07,9.97
32592,-0.19,-0.09,10.07
32594,-0.22,-0.08,10.0
32596,-0.25,-0.08,9.9
32598,-0.22,-0.09,10.01
32600,-0.25,-0.06,9.95
32602,-0.22,-0.08,10.03
32604,-0.27,-0.09,10.02
32606,-0.16,-0.1,9.94
32608,-0.25,-0.11,9.96
32610,-0.25,-0.12,10.04
32612,-0.24,-0.05,9.95
32614,-0.28,-0.02,9.9
32616,-0.24,-0.01,9.9
32618,-0.21,-0.11,9.98
32620,-0.29,-0.12,9.92
32622,-0.21,-0.05,9.84
32624,-0.25,-0.09,9.92
32626,-0.28,-0.09,9.9
32628,-0.26,-0.12,9.93
32630,-0.28,-0.04,9.84
32632,-0.23,-0.04,9.91
32634,-0.25,-0.07,10.19
32636,-0.27,-0.07,9.84
32638,-0.27,-0.07,9.99
32640,-0.21,-0.03,9.94
32642,-0.22,-0.05,9.93
32644,-0.21,-0.11,10.12
32646,-0.21,-0.08,10.06
32648,-0.24,-0.04,9.93
32650,-0.25,-0.1,10.07
32652,-0.18,-0.12,9.95
32654,-0.25,-0.09,9.98
32656,-0.25,-0.09,9.91
32658,-0.27,-0.1,9.9
32660,-0.25,-0.03,9.97
32662,-0.23,-0.05,10.0
32664,-0.29,-0.06,9.84
32666,-0.22,-0.07,9.99
32668,-0.23,-0.1,9.97
32670,-0.26,-0.05,9.83
32672,-0.25,-0.05,9.9
32674,-0.26,-0.07,10.03
32676,-0.22,-0.06,9.91
32678,-0.24,-0.07,9.99
32680,-0.28,-0.07,9.93
32682,-0.23,-0.08,9.96
32684,-0.18,-0.1,10.06
32686,-0.24,-0.06,9.98
32688,-0.19,-0.1,10.01
32690,-0.25,-0.09,9.97
32692,-0.25,-0.04,10.05
32694,-0.21,-0.14,10.02
32696,-0.25,-0.09,9.96
32698,-0.21,-0.1,10.04
32700,-0.28,-0.08,9.96
32702,-0.24,-0.06,9.9
32704,-0.2,-0.03,10.01
32706,-0.27,-0.09,9.96
32708,-0.27,-0.1,10.01
32710,-0.26,-0.11,9.97
32712,-0.25,-0.06,9.93
32714,-0.31,-0.08,9.79
32716,-0.22,-0.09,9.93
32718,-0.22,-0.08,9.9
32720,-0.23,-0.1,9.96
32722,-0.22,-0.06,9.94
32724,-0.26,-0.11,9.88
32726,-0.29,-0.1,9.95
32728,-0.29,-0.11,9.98
32730,-0.24,-0.09,9.92
32732,-0.29,-0.14,10.09
32734,-0.27,-0.13,9.92
32736,-0.18,-0.01,9.9
32738,-0.29,-0.11,9.97
32740,-0.25,-0.05,10.03
32742,-0.23,-0.14,10.01
32744,-0.24,-0.07,10.01
32746,-0.15,-0.03,9.99
32748,-0.26,-0.07,10.06
32750,-0.29,-0.06,9.99
32752,-0.23,-0.13,9.96
32754,-0.27,-0.14,10.01
32756,-0.28,-0.05,10.05
32758,-0.22,-0.05,9.89
32760,-0.23,-0.07,9.83
32762,-0.22,-0.05,10.04
32764,-0.27,-0.04,9.75
32766,-0.2,-0.06,10.0
32768,-0.26,-0.07,9.9
32770,-0.2,0.01,9.92
32772,-0.17,-0.1,9.99
32774,-0.25,-0.04,9.89
32776,-0.26,-0.11,9.98
32778,-0.21,-0.06,9.96
32780,-0.21,-0.09,10.01
32782,-0.26,-0.13,10.07
32784,-0.28,-0.04,10.04
32786,-0.24,-0.04,9.89
32788,-0.23,-0.07,10.05
32790,-0.2,-0.01,9.95
32792,-0.25,0.02,9.99
32794,-0.23,-0.01,9.94
32796,-0.21,-0.07,10.08
32798,-0.23,-0.03,9.98
32800,-0.19,-0.04,10.0
32802,-0.24,-0.09,9.96
32804,-0.26,-0.06,9.88
32806,-0.24,-0.02,9.95
32808,-0.23,-0.11,9.93
32810,-0.21,-0.11,9.9
32812,-0.27,0.0,9.9
32814,-0.24,-0.05,9.9
32816,-0.32,-0.12,10.02
32818,-0.23,-0.01,9.95
32820,-0.2,-0.04,9.89
32822,-0.27,-0.15,9.96
32824,-0.25,-0.05,9.97
32826,-0.25,-0.11,9.98
32828,-0.29,-0.07,10.0
32830,-0.24,-0.14,9.97
32832,-0.24,-0.04,9.97
32834,-0.28,-0.03,10.0
32836,-0.24,-0.02,9.99
32838,-0.22,-0.05,9.87
32840,-0.17,-0.09,10.01
32842,-0.28,-0.05,10.08
32844,-0.24,-0.05,9.94
32846,-0.21,-0.07,9.92
32848,-0.22,-0.12,9.87
32850,-0.24,-0.04,9.83
32852,-0.28,-0.11,9.98
32854,-0.25,-0.1,9.96
32856,-0.26,-0.14,9.97
32858,-0.3,-0.08,9.87
32860,-0.21,-0.12,9.9
32862,-0.23,-0.08,9.91
32864,-0.24,-0.05,9.91
32866,-0.26,-0.07,10.05
32868,-0.3,-0.1,9.9
32870,-0.23,-0.05,9.94
32872,-0.28,-0.1,9.96
32874,-0.27,-0.08,9.96
32876,-0.27,-0.12,10.04
32878,-0.27,-0.1,10.01
32880,-0.16,-0.05,10.03
32882,-0.26,-0.11,10.0
32884,-0.23,-0.1,10.01
32886,-0.23,-0.14,9.96
32888,-0.17,-0.03,10.0
32890,-0.21,-0.12,10.07
32892,-0.26,-0.05,9.8
32894,-0.23,-0.07,9.95
32896,-0.28,-0.08,10.01
32898,-0.25,-0.08,9.87
32900,-0.24,-0.11,10.03
32902,-0.26,-0.06,9.87
32904,-0.21,-0.1,9.96
32906,-0.31,-0.09,9.95
32908,-0.21,-0.09,9.89
32910,-0.22,-0.09,9.9
32912,-0.21,-0.02,9.99
32914,-0.21,-0.06,10.04
32916,-0.17,-0.13,10.07
32918,-0.25,-0.1,9.97
32920,-0.3,-0.11,10.04
32922,-0.27,-0.12,10.0
32924,-0.24,-0.13,10.13
32926,-0.23,-0.1,9.95
32928,-0.26,-0.02,9.96
32930,-0.22,-0.04,9.92
32932,-0.19,-0.06,10.02
32934,-0.19,-0.06,10.03
32936,-0.27,-0.07,9.96
32938,-0.22,-0.04,9.91
32940,-0.28,-0.05,10.01
32942,-0.19,-0.03,10.01
32944,-0.21,-0.1,9.97
32946,-0.19,-0.07,9.95
32948,-0.23,-0.08,9.82
32950,-0.26,-0.05,9.94
32952,-0.27,-0.05,9.85
32954,-0.21,-0.06,9.98
32956,-0.23,-0.07,9.9
32958,-0.2,-0.09,9.98
32960,-0.27,-0.06,10.09
32962,-0.22,-0.02,9.97
32964,-0.24,-0.11,10.06
32966,-0.24,-0.07,10.03
32968,-0.27,-0.07,9.92
32970,-0.25,-0.14,10.08
32972,-0.17,-0.1,10.07
32974,-0.21,-0.07,10.11
32976,-0.27,-0.04,9.95
32978,-0.17,-0.09,9.97
32980,-0.21,-0.11,10.03
32982,-0.28,-0.08,9.89
32984,-0.2,-0.06,9.96
32986,-0.24,-0.02,10.0
32988,-0.25,-0.05,9.91
32990,-0.23,-0.12,9.95
32992,-0.26,-0.12,9.96
32994,-0.28,-0.09,10.01
32996,-0.25,-0.1,9.86
32998,-0.21,-0.06,9.92
33000,-0.25,-0.03,9.92
33002,-0.25,-0.07,9.94
33004,-0.25,-0.14,10.01
33006,-0.27,-0.1,9.92
33008,-0.27,-0.13,10.05
33010,-0.3,-0.1,10.02
33012,-0.26,-0.07,9.92
33014,-0.24,-0.04,10.05
33016,-0.27,-0.06,9.95
33018,-0.15,-0.02,10.01
33020,-0.2,-0.09,10.04
33022,-0.26,-0.09,9.92
33024,-0.19,-0.13,10.21
33026,-0.24,-0.1,9.85
33028,-0.28,-0.01,9.9
33030,-0.21,-0.07,10.0
33032,-0.17,-0.13,10.07
33034,-0.33,-0.09,9.84
33036,-0.29,-0.04,9.88
33038,-0.21,-0.08,9.95
33040,-0.23,-0.1,9.95
33042,-0.22,-0.05,9.76
33044,-0.22,-0.1,9.8
33046,-0.19,-0.1,9.92
33048,-0.25,-0.14,10.04
33050,-0.23,-0.05,9.94
33052,-0.17,-0.03,9.96
33054,-0.27,-0.11,10.0
33056,-0.21,0.0,9.95
33058,-0.28,-0.07,10.06
33060,-0.22,-0.09,10.01
33062,-0.21,-0.05,9.97
33064,-0.23,-0.05,10.01
33066,-0.23,-0.06,9.96
33068,-0.23,-0.02,10.0
33070,-0.31,-0.04,9.98
33072,-0.27,-0.1,10.03
33074,-0.23,-0.05,10.06
33076,-0.25,-0.12,9.93
33078,-0.16,-0.06,9.98
33080,-0.23,-0.06,9.92
33082,-0.28,-0.05,9.91
33084,-0.23,0.01,9.92
33086,-0.26,-0.07,9.92
33088,-0.19,-0.1,10.03
33090,-0.17,-0.06,9.81
33092,-0.23,-0.1,9.94
33094,-0.23,-0.08,10.05
33096,-0.22,-0.05,9.8
33098,-0.24,-0.1,10.07
33100,-0.31,-0.05,10.04
33102,-0.22,-0.07,9.99
33104,-0.27,-0.02,10.08
33106,-0.2,-0.06,10.01
33108,-0.18,-0.1,10.13
33110,-0.25,-0.08,10.0
33112,-0.22,-0.01,9.98
33114,-0.25,-0.13,10.09
33116,-0.16,-0.09,9.98
33118,-0.22,-0.07,10.01
33120,-0.27,-0.08,9.97
33122,-0.22,-0.04,10.0
33124,-0.25,-0.11,9.89
33126,-0.22,-0.03,9.93
33128,-0.21,-0.03,10.05
33130,-0.26,-0.04,9.84
33132,-0.17,-0.08,9.9
33134,-0.19,-0.13,10.1
33136,-0.2,-0.02,9.9
33138,-0.2,-0.06,9.92
33140,-0.24,-0.12,9.82
33142,-0.19,-0.12,10.0
33144,-0.27,-0.06,9.95
33146,-0.24,-0.09,9.89
33148,-0.27,-0.12,9.97
33150,-0.22,-0.07,9.95
33152,-0.25,-0.05,9.99
33154,-0.22,-0.1,10.05
33156,-0.17,-0.12,10.01
33158,-0.28,-0.07,10.02
33160,-0.24,-0.08,10.07
33162,-0.23,-0.13,10.09
33164,-0.24,-0.09,10.0
33166,-0.23,-0.08,10.03
33168,-0.22,-0.06,9.96
33170,-0.23,-0.06,9.86
33172,-0.19,-0.05,10.01
33174,-0.26,-0.05,9.87
33176,-0.23,-0.08,9.91
33178,-0.31,-0.11,9.89
33180,-0.28,-0.15,9.95
33182,-0.3,-0.09,10.04
33184,-0.19,-0.06,9.87
33186,-0.25,-0.1,9.86
33188,-0.25,-0.07,10.05
33190,-0.26,-0.07,9.87
33192,-0.2,-0.11,10.0
33194,-0.22,-0.11,10.03
33196,-0.23,-0.04,10.03
33198,-0.29,-0.05,10.06
33200,-0.22,-0.08,10.0
33202,-0.16,-0.06,10.05
33204,-0.27,-0.13,9.93
33206,-0.19,-0.06,9.86
33208,-0.26,-0.13,9.91
33210,-0.23,-0.05,9.99
33212,-0.27,-0.11,9.89
33214,-0.3,-0.07,9.91
33216,-0.12,-0.05,10.0
33218,-0.28,-0.09,9.83
33220,-0.22,-0.04,10.05
33222,-0.24,-0.04,10.05
33224,-0.28,-0.06,9.96
33226,-0.22,-0.05,9.98
33228,-0.26,-0.04,9.96
33230,-0.22,-0.09,9.82
33232,-0.17,-0.1,10.1
33234,-0.22,-0.06,9.92
33236,-0.24,-0.1,9.83
33238,-0.19,-0.11,10.08
33240,-0.21,-0.08,9.9
33242,-0.23,-0.1,10.0
33244,-0.21,-0.11,10.04
33246,-0.23,-0.03,9.98
33248,-0.3,-0.1,9.96
33250,-0.17,-0.03,9.99
33252,-0.24,-0.02,9.86
33254,-0.29,-0.11,10.0
33256,-0.26,-0.06,10.05
33258,-0.23,-0.1,9.94
33260,-0.26,-0.12,10.02
33262,-0.19,-0.07,10.01
33264,-0.24,-0.07,9.93
33266,-0.29,-0.06,10.01
33268,-0.21,-0.07,9.91
33270,-0.21,-0.1,10.05
33272,-0.24,-0.11,10.07
33274,-0.23,-0.1,10.01
33276,-0.24,-0.06,10.07
33278,-0.22,-0.15,10.03
33280,-0.24,-0.11,9.97
33282,-0.28,-0.11,10.03
33284,-0.21,-0.11,9.94
33286,-0.24,-0.12,10.08
33288,-0.18,-0.02,9.94
33290,-0.21,-0.06,9.94
33292,-0.29,-0.1,9.99
33294,-0.23,-0.06,10.01
33296,-0.26,-0.09,10.01
33298,-0.26,-0.05,10.01
33300,-0.23,-0.11,10.09
33302,-0.3,-0.1,9.93
33304,-0.27,-0.08,9.88
33306,-0.29,-0.11,9.96
33308,-0.27,-0.12,9.92
33310,-0.22,-0.03,10.0
33312,-0.28,-0.04,9.9
33314,-0.22,-0.14,9.83
33316,-0.28,-0.1,10.01
33318,-0.28,-0.07,9.96
33320,-0.28,-0.08,9.91
33322,-0.19,-0.04,10.03
33324,-0.23,-0.07,10.13
33326,-0.29,-0.08,10.11
33328,-0.22,-0.07,9.89
33330,-0.19,-0.13,10.01
33332,-0.24,-0.06,10.07
33334,-0.18,-0.04,9.98
33336,-0.25,-0.1,10.07
33338,-0.24,-0.02,9.96
33340,-0.2,-0.09,10.14
33342,-0.28,-0.09,9.98
33344,-0.21,-0.05,9.94
33346,-0.24,-0.08,9.98
33348,-0.27,-0.04,9.91
33350,-0.21,-0.06,9.99
33352,-0.28,-0.13,9.89
33354,-0.24,-0.01,9.94
33356,-0.28,-0.02,9.97
33358,-0.23,-0.11,9.87
33360,-0.22,-0.1,10.05
33362,-0.26,0.0,10.08
33364,-0.21,-0.05,9.96
33366,-0.22,-0.09,10.05
33368,-0.2,-0.06,10.05
33370,-0.26,-0.14,9.93
33372,-0.2,-0.04,10.01
33374,-0.17,-0.09,10.12
33376,-0.23,-0.11,9.94
33378,-0.3,-0.07,9.94
33380,-0.24,-0.15,9.96
33382,-0.21,-0.09,9.95
33384,-0.25,-0.08,10.0
33386,-0.27,-0.07,9.96
33388,-0.21,-0.09,10.09
33390,-0.23,-0.08,9.95
33392,-0.28,-0.08,9.9
33394,-0.22,-0.07,10.03
33396,-0.24,-0.1,9.9
33398,-0.24,-0.09,9.88
33400,-0.24,-0.12,9.99
33402,-0.29,-0.1,9.95
33404,-0.22,-0.1,10.04
33406,-0.28,-0.11,9.89
33408,-0.24,-0.04,9.91
33410,-0.22,-0.1,9.91
33412,-0.27,-0.08,9.99
33414,-0.27,-0.13,9.98
33416,-0.23,-0.04,10.03
33418,-0.22,-0.09,9.94
33420,-0.28,-0.11,10.02
33422,-0.17,-0.1,9.9
33424,-0.18,-0.09,10.15
33426,-0.25,-0.1,9.92
33428,-0.15,-0.08,9.96
33430,-0.23,-0.11,10.02
33432,-0.29,-0.1,9.9
33434,-0.26,-0.11,10.02
33436,-0.25,-0.01,10.01
33438,-0.21,-0.06,9.96
33440,-0.26,-0.09,10.03
33442,-0.23,-0.05,9.86
33444,-0.25,-0.09,9.97
33446,-0.26,-0.06,9.89
33448,-0.18,-0.05,9.88
33450,-0.21,-0.05,9.99
33452,-0.27,-0.03,9.94
33454,-0.22,-0.07,9.98
33456,-0.24,-0.05,9.93
33458,-0.25,-0.13,9.97
33460,-0.31,-0.03,9.88
33462,-0.22,-0.07,9.95
33464,-0.18,-0.11,9.95
33466,-0.24,-0.09,10.03
33468,-0.19,-0.07,10.09
33470,-0.23,-0.07,9.89
33472,-0.22,-0.08,10.0
33474,-0.17,-0.04,10.07
33476,-0.23,-0.02,9.88
33478,-0.19,-0.11,10.07
33480,-0.25,-0.03,9.93
33482,-0.26,-0.07,10.0
33484,-0.22,-0.13,10.13
33486,-0.25,-0.05,9.85
33488,-0.23,-0.12,9.98
33490,-0.23,-0.09,10.05
33492,-0.21,-0.09,9.87
33494,-0.23,-0.05,9.77
33496,-0.27,-0.11,9.92
33498,-0.24,-0.03,10.03
33500,-0.29,-0.06,9.97
33502,-0.19,-0.12,9.9
33504,-0.26,-0.12,9.99
33506,-0.25,-0.03,9.92
33508,-0.24,-0.08,10.06
33510,-0.28,-0.11,9.94
33512,-0.16,-0.14,10.08
33514,-0.28,-0.09,9.95
33516,-0.29,-0.11,9.94
33518,-0.26,-0.14,10.03
33520,-0.26,-0.08,9.92
33522,-0.25,-0.11,9.92
33524,-0.27,-0.05,10.02
33526,-0.17,-0.02,9.99
33528,-0.25,-0.06,10.08
33530,-0.27,-0.07,9.92
33532,-0.24,-0.09,9.96
33534,-0.28,-0.09,10.06
33536,-0.25,-0.07,9.82
33538,-0.24,-0.11,10.03
33540,-0.23,-0.03,9.95
33542,-0.21,-0.06,10.0
33544,-0.3,-0.02,9.9
33546,-0.23,-0.06,9.89
33548,-0.21,-0.13,9.93
33550,-0.25,-0.08,9.96
33552,-0.23,-0.06,10.03
33554,-0.32,-0.11,9.94
33556,-0.24,-0.13,9.94
33558,-0.23,-0.05,10.02
33560,-0.23,-0.06,9.99
33562,-0.27,-0.09,9.98
33564,-0.25,-0.08,9.96
33566,-0.26,-0.11,9.97
33568,-0.25,-0.04,9.98
33570,-0.2,-0.08,9.98
33572,-0.2,-0.01,10.12
33574,-0.3,-0.08,9.96
33576,-0.28,-0.09,9.96
33578,-0.26,-0.03,9.98
33580,-0.27,-0.08,9.9
33582,-0.28,-0.1,9.99
33584,-0.24,-0.01,9.9
33586,-0.25,-0.03,9.93
33588,-0.28,-0.07,9.95
33590,-0.23,-0.08,10.01
33592,-0.22,-0.12,9.95
33594,-0.22,-0.1,9.99
33596,-0.18,-0.06,10.0
33598,-0.26,-0.06,9.9
33600,-0.21,-0.06,10.0
33602,-0.2,-0.04,10.08
33604,-0.21,-0.04,9.97
33606,-0.19,-0.13,9.95
33608,-0.28,-0.02,10.07
33610,-0.22,-0.09,9.95
33612,-0.23,-0.09,10.0
33614,-0.19,-0.05,9.99
33616,-0.25,-0.05,10.01
33618,-0.25,-0.09,9.99
33620,-0.23,-0.09,9.98
33622,-0.29,-0.07,10.01
