TimeStamp,X,Y,Z
17648,-0.39,0.38,9.91
17650,-0.36,0.13,10.03
17652,0.29,0.03,10.0
17654,-0.22,0.11,10.04
17656,-0.03,-0.02,10.07
17658,-0.23,0.01,9.8
17660,-0.39,0.06,9.89
17662,-0.12,0.26,9.88
17664,-0.4,0.04,10.03
17666,0.3,-0.04,10.11
17668,0.16,0.14,10.07
17670,-0.28,-0.09,10.06
17672,0.25,0.06,9.94
17674,-0.44,0.31,9.98
17678,0.1,0.08,10.01
17680,-0.02,-0.04,10.23
17682,0.23,0.0,10.16
17684,-0.26,-0.08,9.95
17686,-0.04,-0.01,10.06
17688,-0.26,0.32,9.8
17690,-0.3,0.06,10.13
17692,0.38,0.02,10.02
17694,-0.08,0.08,9.96
17696,-0.12,0.06,10.0
17698,-0.11,0.04,9.83
17700,-0.44,0.1,9.95
17702,-0.07,0.27,10.02
17704,-0.29,0.02,9.96
17706,0.09,-0.13,10.17
17708,0.16,0.15,9.96
17710,-0.38,-0.04,10.03
17712,0.04,0.0,9.96
17714,-0.39,0.31,9.91
17716,-0.17,0.12,10.12
17718,0.23,0.05,9.99
17720,-0.06,0.01,10.18
17722,0.12,0.04,10.05
17724,-0.18,-0.01,9.94
17726,-0.07,-0.01,10.04
17728,-0.04,0.32,10.04
17730,-0.43,0.06,10.14
17732,0.42,-0.08,10.14
17734,0.1,0.11,9.98
17736,-0.18,-0.08,10.09
17738,0.02,0.05,9.89
17740,-0.48,0.2,9.94
17742,-0.04,0.21,9.99
17744,-0.17,0.06,9.85
17746,-0.1,-0.03,10.1
17748,0.23,-0.0,10.03
17750,-0.32,-0.11,9.86
17752,-0.01,0.04,9.99
17754,-0.42,0.37,9.91
17756,-0.36,0.15,10.08
17758,0.35,0.04,9.92
17760,-0.14,0.08,9.97
17762,0.03,-0.01,10.16
17764,-0.09,-0.01,9.84
17766,-0.26,0.01,10.03
17768,-0.07,0.24,10.06
17770,-0.26,0.0,10.11
17772,0.3,-0.07,10.23
17774,0.15,0.19,10.06
17776,-0.17,0.03,10.04
17778,0.08,0.12,10.07
17780,-0.44,0.33,9.94
17782,-0.1,0.2,10.01
17784,0.02,0.05,9.89
17786,-0.16,-0.02,10.05
17788,0.08,0.05,10.02
17790,-0.33,-0.05,9.86
17792,-0.12,-0.07,9.82
17794,-0.26,0.34,9.8
17796,-0.41,0.08,10.05
17798,0.39,-0.06,10.04
17800,-0.04,0.15,9.99
17802,-0.09,-0.01,10.04
17804,0.03,0.07,9.75
17806,-0.35,0.1,9.94
17808,0.01,0.26,10.06
17810,-0.31,0.09,10.08
17812,0.11,-0.11,10.18
17814,0.24,0.04,10.02
17816,-0.22,-0.12,10.11
17818,0.1,-0.02,9.97
17820,-0.36,0.27,9.98
17822,-0.2,0.1,10.18
17824,0.28,0.01,10.01
17826,-0.17,0.11,10.09
17828,0.09,-0.04,10.22
17830,-0.15,-0.06,9.83
17832,-0.28,0.05,9.92
17834,-0.25,0.24,9.95
17836,-0.45,0.1,10.09
17838,0.27,-0.03,9.96
17840,-0.01,0.12,9.95
17842,-0.27,-0.03,10.07
17844,-0.02,0.03,9.69
17846,-0.42,0.26,9.88
17848,-0.11,0.17,10.08
17850,-0.11,0.0,10.0
17852,-0.09,-0.06,10.06
17854,0.27,0.1,10.11
17856,-0.18,-0.13,10.04
17858,0.01,0.05,10.04
17860,-0.16,0.34,9.97
17862,-0.23,0.12,10.22
17864,0.39,0.0,10.01
17866,0.02,-0.0,10.1
17868,-0.01,-0.05,10.12
17870,-0.15,0.0,9.85
17872,-0.32,0.11,9.95
17874,-0.03,0.23,10.05
17876,-0.33,0.01,10.0
17878,0.21,-0.03,10.11
17880,0.14,0.15,9.92
17882,-0.27,-0.11,9.97
17884,0.01,0.07,9.83
17886,-0.48,0.26,9.83
17888,-0.21,0.21,10.08
17890,0.13,0.11,9.92
17892,-0.11,0.0,10.0
17894,0.17,0.0,10.14
17896,-0.27,-0.14,9.85
17898,-0.09,-0.01,10.06
17900,-0.14,0.33,9.98
17902,-0.35,0.04,10.11
17904,0.45,0.01,10.03
17906,0.03,0.13,10.02
17908,0.0,-0.02,10.21
17910,0.01,0.03,10.01
17912,-0.34,0.16,9.98
17914,0.02,0.18,10.13
17916,-0.17,0.06,10.07
17918,0.03,-0.13,10.14
17920,0.14,0.09,9.94
17922,-0.36,-0.15,9.97
17924,0.05,0.04,9.91
17926,-0.41,0.34,9.93
17928,-0.31,0.15,10.15
17930,0.23,0.06,10.0
17932,-0.2,0.09,10.02
17934,-0.09,0.03,10.04
17936,-0.21,-0.04,9.84
17938,-0.26,0.07,10.02
17940,-0.1,0.3,10.01
17942,-0.36,0.09,9.97
17944,0.31,-0.05,10.1
17946,0.14,0.12,10.12
17948,-0.21,-0.08,10.16
17950,-0.13,-0.03,9.92
17952,-0.07,-0.06,10.16
17954,-0.12,0.3,9.98
17956,-0.29,0.03,10.09
17958,0.4,-0.0,10.1
17960,-0.03,0.14,9.94
17962,-0.06,-0.03,10.16
17964,-0.01,0.08,9.83
17966,-0.43,0.12,10.03
17968,-0.09,0.18,10.01
17970,-0.25,0.07,9.98
17972,-0.03,-0.13,10.05
17974,0.19,0.1,9.9
17976,-0.25,-0.05,9.84
17978,-0.01,-0.02,9.92
17980,-0.36,0.23,9.85
17982,-0.27,0.12,10.09
17984,0.27,0.02,9.91
17986,-0.15,0.15,10.03
17988,0.03,-0.04,10.07
17990,-0.09,-0.07,9.92
17992,-0.22,0.07,9.96
17994,-0.01,0.32,10.12
17996,-0.37,0.1,10.1
17998,0.28,-0.03,10.09
18000,0.18,0.15,10.03
18002,-0.25,-0.06,10.16
18004,0.03,0.08,9.98
18006,-0.44,0.23,10.0
18008,-0.03,0.14,10.07
18010,-0.01,0.03,9.94
18012,-0.04,-0.0,10.12
18014,0.15,0.08,9.97
18016,-0.24,-0.08,9.85
18018,-0.06,0.05,9.93
18020,-0.3,0.34,9.92
18022,-0.43,0.09,10.07
18024,0.3,0.02,9.96
18026,-0.06,0.02,9.84
18028,-0.14,-0.03,10.09
18030,-0.11,0.05,9.84
18032,-0.3,0.09,9.93
18034,-0.05,0.18,10.05
18036,-0.34,0.05,10.07
18038,0.21,-0.07,10.1
18040,0.18,0.12,10.02
18042,-0.19,-0.1,10.06
18044,0.14,-0.02,10.0
18046,-0.49,0.35,9.99
18048,0.01,0.17,10.13
18050,0.23,0.08,10.04
18052,-0.02,-0.03,10.23
18054,0.11,-0.0,10.04
18056,-0.23,-0.03,9.86
18058,-0.03,-0.04,9.93
18060,-0.24,0.3,9.92
18062,-0.55,0.11,10.11
18064,0.34,-0.06,9.99
18066,-0.0,0.23,9.87
18068,-0.11,-0.04,10.02
18070,-0.2,0.09,9.94
18072,-0.4,0.19,9.88
18074,0.21,0.23,10.03
18076,-0.24,0.17,9.97
18078,0.01,-0.13,10.2
18080,0.11,0.1,10.0
18082,-0.27,-0.11,10.03
18084,0.22,-0.05,10.01
18086,-0.48,0.37,9.94
18088,-0.14,0.04,10.13
18090,0.33,0.09,9.99
18092,0.04,0.04,10.1
18094,0.18,-0.04,10.2
18096,-0.28,-0.03,9.83
18098,-0.03,-0.02,10.02
18100,-0.17,0.34,10.06
18102,-0.37,0.05,10.13
18104,0.28,-0.09,10.16
18106,0.03,0.11,9.97
18108,-0.14,-0.06,10.04
18110,-0.11,0.09,9.87
18112,-0.46,0.23,9.84
18114,-0.03,0.17,9.97
18116,-0.0,0.1,10.01
18118,-0.02,0.02,10.15
18120,-0.03,0.05,10.1
18122,-0.27,-0.05,9.93
18124,0.07,-0.06,9.98
18126,-0.41,0.39,10.02
18128,-0.22,0.07,10.13
18130,0.36,0.07,9.98
18132,0.03,0.09,10.06
18134,0.1,-0.09,10.18
18136,-0.2,0.13,9.89
18138,-0.18,0.06,10.08
18140,0.0,0.2,9.99
18142,-0.33,0.08,10.08
18144,0.22,-0.15,10.28
18146,0.06,0.07,10.09
18148,-0.12,-0.09,10.03
18150,-0.02,0.06,10.01
18152,-0.46,0.36,9.88
18154,-0.12,0.16,10.04
18156,0.07,0.14,9.76
18158,-0.04,-0.06,10.11
18160,0.05,0.09,10.03
18162,-0.32,-0.04,9.76
18164,-0.11,-0.05,10.0
18166,-0.27,0.3,9.92
18168,-0.29,0.1,9.95
18170,0.32,-0.04,10.04
18172,0.0,0.11,9.88
18174,-0.06,-0.09,10.13
18176,-0.08,0.06,9.92
18178,-0.24,0.15,9.94
18180,0.01,0.21,10.15
18182,-0.14,0.07,10.05
18184,0.06,-0.13,10.21
18186,0.23,0.1,10.11
18188,-0.16,-0.07,10.08
18190,0.03,-0.01,9.96
18192,-0.43,0.35,9.95
18194,-0.18,0.04,10.04
18196,0.24,0.03,9.96
18198,-0.1,0.04,9.93
18200,0.0,-0.03,10.2
18202,-0.28,0.04,9.84
18204,-0.21,0.01,9.94
18206,-0.19,0.34,9.95
18208,-0.42,0.12,10.0
18210,0.21,-0.08,10.06
18212,0.12,0.19,9.81
18214,-0.11,-0.15,10.0
18216,0.0,0.1,9.84
18218,-0.43,0.18,9.97
18220,-0.05,0.17,10.13
18222,-0.02,0.1,9.96
18224,0.12,-0.09,10.13
18226,0.17,0.07,10.14
18228,-0.24,-0.11,9.95
18230,0.08,-0.1,10.11
18232,-0.34,0.41,10.01
18234,-0.26,0.06,10.16
18236,0.36,-0.04,10.1
18238,-0.01,0.15,10.06
18240,0.01,-0.01,10.09
18242,-0.23,0.08,9.84
18244,-0.28,-0.01,10.0
18246,-0.09,0.19,9.93
18248,-0.36,0.14,9.96
18250,0.12,-0.15,10.05
18252,-0.01,0.19,9.92
18254,-0.19,-0.0,9.97
18256,0.0,0.04,9.93
18258,-0.48,0.3,9.9
18260,-0.13,0.04,10.05
18262,0.13,-0.09,9.84
18264,-0.03,0.14,10.07
18266,0.06,0.1,10.14
18268,-0.2,0.07,9.91
18270,-0.02,-0.04,10.02
18272,-0.03,0.2,10.09
18274,-0.35,0.01,10.19
18276,0.27,-0.08,10.02
18278,0.07,0.16,10.09
18280,-0.07,0.0,10.14
18282,0.04,0.15,9.87
18284,-0.36,0.21,10.01
18286,-0.02,-0.03,10.15
18288,-0.1,-0.01,9.91
18290,-0.19,-0.12,9.98
18292,0.11,0.19,9.9
18294,-0.26,0.14,9.88
18296,0.15,0.17,9.96
18298,-0.23,0.17,9.92
18300,-0.32,-0.09,10.14
18302,0.17,-0.52,9.69
18304,-1.13,0.53,9.78
18306,0.07,0.67,10.06
18308,-0.18,-0.04,9.94
18310,0.47,-0.27,10.16
18312,-0.01,-0.41,10.19
18314,-0.35,-0.24,9.99
18316,0.32,-0.07,10.27
18318,-0.16,0.25,9.83
18320,-0.06,0.1,10.05
18322,0.33,0.46,9.99
18324,0.41,0.32,10.26
18326,0.28,0.08,10.38
18328,-0.24,-0.14,9.99
18330,-0.11,0.03,10.15
18332,-0.34,0.03,9.84
18334,0.02,0.01,9.74
18336,0.07,0.22,10.13
18338,-0.1,0.03,9.99
18340,-0.1,-0.25,10.09
18342,-0.34,-0.06,10.03
18344,-0.2,-0.12,9.88
18346,-0.16,-0.02,9.9
18348,-0.21,0.3,9.83
18350,-0.22,0.21,10.0
18352,-0.06,0.14,10.0
18354,-0.07,0.21,10.19
18356,-0.06,0.08,10.14
18358,-0.16,-0.07,9.97
18360,-0.08,0.19,9.95
18362,-0.11,0.12,10.02
18364,-0.0,0.04,10.06
18366,0.0,-0.02,10.09
18368,0.01,-0.11,10.02
18370,-0.18,-0.04,10.07
18372,-0.23,0.06,10.08
18374,-0.08,0.05,10.01
18376,-0.06,0.11,10.04
18378,-0.01,0.13,10.11
18380,-0.03,0.12,10.05
18382,0.08,0.03,9.99
18384,0.0,0.1,10.01
18386,-0.11,0.16,9.9
18388,-0.17,0.05,9.75
18390,-0.16,0.05,9.86
18392,-0.19,0.01,9.94
18394,-0.14,0.1,9.99
18396,-0.03,0.06,10.09
18398,-0.17,0.02,10.01
18400,-0.07,-0.0,10.01
18402,-0.09,0.05,10.03
18404,-0.08,0.17,10.08
18406,-0.01,0.06,10.13
18408,-0.03,0.08,10.08
18410,-0.03,0.16,10.15
18412,-0.1,0.05,10.08
18414,0.03,0.08,10.12
18416,-0.08,0.0,10.0
18418,-0.09,0.07,9.97
18420,-0.15,0.01,10.01
18422,-0.11,0.03,10.04
18424,-0.18,0.03,10.1
18426,-0.16,0.1,10.01
18428,-0.11,0.06,9.94
18430,-0.05,0.08,9.92
18432,-0.11,0.05,9.9
18434,-0.06,0.13,9.97
18436,-0.08,0.14,9.98
18438,-0.1,0.06,10.01
18440,-0.07,0.08,9.96
18442,-0.07,0.06,9.97
18444,0.03,0.03,10.01
18446,-0.0,0.02,9.97
18448,0.0,0.02,10.08
18450,-0.01,0.08,10.06
18452,0.05,0.04,10.12
18454,0.05,0.08,10.05
18456,0.06,0.08,9.99
18458,0.04,-0.0,10.05
18460,-0.11,0.06,10.06
18462,-0.08,0.04,10.14
18464,-0.04,0.04,10.12
18466,-0.18,0.06,10.1
18468,-0.1,0.1,9.97
18470,-0.17,0.08,9.95
18472,-0.18,0.03,10.07
18474,-0.19,-0.02,9.88
18476,-0.19,0.11,9.89
18478,-0.22,0.09,9.95
18480,-0.2,0.04,10.03
18482,-0.2,0.09,9.98
18484,-0.17,0.16,10.03
18486,-0.08,0.14,9.96
18488,-0.03,0.06,9.95
18490,-0.06,0.07,10.01
18492,-0.07,0.08,10.03
18494,-0.16,0.11,10.02
18496,-0.03,0.03,10.07
18498,0.01,0.06,10.04
18500,0.06,0.09,10.09
18502,-0.0,0.08,10.04
18504,-0.0,0.01,9.96
18506,0.0,-0.01,10.03
18508,-0.12,0.02,10.1
18510,-0.06,0.08,10.08
18512,-0.06,0.12,10.11
18514,-0.05,0.07,10.05
18516,-0.12,0.14,10.05
18518,-0.13,0.08,10.01
18520,-0.14,0.16,10.0
18522,-0.17,0.11,9.94
18524,-0.18,0.06,9.94
18526,-0.16,0.08,9.95
18528,-0.16,0.04,10.01
18530,-0.11,-0.03,10.02
18532,-0.19,0.04,9.9
18534,-0.15,0.07,10.07
18536,-0.16,0.04,10.06
18538,-0.06,0.06,9.94
18540,-0.07,0.05,9.99
18542,-0.01,0.04,10.02
18544,-0.07,0.01,10.09
18546,0.0,0.01,10.06
18548,-0.03,0.02,10.12
18550,-0.06,0.09,10.13
18552,0.0,0.07,10.12
18554,-0.01,0.04,10.04
18556,0.01,0.04,10.0
18558,-0.01,0.04,10.0
18560,-0.06,0.04,9.99
18562,-0.1,0.1,10.06
18564,-0.07,0.06,10.01
18566,-0.06,0.03,9.98
18568,-0.11,0.11,9.91
18570,-0.06,0.02,9.9
18572,-0.15,0.1,9.95
18574,-0.14,0.05,9.99
18576,-0.03,0.07,9.99
18578,-0.02,0.09,9.93
18580,-0.15,0.07,10.03
18582,-0.12,-0.04,9.96
18584,-0.06,0.01,10.01
18586,-0.1,0.05,10.09
18588,-0.1,-0.01,10.05
18590,0.02,0.1,10.04
18592,-0.18,0.08,10.11
18594,0.06,0.1,10.08
18596,-0.18,0.1,10.1
18598,-0.09,-0.02,10.03
18600,-0.06,0.05,9.96
18602,-0.17,0.02,10.05
18604,-0.05,0.08,9.98
18606,-0.3,0.1,10.06
18608,-0.06,0.11,9.99
18610,-0.12,0.05,9.99
18612,-0.15,-0.02,9.98
18614,-0.19,0.12,9.93
18616,-0.33,0.19,9.9
18618,-0.14,0.14,9.91
18620,-0.23,-0.0,9.99
18622,0.11,0.03,9.95
18624,-0.14,0.11,10.02
18626,-0.09,-0.02,10.07
18628,-0.04,0.05,9.96
18630,-0.06,0.16,9.96
18632,-0.17,0.25,10.09
18634,-0.01,0.05,10.13
18636,0.1,-0.16,10.09
18638,0.11,0.04,10.03
18640,-0.41,0.24,10.03
18642,0.13,0.19,10.16
18644,-0.17,-0.1,10.11
18646,0.17,0.04,10.11
18648,-0.26,0.22,10.05
18650,-0.17,-0.02,10.05
18652,0.11,-0.2,10.01
18654,-0.08,0.05,9.92
18656,-0.28,0.18,10.1
18658,-0.25,0.27,9.92
18660,0.0,0.03,9.85
18662,-0.16,0.23,9.98
18664,-0.09,0.13,10.05
18666,-0.37,0.11,10.0
18668,0.06,0.02,9.96
18670,-0.31,0.2,9.86
18672,0.03,0.17,9.96
18674,-0.31,-0.05,9.99
18676,0.18,0.04,10.12
18678,-0.29,0.05,9.91
18680,0.5,0.17,10.06
18682,-0.54,-0.12,10.11
18684,0.22,-0.04,10.07
18686,-0.47,0.21,9.95
18688,0.32,0.15,10.05
18690,0.11,-0.06,10.2
18692,-0.39,-0.08,10.03
18694,0.64,0.02,10.19
18696,-0.7,0.32,9.82
18698,-0.02,-0.22,10.27
18700,0.19,0.0,9.99
18702,-0.31,0.28,9.87
18704,-0.24,0.09,10.13
18706,-0.16,-0.24,9.81
18708,0.22,0.31,9.93
18710,-0.12,0.02,10.01
18712,0.41,0.02,9.9
18714,-0.28,0.23,9.96
18716,-0.48,0.03,10.17
18718,-0.74,0.07,9.96
18720,0.69,0.04,9.79
18722,0.48,-0.27,9.91
18724,-0.71,0.28,10.08
18726,-0.24,0.06,10.18
18728,-0.34,0.2,10.02
18730,0.26,0.16,10.02
18732,-0.4,-0.22,10.07
18734,-0.09,0.32,10.14
18736,0.1,-0.36,9.87
18738,0.28,0.27,10.05
18740,-0.46,-0.33,10.1
18742,-0.36,0.32,10.01
18744,0.17,-0.54,10.17
18746,-0.17,0.42,9.7
18748,0.14,-0.61,10.17
18750,0.01,0.32,9.71
18752,-0.33,-0.47,10.17
18754,0.5,0.1,9.69
18756,-0.55,-0.39,10.21
18758,0.7,0.24,9.95
18760,-1.14,-0.33,10.14
18762,1.16,0.07,10.06
18764,-1.61,0.11,10.01
18766,1.12,0.0,9.94
18768,-1.42,0.34,9.72
18770,0.6,-0.18,9.9
18772,-0.29,0.14,9.95
18774,-0.65,0.09,10.08
18776,1.09,-0.09,10.4
18778,-1.34,0.2,9.88
18780,0.98,-0.22,10.37
18782,-0.73,0.42,9.92
18784,-0.43,0.09,10.03
18786,0.83,-0.22,10.13
18788,-0.83,0.47,9.72
18790,0.0,-0.16,10.25
18792,0.11,-0.01,9.99
18794,-0.4,0.17,9.96
18796,-0.06,-0.03,10.19
18798,-0.21,-0.09,9.99
18800,0.08,0.29,9.85
18802,-0.32,0.06,10.01
18804,-0.01,-0.1,9.97
18806,0.21,0.21,9.89
18808,-0.18,0.33,9.67
18810,-0.34,-0.48,10.41
18812,0.31,0.19,9.73
18814,0.15,0.21,9.79
18816,-0.35,0.15,10.35
18818,-0.75,0.06,10.13
18820,1.04,0.03,9.93
18822,0.84,-0.1,9.89
18824,-0.88,0.31,10.17
18826,-0.88,0.02,10.45
18828,0.53,-0.19,9.63
18830,0.79,-0.23,9.69
18832,-0.19,0.2,10.05
18834,-1.35,0.2,10.48
18836,-0.12,0.25,10.04
18838,0.9,-0.04,9.62
18840,0.33,-0.21,10.0
18842,-0.65,0.13,10.06
18844,-0.57,0.19,10.0
18846,0.05,0.09,10.01
18848,-0.19,0.18,9.94
18850,-0.0,0.07,10.05
18852,-0.17,-0.06,9.95
18854,0.36,-0.1,9.73
18856,0.4,-0.04,9.85
18858,-0.47,0.02,10.08
18860,-0.62,0.24,10.23
18862,0.01,0.24,9.98
18864,0.35,-0.1,10.02
18866,0.21,0.17,10.02
18868,-0.17,0.17,10.12
18870,0.19,0.24,9.99
18872,-0.13,0.2,10.03
18874,-0.2,0.1,10.22
18876,-0.47,-0.1,10.16
18878,-0.36,0.12,10.12
18880,-0.24,-0.02,10.15
18882,-0.07,-0.14,10.11
18884,-0.32,-0.07,10.08
18886,0.06,0.11,10.0
18888,-0.06,-0.05,9.9
18890,-0.04,-0.18,10.01
18892,-0.24,-0.1,10.08
18894,-0.33,-0.1,10.1
18896,-0.06,0.02,10.0
18898,-0.28,-0.07,10.11
18900,-0.1,-0.01,10.02
18902,-0.23,0.24,10.0
18904,-0.0,0.1,10.09
18906,-0.47,0.13,10.09
18908,-0.28,0.25,9.9
18910,-0.23,0.24,9.96
18912,-0.18,0.18,9.77
18914,-0.27,0.11,9.93
18916,-0.37,0.03,9.84
18918,-0.31,0.22,9.95
18920,0.0,-0.04,9.97
18922,0.27,-0.12,10.3
18924,0.1,0.07,10.21
18926,0.18,0.07,10.36
18928,-0.23,0.18,10.1
18930,0.19,-0.01,9.92
18932,-0.68,0.28,9.81
18934,-0.23,0.09,9.97
18936,0.18,0.14,9.85
18938,0.04,-0.34,10.06
18940,0.41,0.02,9.98
18942,-0.73,0.19,10.07
18944,0.11,0.01,10.02
18946,-0.54,0.07,9.82
18948,0.18,-0.17,9.97
18950,0.24,0.38,9.98
18952,-0.44,-0.16,10.12
18954,0.37,-0.01,9.95
18956,-0.47,0.25,9.9
18958,0.18,0.28,10.09
18960,-0.29,-0.04,10.13
18962,-0.14,-0.13,10.04
18964,0.25,-0.05,9.82
18966,-0.24,0.18,9.94
18968,-0.12,-0.24,10.23
18970,-0.22,-0.04,10.08
18972,-0.4,0.25,9.96
18974,0.37,0.26,9.91
18976,-0.46,-0.17,10.17
18978,0.19,-0.36,9.99
18980,-0.47,0.28,9.96
18982,-0.17,0.58,9.93
18984,0.17,-0.34,10.08
18986,-0.41,-0.07,9.98
18988,-0.2,0.47,9.98
18990,0.04,0.29,9.91
18992,0.06,-0.36,10.14
18994,-0.04,-0.16,10.04
18996,-0.21,0.42,9.89
18998,-0.41,0.58,9.9
19000,0.07,-0.45,10.13
19002,0.14,-0.35,10.07
19004,-0.07,0.42,9.99
19006,-0.12,0.33,10.19
19008,-0.28,-0.17,10.3
19010,0.23,-0.13,10.05
19012,-0.46,0.58,9.89
19014,-0.01,0.32,10.09
19016,-0.1,-0.11,10.11
19018,-0.05,-0.1,10.13
19020,0.25,0.0,9.95
19022,-0.46,0.08,9.98
19024,-0.12,-0.13,9.98
19026,-0.27,0.16,9.98
19028,-0.32,0.44,9.87
19030,-0.08,0.16,9.98
19032,-0.04,0.09,9.97
19034,0.07,-0.01,10.02
19036,-0.06,0.02,10.0
19038,-0.27,0.13,9.94
19040,0.02,0.04,9.88
19042,-0.2,0.35,10.05
19044,-0.09,0.24,9.96
19046,0.34,-0.22,10.11
19048,0.07,-0.28,10.07
19050,-0.55,0.11,10.14
19052,-0.17,0.09,9.98
19054,0.22,-0.16,9.91
19056,-0.15,0.27,10.27
19058,0.11,0.2,10.19
19060,0.1,-0.16,10.0
19062,0.15,-0.12,9.93
19064,-0.06,0.14,10.1
19066,-0.58,-0.03,9.94
19068,-0.33,0.15,9.97
19070,0.06,0.13,9.92
19072,-0.04,-0.36,9.92
19074,-0.11,0.03,10.16
19076,-0.3,0.25,9.99
19078,0.13,-0.1,9.9
19080,-0.39,0.16,9.98
19082,-0.34,0.36,10.06
19084,0.1,-0.44,9.89
19086,-0.18,0.05,9.93
19088,0.03,0.29,10.01
19090,-0.27,-0.17,10.03
19092,-0.29,0.07,9.89
19094,0.31,0.32,10.07
19096,0.11,0.09,10.13
19098,-0.37,0.05,10.21
19100,0.31,-0.01,10.11
19102,-0.24,-0.19,9.9
19104,0.15,0.47,9.97
